Ticker,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,^N225,^N225,^N225,^N225,^N225,^IBEX,^IBEX,^IBEX,^IBEX,^IBEX,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,5881.490234375,6065.2900390625,5855.1201171875,6057.02978515625,144524900.0,3070.330078125,3154.97998046875,3057.0400390625,3149.3798828125,142159800.0,15292.0,15851.0,15288.0,15779.0,1033392000.0,8545.919921875,8566.490234375,8485.76953125,8514.4697265625,124900000.0,8301.691667576124,8580.090795659034,8263.191707124392,8556.0908203125,192929000.0,5444.7998046875,5548.7998046875,5439.7998046875,5545.39990234375,715717500.0
2011-11-14,6097.27001953125,6116.06982421875,5934.08984375,5985.02001953125,133941600.0,3169.429931640625,3174.320068359375,3090.22998046875,3108.949951171875,131608000.0,16018.0,16138.0,15381.0,15464.0,1061930000.0,8631.2802734375,8655.3095703125,8595.4296875,8603.7001953125,104300000.0,8615.790759896261,8616.891344678375,8341.491243166296,8372.19140625,154797000.0,5545.39990234375,5575.2001953125,5489.2998046875,5519.0,687675200.0
2011-11-15,5920.43017578125,6011.47021484375,5815.85009765625,5933.14013671875,140685200.0,3082.0400390625,3097.97998046875,3030.159912109375,3049.1298828125,145882800.0,15281.0,15570.0,14998.0,15298.0,1034832200.0,8546.990234375,8584.2998046875,8527.6298828125,8541.9296875,80200000.0,8316.691321854056,8333.19130424947,8191.691455222132,8237.5908203125,197888000.0,5519.0,5551.39990234375,5428.60009765625,5517.39990234375,841524400.0
2011-11-16,5873.2900390625,6028.22998046875,5852.0400390625,5913.35986328125,139962400.0,3038.60009765625,3102.239990234375,3027.43994140625,3064.89990234375,125450600.0,15240.0,15739.0,15140.0,15419.0,1080836800.0,8546.75,8567.6396484375,8459.2998046875,8463.16015625,95500000.0,8213.39169755859,8415.691288131893,8213.29111172755,8304.0908203125,173684000.0,5517.39990234375,5562.89990234375,5450.2001953125,5509.0,941320000.0
2011-11-17,5875.85986328125,5921.25,5778.10009765625,5850.169921875,180842000.0,3052.93994140625,3064.14990234375,3000.669921875,3010.2900390625,140556200.0,15329.0,15470.0,15113.0,15198.0,765090800.0,8421.8798828125,8491.8203125,8400.2197265625,8479.6298828125,112900000.0,8272.391599648832,8335.891532168178,8200.29109033172,8270.5908203125,190560000.0,5509.0,5509.0,5366.10009765625,5423.10009765625,1059574700.0
2011-11-18,5800.7900390625,5897.990234375,5769.68994140625,5800.240234375,153519200.0,2989.969970703125,3026.389892578125,2979.60009765625,2997.010009765625,126345000.0,15061.0,15458.0,15043.0,15233.0,777138700.0,8374.16015625,8398.7998046875,8359.599609375,8374.91015625,108600000.0,8224.590910740399,8361.790960945,8221.691499744424,8310.0908203125,247998000.0,5423.10009765625,5423.10009765625,5347.89990234375,5362.89990234375,826014000.0
2011-11-21,5767.08984375,5771.7001953125,5598.0498046875,5606.0,182778300.0,2981.7900390625,2981.7900390625,2894.93994140625,2894.93994140625,140566000.0,15065.0,15100.0,14499.0,14510.0,750039600.0,8349.0498046875,8375.599609375,8343.9296875,8348.26953125,89900000.0,8291.291224178092,8303.191602487603,8020.99169921875,8020.99169921875,176206000.0,5362.89990234375,5362.89990234375,5221.7001953125,5222.60009765625,952410000.0
2011-11-22,5648.5,5681.740234375,5537.39013671875,5537.39013671875,245728900.0,2925.320068359375,2941.760009765625,2870.679931640625,2870.679931640625,166526600.0,14636.0,14719.0,14253.0,14286.0,708852900.0,8263.8603515625,8350.349609375,8261.009765625,8314.740234375,112200000.0,8087.992006540148,8105.29179413006,7892.592297312283,7904.89208984375,190502000.0,5222.60009765625,5282.0,5206.7998046875,5206.7998046875,914555700.0
2011-11-23,5485.669921875,5588.10986328125,5457.77001953125,5457.77001953125,236213600.0,2840.2900390625,2881.56005859375,2822.429931640625,2822.429931640625,183383800.0,14123.0,14428.0,13916.0,13916.0,779221600.0,,,,,,7848.092175326897,7936.092086494572,7739.2919921875,7739.2919921875,192305000.0,5206.7998046875,5206.7998046875,5139.7998046875,5139.7998046875,1009698000.0
2011-11-24,5512.759765625,5563.81982421875,5399.85009765625,5428.10986328125,157729200.0,2849.5,2876.31005859375,2807.06005859375,2822.25,165475000.0,14036.0,14244.0,13736.0,13921.0,753540900.0,8189.419921875,8212.9501953125,8157.39013671875,8165.18017578125,109800000.0,7822.092183677831,7877.092128031802,7670.592336957348,7721.7919921875,176746000.0,5139.7998046875,5184.2998046875,5099.0,5127.60009765625,856420500.0
2011-11-25,5433.2998046875,5528.64013671875,5366.5,5492.8701171875,135413100.0,2822.85009765625,2871.489990234375,2793.219970703125,2856.969970703125,128025400.0,13923.0,14045.0,13610.0,13937.0,727694600.0,8138.18994140625,8199.669921875,8135.7900390625,8160.009765625,111400000.0,7732.292023584618,7778.791976791129,7601.192546136674,7763.4921875,141861000.0,5127.60009765625,5200.2998046875,5075.2001953125,5164.7001953125,733865300.0
2011-11-28,5577.18994140625,5754.509765625,5573.0,5745.330078125,172618500.0,2897.47998046875,3012.929931640625,2890.760009765625,3012.929931640625,162111800.0,14128.0,14614.0,14069.0,14578.0,814803900.0,8269.91015625,8322.009765625,8259.7099609375,8287.490234375,102300000.0,7881.791747310338,8119.8916015625,7858.092064506736,8119.8916015625,225496000.0,5164.7001953125,5327.7998046875,5164.7001953125,5312.7998046875,897909200.0
2011-11-29,5725.68017578125,5826.35009765625,5690.56982421875,5799.91015625,143661800.0,2995.9599609375,3047.8701171875,2972.10009765625,3026.760009765625,129577200.0,14558.0,14752.0,14384.0,14627.0,739346600.0,8371.009765625,8477.8203125,8351.3798828125,8477.8203125,115900000.0,8072.4917558985435,8181.391547027448,7989.692035770968,8127.99169921875,167352000.0,5312.7998046875,5344.2001953125,5272.39990234375,5337.0,794447300.0
2011-11-30,5741.2099609375,6130.68017578125,5725.97998046875,6088.83984375,244420000.0,2992.139892578125,3166.550048828125,2986.280029296875,3154.6201171875,246590000.0,14463.0,15305.0,14445.0,15269.0,1209707300.0,8407.6298828125,8435.33984375,8361.6904296875,8434.6103515625,126500000.0,8033.791448031059,8452.791012192585,8017.7914646740555,8449.4912109375,332723000.0,5337.0,5539.0,5275.0,5505.39990234375,1647245500.0
2011-12-01,6080.47998046875,6111.97021484375,6017.3798828125,6035.8798828125,153040000.0,3151.35009765625,3168.919921875,3119.739990234375,3129.949951171875,150485200.0,15276.0,15448.0,15134.0,15245.0,844846500.0,8581.2001953125,8653.8798828125,8577.08984375,8597.3798828125,147900000.0,8440.991190063347,8491.491137356108,8369.491264688446,8420.9912109375,176853000.0,5505.39990234375,5553.89990234375,5486.89990234375,5489.2998046875,939174800.0
2011-12-02,6117.72998046875,6169.64013671875,6055.47998046875,6080.68017578125,205318700.0,3167.31005859375,3201.06005859375,3151.409912109375,3164.949951171875,160039800.0,15426.0,15721.0,15377.0,15476.0,945049900.0,8603.23046875,8643.75,8591.9296875,8643.75,101000000.0,8506.191460060407,8624.491143262567,8497.291078575465,8558.5908203125,214198000.0,5489.2998046875,5595.5,5489.10009765625,5552.2998046875,984099700.0
2011-12-05,6137.8701171875,6170.0400390625,6086.419921875,6106.08984375,201034200.0,3206.669921875,3215.780029296875,3183.570068359375,3201.280029296875,135224000.0,15770.0,15978.0,15681.0,15926.0,986797400.0,8697.7802734375,8704.48046875,8668.0400390625,8695.98046875,91300000.0,8638.191474496136,8737.99117842934,8634.29108780883,8705.791015625,179729000.0,5552.2998046875,5602.7998046875,5545.89990234375,5568.0,900658000.0
2011-12-06,6021.72998046875,6094.77001953125,6005.81982421875,6028.81982421875,156070200.0,3172.929931640625,3207.89990234375,3167.639892578125,3179.6298828125,141994400.0,15783.0,16061.0,15747.0,15848.0,788490400.0,8644.9697265625,8671.5400390625,8571.08984375,8575.16015625,107800000.0,8665.291063540764,8746.691372052881,8633.59090020593,8712.791015625,135237000.0,5568.0,5593.0,5521.89990234375,5568.7001953125,857312600.0
2011-12-07,6116.259765625,6137.0498046875,5919.56005859375,5994.72998046875,143842500.0,3225.360107421875,3244.889892578125,3131.989990234375,3175.97998046875,148582400.0,16071.0,16155.0,15417.0,15651.0,959017100.0,8629.1904296875,8729.8095703125,8614.2099609375,8722.169921875,132600000.0,8789.790867688369,8844.191203001956,8511.791150343925,8644.291015625,262733000.0,5568.7001953125,5631.89990234375,5498.0,5546.89990234375,932154800.0
2011-12-08,6054.56005859375,6077.169921875,5868.6298828125,5874.43994140625,183750600.0,3202.330078125,3215.590087890625,3091.22998046875,3095.489990234375,168175800.0,15738.0,15791.0,14907.0,14979.0,841199400.0,8664.349609375,8688.8095703125,8625.1904296875,8664.580078125,127900000.0,8697.89135569043,8766.691088912208,8435.191433257472,8461.19140625,244973000.0,5546.89990234375,5605.2998046875,5483.7998046875,5483.7998046875,907438000.0
2011-12-09,5806.490234375,6007.0498046875,5802.35986328125,5986.7099609375,190767700.0,3066.4599609375,3175.89990234375,3064.6298828125,3172.35009765625,178013400.0,14878.0,15495.0,14854.0,15484.0,918043100.0,8521.330078125,8576.6796875,8503.0302734375,8536.4599609375,199700000.0,8387.79128174508,8659.090810761645,8382.091092224615,8649.69140625,211495000.0,5483.7998046875,5540.5,5440.89990234375,5529.2001953125,841432700.0
2011-12-12,5945.18994140625,5952.5498046875,5785.43017578125,5785.43017578125,153575100.0,3150.840087890625,3163.699951171875,3089.590087890625,3089.590087890625,128300800.0,15394.0,15478.0,14897.0,14897.0,711195300.0,8652.98046875,8682.4697265625,8633.349609375,8653.8203125,101000000.0,8600.09059054515,8609.391362041522,8380.9912109375,8380.9912109375,156325000.0,5529.2001953125,5529.2001953125,5427.89990234375,5427.89990234375,801332300.0
2011-12-13,5801.39013671875,5852.43017578125,5734.1201171875,5774.259765625,191200400.0,3096.669921875,3111.10009765625,3059.4599609375,3078.719970703125,144710600.0,14937.0,15144.0,14750.0,14851.0,690628500.0,8535.51953125,8594.3203125,8518.7998046875,8552.8095703125,113300000.0,8412.590730815778,8443.790893199957,8260.89167216736,8327.791015625,210154000.0,5427.89990234375,5526.0,5413.7001953125,5490.2001953125,757732000.0
2011-12-14,5738.97998046875,5771.60009765625,5675.14013671875,5675.14013671875,202903700.0,3057.429931640625,3072.949951171875,2976.169921875,2976.169921875,153957400.0,14801.0,14959.0,14430.0,14430.0,778062200.0,8513.76953125,8540.5703125,8486.3701171875,8519.1298828125,98300000.0,8281.091208055474,8370.491507982222,8181.99169921875,8181.99169921875,177401000.0,5490.2001953125,5490.2001953125,5366.7998046875,5366.7998046875,860719700.0
2011-12-15,5713.47998046875,5795.8701171875,5682.16015625,5730.6201171875,183781200.0,2989.949951171875,3021.639892578125,2975.1201171875,2998.72998046875,141730000.0,14510.0,14732.0,14440.0,14628.0,807321900.0,8449.0498046875,8455.3203125,8374.25,8377.3701171875,103100000.0,8201.291067931325,8313.191339350045,8172.591391473562,8250.3916015625,205005000.0,5366.7998046875,5434.0,5366.7998046875,5400.89990234375,803271700.0
2011-12-16,5764.4501953125,5775.0,5693.41015625,5701.77978515625,301486700.0,3010.409912109375,3017.090087890625,2969.39990234375,2972.300048828125,205243400.0,14675.0,14810.0,14491.0,14572.0,1334949000.0,8416.2099609375,8433.1796875,8390.98046875,8401.7197265625,105000000.0,8306.790904843632,8322.69127843307,8153.091362485111,8203.3916015625,366661000.0,5400.89990234375,5452.7001953125,5387.2998046875,5387.2998046875,1273215100.0
2011-12-19,5651.740234375,5775.240234375,5644.18994140625,5670.7099609375,102012000.0,2942.340087890625,3009.989990234375,2941.39990234375,2974.199951171875,107024600.0,14468.0,14834.0,14447.0,14548.0,664514900.0,8363.3896484375,8364.9296875,8272.259765625,8296.1201171875,95000000.0,8131.391242779718,8353.99110337718,8120.891253961731,8252.9912109375,163045000.0,5387.2998046875,5410.10009765625,5343.10009765625,5365.0,632321300.0
2011-12-20,5652.60986328125,5847.7099609375,5637.52978515625,5847.02978515625,129734900.0,2967.050048828125,3055.389892578125,2957.199951171875,3055.389892578125,151683800.0,14562.0,14977.0,14504.0,14965.0,690040100.0,8318.0302734375,8354.900390625,8317.73046875,8336.48046875,80000000.0,8247.79123040374,8454.3916015625,8215.391850023165,8454.3916015625,184441000.0,5365.0,5426.2998046875,5328.7001953125,5419.60009765625,779731400.0
2011-12-21,5918.72021484375,5965.35009765625,5771.6201171875,5791.52978515625,145367700.0,3080.0,3121.389892578125,3019.719970703125,3030.469970703125,136210400.0,15101.0,15296.0,14737.0,14820.0,1015624000.0,8442.740234375,8471.1103515625,8440.8896484375,8459.98046875,90800000.0,8534.991046662259,8606.49097165773,8317.191470449885,8378.3916015625,191474000.0,5419.60009765625,5479.2001953125,5371.7001953125,5389.7001953125,803794200.0
2011-12-22,5830.1298828125,5886.18017578125,5820.43994140625,5852.18017578125,88638700.0,3046.830078125,3080.18994140625,3046.830078125,3071.800048828125,97425200.0,14957.0,15087.0,14943.0,15027.0,563539300.0,8429.5400390625,8436.58984375,8383.9599609375,8395.16015625,83900000.0,8401.791079080416,8488.790988727416,8401.791079080416,8462.8916015625,117950000.0,5389.7001953125,5469.0,5389.7001953125,5457.0,610838400.0
2011-12-23,5905.18017578125,5913.41015625,5844.64013671875,5878.93017578125,54220100.0,3101.75,3113.93994140625,3086.10009765625,3102.090087890625,57720200.0,15167.0,15188.0,15032.0,15074.0,460170500.0,,,,,,8539.691409336516,8568.491184393657,8521.291037642555,8542.69140625,76689000.0,5457.0,5516.60009765625,5457.0,5512.7001953125,204750100.0
2011-12-26,,,,,,,,,,,,,,,,8504.4599609375,8516.5302734375,8477.3701171875,8479.33984375,61400000.0,,,,,,,,,,
2011-12-27,5900.7001953125,5924.3798828125,5877.97998046875,5889.759765625,35249000.0,3111.139892578125,3131.5,3098.139892578125,3103.110107421875,40091200.0,15139.0,15152.0,14865.0,14924.0,220495100.0,8443.0,8458.259765625,8428.5302734375,8440.5595703125,51300000.0,8536.491203827205,8585.790957715244,8492.891639378076,8529.5908203125,70029000.0,,,,,
2011-12-28,5875.8701171875,5901.35009765625,5771.27001953125,5771.27001953125,72297200.0,3102.239990234375,3130.820068359375,3071.080078125,3071.080078125,60153000.0,14934.0,15125.0,14791.0,14797.0,332459600.0,8426.08984375,8456.66015625,8414.900390625,8423.6201171875,70900000.0,8516.891434895871,8560.391389154558,8344.89161575808,8358.3916015625,97456000.0,5512.7001953125,5567.89990234375,5491.0,5507.39990234375,449839700.0
2011-12-29,5804.1298828125,5848.77978515625,5775.7900390625,5848.77978515625,59708800.0,3081.169921875,3127.56005859375,3064.68994140625,3127.56005859375,68204400.0,14869.0,14938.0,14745.0,14909.0,274024300.0,8367.7099609375,8404.8896484375,8330.8701171875,8398.8896484375,66300000.0,8409.491292119643,8487.8916015625,8307.191593361682,8487.8916015625,97822000.0,5507.39990234375,5566.7998046875,5496.89990234375,5566.7998046875,325749000.0
2011-12-30,5867.02978515625,5898.35009765625,5817.7099609375,5898.35009765625,42363100.0,3139.909912109375,3159.81005859375,3120.050048828125,3159.81005859375,61300800.0,15029.0,15090.0,14930.0,15090.0,210857000.0,8434.900390625,8455.349609375,8415.5595703125,8455.349609375,57600000.0,8551.291031015067,8571.691400709175,8485.491293838466,8566.291015625,89131000.0,5566.7998046875,5588.39990234375,5535.2001953125,5572.2998046875,188110800.0
2012-01-02,5900.18017578125,6075.52001953125,5900.18017578125,6075.52001953125,90828400.0,,,,,,15096.0,15456.0,15092.0,15455.0,269254100.0,,,,,,,,,,,,,,,
2012-01-03,6124.10986328125,6179.02978515625,6108.6201171875,6166.56982421875,116709200.0,3231.429931640625,3246.739990234375,3193.6298828125,3245.39990234375,123415200.0,15534.0,15675.0,15465.0,15646.0,486166600.0,,,,,,8739.191399406074,8743.291004654862,8597.09095649121,8732.3916015625,186689000.0,5572.2998046875,5699.89990234375,5572.2998046875,5699.89990234375,778529200.0
2012-01-04,6141.259765625,6163.47998046875,6088.06005859375,6111.5498046875,100870800.0,3227.4599609375,3242.840087890625,3186.47998046875,3193.64990234375,114040800.0,15611.0,15632.0,15288.0,15327.0,466037600.0,8549.5400390625,8581.4501953125,8547.7001953125,8560.1103515625,106000000.0,8683.391497508115,8701.290893238905,8526.791071953328,8581.791015625,243803000.0,5699.89990234375,5719.7998046875,5646.39990234375,5668.5,696937800.0
2012-01-05,6121.33984375,6130.10009765625,6040.93994140625,6095.990234375,141738400.0,3197.159912109375,3200.14990234375,3136.75,3144.909912109375,121161600.0,15346.0,15378.0,14715.0,14767.0,682933100.0,8515.66015625,8519.16015625,8481.830078125,8488.7099609375,77700000.0,8598.691122305756,8598.691122305756,8301.191436215933,8329.5908203125,192704000.0,5668.5,5689.2998046875,5614.39990234375,5624.2998046875,794279400.0
2012-01-06,6114.64013671875,6152.56005859375,6012.64013671875,6057.919921875,109973700.0,3156.419921875,3184.3798828125,3122.6298828125,3137.360107421875,104492800.0,14802.0,15024.0,14567.0,14646.0,621978600.0,8488.98046875,8488.98046875,8349.330078125,8390.349609375,101300000.0,8369.691320787933,8445.89143530417,8233.79107426025,8289.0908203125,153765000.0,5624.2998046875,5682.7998046875,5623.39990234375,5649.7001953125,705018100.0
2012-01-09,6061.259765625,6076.58984375,5987.75,6017.22998046875,110946100.0,3143.949951171875,3157.31005859375,3114.449951171875,3127.68994140625,96976800.0,14702.0,14743.0,14371.0,14402.0,629663500.0,,,,,,8314.491173144173,8404.391468328944,8250.090850888042,8278.8916015625,173948000.0,5649.7001953125,5673.7998046875,5604.60009765625,5612.2998046875,785646100.0
2012-01-10,6090.8701171875,6191.2900390625,6069.35986328125,6162.97998046875,171413000.0,3154.25,3219.429931640625,3154.25,3210.7900390625,145862400.0,14542.0,14905.0,14522.0,14845.0,780310600.0,8422.990234375,8450.58984375,8405.1796875,8422.259765625,112300000.0,8341.090957031363,8486.09080662076,8338.991349834318,8472.8916015625,200515000.0,5612.2998046875,5711.89990234375,5612.2998046875,5696.7001953125,865034500.0
2012-01-11,6148.4501953125,6181.60986328125,6106.02978515625,6152.33984375,166799400.0,3204.0,3236.340087890625,3181.169921875,3204.830078125,160926400.0,14831.0,15011.0,14746.0,14882.0,673318700.0,8440.9599609375,8463.7197265625,8426.0302734375,8447.8798828125,106200000.0,8463.09078245219,8521.191307791398,8371.291073510909,8426.791015625,234067000.0,5696.7001953125,5700.7998046875,5644.7998046875,5670.7998046875,893410000.0
2012-01-12,6160.08984375,6256.9501953125,6148.85009765625,6179.2099609375,205749500.0,3210.8798828125,3253.2900390625,3190.1201171875,3199.97998046875,158950800.0,14950.0,15401.0,14937.0,15193.0,945230500.0,8423.099609375,8426.830078125,8360.330078125,8385.58984375,84800000.0,8455.891571420416,8575.891446264666,8418.991219281217,8426.9912109375,265513000.0,5670.7998046875,5699.60009765625,5640.2998046875,5662.39990234375,1382096100.0
2012-01-13,6242.490234375,6245.3798828125,6063.66015625,6143.080078125,213909600.0,3224.159912109375,3243.85009765625,3151.68994140625,3196.489990234375,148237600.0,15381.0,15429.0,14826.0,15011.0,819062700.0,8471.099609375,8509.759765625,8458.6796875,8500.01953125,109800000.0,8501.090767789878,8548.191304740321,8367.391688094009,8450.5908203125,243066000.0,5662.39990234375,5709.2001953125,5583.5,5636.60009765625,1318584400.0
2012-01-16,6120.39990234375,6232.2099609375,6104.10986328125,6220.009765625,108072300.0,3174.330078125,3231.02001953125,3163.679931640625,3225.0,91678800.0,14890.0,15247.0,14814.0,15221.0,617584800.0,8409.7900390625,8409.7900390625,8352.23046875,8378.3603515625,76500000.0,8368.391686023899,8483.59078494655,8354.590919129128,8449.5908203125,143473000.0,5636.60009765625,5662.89990234375,5609.89990234375,5657.39990234375,672822900.0
2012-01-17,6301.91015625,6343.0400390625,6270.97021484375,6332.93017578125,167118800.0,3260.27001953125,3292.590087890625,3243.3701171875,3269.989990234375,138784600.0,15408.0,15506.0,15213.0,15326.0,741225800.0,8420.1201171875,8475.66015625,8413.2197265625,8466.400390625,85500000.0,8551.290999149305,8574.99117005698,8447.391692075249,8535.291015625,203479000.0,5657.39990234375,5724.39990234375,5657.39990234375,5694.0,1232187300.0
2012-01-18,6330.43017578125,6399.43017578125,6280.52001953125,6354.56982421875,184490500.0,3276.35009765625,3301.889892578125,3236.489990234375,3264.929931640625,165938400.0,15328.0,15476.0,15132.0,15278.0,699920100.0,8458.2900390625,8595.7802734375,8446.08984375,8550.580078125,136200000.0,8539.391477669782,8581.790847478112,8410.99122106203,8420.69140625,231351000.0,5694.0,5709.89990234375,5647.89990234375,5702.39990234375,792321000.0
2012-01-19,6377.240234375,6420.35009765625,6333.7001953125,6416.259765625,335554600.0,3286.110107421875,3328.93994140625,3272.31005859375,3328.93994140625,225110400.0,15353.0,15654.0,15244.0,15652.0,1280622400.0,8596.6796875,8668.9404296875,8596.6796875,8639.6796875,125100000.0,8464.590962510047,8603.791015625,8433.8917751203,8603.791015625,316961000.0,5702.39990234375,5743.89990234375,5693.2001953125,5741.2001953125,1404271200.0
2012-01-20,6410.75,6431.259765625,6371.68994140625,6404.39013671875,272361900.0,3336.219970703125,3336.6201171875,3304.949951171875,3321.5,192035600.0,15637.0,15759.0,15530.0,15632.0,1240582900.0,8751.1796875,8791.3896484375,8725.3203125,8766.3603515625,177500000.0,8610.39155177571,8612.391549722646,8526.29105217013,8561.8916015625,271034000.0,5741.2001953125,5749.7998046875,5721.60009765625,5728.60009765625,1315166200.0
2012-01-23,6387.330078125,6467.33984375,6349.68994140625,6436.6201171875,270707700.0,3325.419921875,3352.320068359375,3313.7099609375,3338.419921875,150082800.0,15633.0,15957.0,15595.0,15908.0,1226080000.0,8753.91015625,8795.26953125,8744.5400390625,8765.900390625,119900000.0,8552.69147446467,8667.491162095379,8529.191498426682,8619.5908203125,219158000.0,5728.60009765625,5789.89990234375,5723.10009765625,5782.60009765625,852459600.0
2012-01-24,6372.490234375,6420.0498046875,6339.0,6419.22021484375,246102200.0,3320.06005859375,3323.969970703125,3292.510009765625,3322.64990234375,155540800.0,15827.0,15929.0,15683.0,15929.0,1042696000.0,8815.3603515625,8825.08984375,8768.509765625,8785.330078125,111000000.0,8551.491251755879,8596.99120520906,8518.991285003605,8591.3916015625,214926000.0,5782.60009765625,5782.60009765625,5719.89990234375,5751.89990234375,916105000.0
2012-01-25,6448.8701171875,6456.56982421875,6366.64990234375,6421.85009765625,170090500.0,3336.530029296875,3339.56005859375,3285.6298828125,3312.47998046875,157690800.0,16020.0,16079.0,15709.0,15840.0,1059353100.0,8842.009765625,8911.6201171875,8816.08984375,8883.6904296875,132500000.0,8618.491146114537,8638.69132067514,8462.991305861498,8555.3916015625,213599000.0,5751.89990234375,5777.7001953125,5694.10009765625,5723.0,884691100.0
2012-01-26,6453.6201171875,6559.06982421875,6430.3701171875,6539.85009765625,197223700.0,3331.820068359375,3368.659912109375,3323.070068359375,3363.22998046875,182746000.0,15947.0,16193.0,15851.0,16111.0,1194990000.0,8890.490234375,8894.599609375,8834.9296875,8849.4697265625,122200000.0,8594.89172148887,8721.590812445327,8583.59095163726,8713.791015625,223131000.0,5723.0,5806.2001953125,5722.7998046875,5795.2001953125,874328700.0
2012-01-27,6507.77001953125,6574.18994140625,6484.35009765625,6511.97998046875,150009300.0,3345.070068359375,3368.219970703125,3318.760009765625,3318.760009765625,140533600.0,16038.0,16184.0,15912.0,15947.0,860331000.0,8851.01953125,8886.01953125,8810.8896484375,8841.2197265625,133100000.0,8670.891587754915,8746.590729653566,8624.791048619645,8657.291015625,171538000.0,5795.2001953125,5795.2001953125,5729.0,5733.5,790045200.0
2012-01-30,6454.5400390625,6491.52001953125,6414.330078125,6444.4501953125,140511800.0,3295.97998046875,3300.679931640625,3264.02001953125,3265.639892578125,141927600.0,15837.0,15964.0,15625.0,15753.0,761866000.0,8803.7900390625,8832.48046875,8774.23046875,8793.0498046875,98100000.0,8588.391527881333,8624.191295625458,8496.691427198251,8516.9912109375,177904000.0,5733.5,5733.5,5651.60009765625,5671.10009765625,778100000.0
2012-01-31,6489.0400390625,6533.22021484375,6450.10009765625,6458.91015625,158039800.0,3292.010009765625,3325.10009765625,3289.47998046875,3298.550048828125,130102200.0,15939.0,16060.0,15827.0,15828.0,936910300.0,8781.4404296875,8836.6796875,8776.650390625,8802.509765625,138100000.0,8537.790986084767,8576.891531635687,8489.391622013507,8509.19140625,229793000.0,5671.10009765625,5730.2998046875,5671.10009765625,5681.60009765625,1018319100.0
2012-02-01,6482.9501953125,6630.47998046875,6482.56005859375,6616.64013671875,210399200.0,3320.320068359375,3370.280029296875,3320.320068359375,3367.4599609375,160844200.0,15843.0,16310.0,15832.0,16265.0,1241866800.0,8789.0595703125,8830.2802734375,8780.099609375,8809.7900390625,127200000.0,8558.590959779725,8726.790985103713,8551.391748305487,8696.5908203125,223557000.0,5681.60009765625,5790.7001953125,5680.7001953125,5790.7001953125,985247100.0
2012-02-02,6640.0498046875,6667.97998046875,6606.3701171875,6655.6298828125,156001200.0,3386.6298828125,3399.530029296875,3355.840087890625,3376.659912109375,139818800.0,16344.0,16383.0,16129.0,16277.0,1158577900.0,8865.2802734375,8893.2197265625,8849.25,8876.8203125,157800000.0,8723.9912593296,8781.991201218769,8689.291098783602,8772.291015625,210818000.0,5790.7001953125,5809.7998046875,5765.7001953125,5796.10009765625,967388600.0
2012-02-03,6649.56982421875,6767.4599609375,6635.6298828125,6766.669921875,194732400.0,3370.6298828125,3427.919921875,3361.179931640625,3427.919921875,172897800.0,16252.0,16477.0,16170.0,16440.0,1359243800.0,8849.169921875,8877.5703125,8825.98046875,8831.9296875,157500000.0,8748.791127110357,8861.19140625,8733.191533207972,8861.19140625,260454000.0,5796.10009765625,5901.10009765625,5784.2001953125,5901.10009765625,1156774200.0
2012-02-06,6752.02978515625,6781.43017578125,6714.81982421875,6764.830078125,123043000.0,3412.320068359375,3412.320068359375,3380.93994140625,3405.27001953125,120660200.0,16377.0,16456.0,16245.0,16390.0,932675200.0,8939.990234375,8949.3203125,8916.9404296875,8929.2001953125,143200000.0,8833.79101711715,8841.791009159017,8751.090904072054,8835.291015625,179784000.0,5901.10009765625,5901.10009765625,5863.60009765625,5892.2001953125,828464600.0
2012-02-07,6772.75,6788.77001953125,6682.89013671875,6754.2001953125,143194600.0,3416.0400390625,3421.639892578125,3379.429931640625,3411.5400390625,119911600.0,16442.0,16545.0,16237.0,16492.0,851371500.0,8904.16015625,8928.4404296875,8887.1904296875,8917.51953125,129200000.0,8841.6914114162,8856.891591627877,8725.791135933874,8846.8916015625,178247000.0,5892.2001953125,5906.7001953125,5850.5,5890.2998046875,785340700.0
2012-02-08,6800.72021484375,6829.8798828125,6735.669921875,6748.759765625,220435700.0,3425.409912109375,3439.090087890625,3410.0,3410.0,152896800.0,16603.0,16838.0,16603.0,16669.0,1208216800.0,8971.8798828125,9015.58984375,8956.7802734375,9015.58984375,157400000.0,8859.39159153067,8921.69133434244,8841.59082796028,8849.291015625,199361000.0,5890.2998046875,5916.2001953125,5871.2998046875,5875.89990234375,809267800.0
2012-02-09,6782.14013671875,6838.1298828125,6746.10009765625,6788.7998046875,242278500.0,3419.43994140625,3449.239990234375,3412.580078125,3424.7099609375,174475800.0,16793.0,16848.0,16555.0,16654.0,1076157300.0,8996.1298828125,9018.490234375,8942.8701171875,9002.240234375,178300000.0,8878.991233743795,8967.391537090894,8868.191439718965,8902.0908203125,195273000.0,5875.89990234375,5916.2998046875,5870.60009765625,5895.5,973462200.0
