Ticker,^N225,^N225,^N225,^N225,^N225,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^IBEX,^IBEX,^IBEX,^IBEX,^IBEX,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,27580.029296875,27724.44921875,27492.400390625,27641.830078125,57900000.0,15537.6904296875,15608.0703125,15492.580078125,15555.080078125,50024700.0,6692.60009765625,6749.8798828125,6688.1201171875,6723.81005859375,76009700.0,7081.7001953125,7119.2001953125,7074.2998046875,7105.7001953125,613947100.0,8780.2001953125,8824.2001953125,8735.599609375,8772.7998046875,131903900.0,25415.0,25477.0,25276.0,25356.0,287525400.0
2021-08-04,27612.900390625,27636.33984375,27488.740234375,27584.080078125,67500000.0,15653.650390625,15712.26953125,15600.7998046875,15692.1298828125,54854200.0,6751.14990234375,6766.60986328125,6730.60009765625,6746.22998046875,68209400.0,7105.7001953125,7142.5,7105.7001953125,7123.89990234375,618704700.0,8806.599609375,8806.599609375,8735.400390625,8792.900390625,117417500.0,25478.0,25552.0,25350.0,25490.0,286732600.0
2021-08-05,27526.669921875,27741.55078125,27526.669921875,27728.119140625,55900000.0,15691.740234375,15751.8798828125,15672.26953125,15744.669921875,61559300.0,6750.85986328125,6788.68994140625,6750.85986328125,6781.18994140625,62368500.0,7123.89990234375,7130.39990234375,7099.0,7120.39990234375,814802900.0,8780.0,8842.2998046875,8747.400390625,8836.5,108944800.0,25496.0,25672.0,25492.0,25666.0,274087400.0
2021-08-06,27709.220703125,27888.869140625,27709.220703125,27820.0390625,56400000.0,15770.849609375,15808.240234375,15737.099609375,15761.4501953125,52191600.0,6772.490234375,6832.93994140625,6763.009765625,6816.9599609375,67227300.0,7120.39990234375,7135.39990234375,7103.7001953125,7123.0,677358200.0,8839.900390625,8892.599609375,8796.7998046875,8879.0,139018600.0,25679.0,26035.0,25652.0,26000.0,424175900.0
2021-08-09,,,,,,15773.509765625,15798.509765625,15699.26953125,15745.41015625,41278000.0,6818.5400390625,6832.77001953125,6806.97998046875,6813.18017578125,47885100.0,7123.0,7138.7998046875,7089.7001953125,7132.2998046875,525136800.0,8870.2001953125,8893.7001953125,8843.599609375,8865.900390625,102353900.0,26012.0,26157.0,26010.0,26139.0,270750800.0
2021-08-10,27887.029296875,28128.609375,27808.5390625,27888.150390625,61400000.0,15734.1396484375,15802.150390625,15733.650390625,15770.7099609375,37936600.0,6817.6298828125,6833.1201171875,6811.77001953125,6820.2099609375,48652800.0,7132.2998046875,7166.7001953125,7115.89990234375,7161.0,559144000.0,8867.599609375,8903.2001953125,8842.400390625,8899.0,106389600.0,26155.0,26289.0,26142.0,26201.0,232389200.0
2021-08-11,28045.83984375,28146.6796875,27974.990234375,28070.509765625,67100000.0,15792.1201171875,15887.16015625,15724.990234375,15826.08984375,46983300.0,6840.27978515625,6867.10986328125,6821.2099609375,6857.990234375,54453800.0,7161.0,7220.10009765625,7157.7001953125,7220.10009765625,536436100.0,8915.900390625,8981.5,8911.900390625,8975.7998046875,112210300.0,26269.0,26480.0,26219.0,26457.0,375909200.0
2021-08-12,28177.19921875,28279.80078125,28006.310546875,28015.01953125,57900000.0,15829.26953125,15964.3798828125,15823.5302734375,15937.509765625,53018500.0,6861.43994140625,6891.2900390625,6854.990234375,6882.47021484375,53045300.0,7220.10009765625,7220.7001953125,7182.89990234375,7193.2001953125,574940100.0,8974.099609375,8999.599609375,8961.5,8979.400390625,98153900.0,26483.0,26575.0,26439.0,26558.0,315729200.0
2021-08-13,28038.9609375,28070.0,27949.330078125,27977.150390625,55800000.0,15948.150390625,16030.330078125,15940.8203125,15977.4404296875,39905200.0,6888.47998046875,6913.669921875,6885.64013671875,6896.0400390625,49869700.0,7193.2001953125,7224.5,7193.10009765625,7218.7001953125,501180000.0,8987.900390625,9015.7001953125,8978.099609375,8999.7998046875,90564900.0,26570.0,26688.0,26539.0,26653.0,227179600.0
2021-08-16,27806.109375,27833.2109375,27427.380859375,27523.189453125,57200000.0,15875.7001953125,15961.1796875,15851.2802734375,15925.73046875,44305900.0,6849.68017578125,6863.740234375,6817.43017578125,6838.77001953125,49720100.0,7218.7001953125,7218.7001953125,7117.7998046875,7154.0,522255500.0,8933.7001953125,8979.900390625,8900.2001953125,8926.599609375,96313400.0,26488.0,26608.0,26392.0,26449.0,241063300.0
2021-08-17,27666.939453125,27750.390625,27424.470703125,27424.470703125,49600000.0,15872.1201171875,15937.4697265625,15811.5703125,15921.9501953125,46077200.0,6812.419921875,6827.490234375,6789.10986328125,6819.83984375,56251300.0,7154.0,7188.60009765625,7118.7001953125,7181.10009765625,573595700.0,8872.400390625,8880.2001953125,8833.2998046875,8865.7001953125,128850900.0,26331.0,26331.0,26161.0,26225.0,295681600.0
2021-08-18,27418.080078125,27671.5703125,27347.76953125,27585.91015625,50100000.0,15935.2099609375,15969.849609375,15872.990234375,15965.9697265625,45355100.0,6824.64013671875,6828.330078125,6759.740234375,6770.10986328125,55662800.0,7181.10009765625,7198.7998046875,7143.60009765625,7169.2998046875,792002500.0,8852.7001953125,8978.2998046875,8845.900390625,8970.2001953125,112288100.0,26225.0,26376.0,26158.0,26357.0,256836500.0
2021-08-19,27398.580078125,27504.80078125,27255.580078125,27281.169921875,65100000.0,15737.1796875,15804.849609375,15621.98046875,15765.8095703125,64752400.0,6665.1201171875,6671.169921875,6560.740234375,6605.89013671875,96566200.0,7169.2998046875,7169.2998046875,6993.10009765625,7058.89990234375,602767800.0,8839.900390625,8952.2001953125,8809.2001953125,8902.2001953125,137588100.0,26038.0,26050.0,25716.0,25929.0,353293300.0
2021-08-20,27238.44921875,27316.7890625,26954.810546875,27013.25,75800000.0,15734.6796875,15808.0400390625,15656.2802734375,15808.0400390625,49982700.0,6602.9501953125,6633.18994140625,6567.93017578125,6626.10986328125,66755800.0,7058.89990234375,7095.60009765625,7032.5,7087.89990234375,549551400.0,8893.7001953125,8941.099609375,8851.5,8915.2998046875,126918700.0,25906.0,25937.0,25707.0,25918.0,274437900.0
2021-08-23,27193.099609375,27541.630859375,27193.099609375,27494.240234375,56800000.0,15930.7197265625,15930.7197265625,15799.58984375,15852.7900390625,39880400.0,6699.31982421875,6699.31982421875,6657.14013671875,6683.10009765625,56007000.0,7087.89990234375,7147.7998046875,7087.89990234375,7109.0,493195600.0,8973.400390625,8989.900390625,8910.900390625,8968.099609375,91085100.0,26121.0,26180.0,25936.0,26046.0,235797900.0
2021-08-24,27653.23046875,27817.890625,27653.23046875,27732.099609375,57100000.0,15897.8603515625,15918.7197265625,15856.0498046875,15905.849609375,42750500.0,6717.77001953125,6717.77001953125,6634.68994140625,6664.31005859375,48958200.0,7109.0,7129.7001953125,7076.10009765625,7125.7998046875,582751900.0,8996.099609375,9010.900390625,8884.2998046875,8948.599609375,101636400.0,26151.0,26152.0,25896.0,26028.0,223774200.0
2021-08-25,27768.130859375,27897.720703125,27684.05078125,27724.80078125,51500000.0,15912.849609375,15932.6201171875,15853.3203125,15860.66015625,35537700.0,6683.18017578125,6684.2099609375,6667.25,6676.47998046875,48823600.0,7125.7998046875,7151.7998046875,7121.2998046875,7150.10009765625,510382500.0,8958.7001953125,9000.0,8947.2998046875,8977.400390625,128024000.0,26031.0,26062.0,25966.0,26060.0,233866600.0
2021-08-26,27793.630859375,27828.279296875,27684.5,27742.2890625,48500000.0,15773.7099609375,15834.91015625,15701.849609375,15793.6201171875,39681200.0,6646.3701171875,6673.93994140625,6618.68994140625,6666.02978515625,50801600.0,7150.10009765625,7150.10009765625,7095.39990234375,7125.0,391705500.0,8945.0,8946.400390625,8890.099609375,8892.7001953125,101735300.0,25963.0,26049.0,25835.0,25862.0,249266600.0
2021-08-27,27581.240234375,27670.66015625,27481.23046875,27641.140625,49200000.0,15778.919921875,15859.76953125,15752.08984375,15851.75,32126500.0,6658.27001953125,6682.14990234375,6644.68017578125,6681.919921875,43959300.0,7125.0,7157.60009765625,7108.5,7148.0,425583800.0,8899.099609375,8924.099609375,8848.900390625,8922.2001953125,74733200.0,25858.0,26013.0,25814.0,26007.0,197947300.0
2021-08-30,27867.599609375,27921.55078125,27656.630859375,27789.2890625,58600000.0,15856.7099609375,15896.73046875,15847.66015625,15887.3095703125,27220800.0,6690.27978515625,6697.52001953125,6675.31982421875,6687.2998046875,37296500.0,,,,,,8925.7001953125,8936.2001953125,8853.0,8867.900390625,54118400.0,26062.0,26074.0,25944.0,26024.0,148386600.0
2021-08-31,27690.76953125,28158.94921875,27602.2109375,28089.5390625,75900000.0,15929.259765625,16006.759765625,15761.5703125,15835.08984375,75099900.0,6692.85009765625,6708.14013671875,6650.89990234375,6680.18017578125,96775900.0,7148.0,7160.5,7092.0,7119.7001953125,1002276600.0,8880.599609375,8913.2001953125,8783.2998046875,8846.599609375,185163000.0,26051.0,26205.0,25895.0,26009.0,353280200.0
2021-09-01,28179.0390625,28457.669921875,28179.0390625,28451.01953125,64800000.0,15958.41015625,15981.7001953125,15773.4404296875,15824.2900390625,53324100.0,6736.43994140625,6784.66015625,6730.169921875,6758.68994140625,75866000.0,7119.7001953125,7187.2998046875,7119.7001953125,7149.7998046875,522902700.0,8923.7001953125,9055.5,8923.7001953125,8991.5,132646000.0,26186.0,26398.0,26095.0,26182.0,368480600.0
2021-09-02,28522.4609375,28626.19921875,28412.91015625,28543.509765625,60100000.0,15813.5703125,15874.669921875,15810.76953125,15840.58984375,37299100.0,6753.18017578125,6778.330078125,6747.169921875,6763.080078125,56090600.0,7149.7998046875,7168.7998046875,7129.7001953125,7163.89990234375,538705600.0,8982.099609375,9020.7001953125,8958.0,8981.400390625,100427500.0,26172.0,26263.0,26151.0,26233.0,275518300.0
2021-09-03,28626.48046875,29149.650390625,28607.869140625,29128.109375,74900000.0,15841.4501953125,15868.6904296875,15690.01953125,15781.2001953125,40901200.0,6758.3798828125,6758.3798828125,6667.39013671875,6689.990234375,63290200.0,7163.89990234375,7182.2001953125,7123.89990234375,7138.39990234375,499092300.0,8981.5,8984.5,8852.599609375,8864.0,139726800.0,26221.0,26261.0,25971.0,26065.0,299511900.0
2021-09-06,29501.220703125,29705.0390625,29469.349609375,29659.890625,68300000.0,15818.4404296875,15959.740234375,15814.6298828125,15932.1201171875,31915300.0,6704.35009765625,6756.39990234375,6700.4501953125,6743.5,41892000.0,7138.39990234375,7195.60009765625,7138.39990234375,7187.2001953125,306418900.0,8889.5,8915.900390625,8874.2998046875,8882.2998046875,67762300.0,26129.0,26298.0,26121.0,26263.0,215641300.0
2021-09-07,29883.919921875,30048.23046875,29838.4296875,29916.140625,75200000.0,15896.5595703125,15927.76953125,15826.8603515625,15843.08984375,45060200.0,6731.35986328125,6749.14013671875,6721.35009765625,6726.06982421875,48024800.0,7187.2001953125,7187.2001953125,7147.89990234375,7149.39990234375,466824500.0,8889.900390625,8899.7998046875,8848.5,8894.5,114239200.0,26245.0,26269.0,26038.0,26074.0,243791300.0
2021-09-08,29819.55078125,30241.869140625,29787.130859375,30181.2109375,82500000.0,15714.6103515625,15755.2998046875,15590.41015625,15610.2802734375,62575800.0,6688.83984375,6712.0498046875,6628.97998046875,6668.89013671875,68566500.0,7149.39990234375,7149.39990234375,7061.10009765625,7095.5,567994400.0,8856.5,8912.5,8748.2001953125,8838.7001953125,155622500.0,25949.0,26064.0,25717.0,25877.0,341131500.0
2021-09-09,29959.2109375,30097.560546875,29909.919921875,30008.189453125,78800000.0,15499.4501953125,15693.2197265625,15453.9599609375,15623.150390625,54613000.0,6618.81982421875,6708.330078125,6605.08984375,6684.72021484375,63555000.0,7095.5,7095.5,6998.60009765625,7024.2001953125,695389400.0,8783.400390625,8828.599609375,8725.2001953125,8800.599609375,149890500.0,25716.0,26002.0,25643.0,25910.0,291664000.0
2021-09-10,30089.44921875,30381.83984375,30064.01953125,30381.83984375,88800000.0,15648.8896484375,15702.599609375,15574.9404296875,15609.8095703125,55580900.0,6707.330078125,6722.72998046875,6651.06005859375,6663.77001953125,70636600.0,7024.2001953125,7055.2001953125,7014.39990234375,7029.2001953125,492655900.0,8826.099609375,8832.599609375,8668.400390625,8695.2998046875,139696400.0,25962.0,25991.0,25643.0,25686.0,374487100.0
2021-09-13,30372.01953125,30447.369140625,30229.009765625,30447.369140625,64600000.0,15681.169921875,15787.66015625,15674.16015625,15701.419921875,50515500.0,6688.77001953125,6722.0,6670.85009765625,6676.93017578125,61573900.0,7029.2001953125,7090.7998046875,7029.2001953125,7068.39990234375,545721200.0,8724.2001953125,8837.599609375,8721.400390625,8816.099609375,115679900.0,25794.0,26011.0,25793.0,25926.0,333632100.0
2021-09-14,30584.76953125,30795.779296875,30504.810546875,30670.099609375,79100000.0,15697.7197265625,15763.580078125,15663.419921875,15722.990234375,51343400.0,6672.18994140625,6677.06982421875,6613.52001953125,6652.97021484375,63626300.0,7068.39990234375,7068.5,7020.10009765625,7034.10009765625,678394800.0,8801.400390625,8848.099609375,8751.7001953125,8780.0,128773000.0,25944.0,26130.0,25916.0,26027.0,332447700.0
2021-09-15,30464.169921875,30573.41015625,30347.30078125,30511.7109375,68600000.0,15731.48046875,15740.009765625,15613.7197265625,15616.0,58969400.0,6654.830078125,6659.27001953125,6577.02001953125,6583.6201171875,81904200.0,7034.10009765625,7047.2998046875,7016.5,7016.5,772561700.0,8756.7001953125,8772.599609375,8629.0,8635.400390625,178101000.0,26051.0,26060.0,25688.0,25762.0,399956600.0
2021-09-16,30606.150390625,30622.390625,30202.509765625,30323.33984375,69900000.0,15666.6298828125,15745.1904296875,15638.23046875,15651.75,54362800.0,6613.7099609375,6663.41015625,6612.16015625,6622.58984375,79574500.0,7016.5,7059.0,7016.2998046875,7027.5,667606300.0,8659.599609375,8757.400390625,8659.599609375,8733.7001953125,186043200.0,25917.0,26105.0,25914.0,25964.0,359528800.0
2021-09-17,30387.5390625,30541.990234375,30358.9296875,30500.05078125,97900000.0,15774.5703125,15791.900390625,15455.5400390625,15490.169921875,158392800.0,6679.4501953125,6697.080078125,6551.6201171875,6570.18994140625,214025500.0,7027.5,7092.7001953125,6941.7001953125,6963.60009765625,1627774500.0,8789.7001953125,8858.2998046875,8760.900390625,8760.900390625,588035300.0,26119.0,26162.0,25710.0,25710.0,696227800.0
2021-09-20,,,,,,15259.5,15262.759765625,15019.490234375,15132.0595703125,96690100.0,6450.39013671875,6471.08984375,6389.6201171875,6455.81005859375,120069400.0,6963.60009765625,6963.60009765625,6828.2998046875,6903.89990234375,905908000.0,8643.7001953125,8690.2998046875,8551.2001953125,8655.400390625,277154700.0,25355.0,25396.0,24941.0,25048.0,471648300.0
2021-09-21,30021.25,30051.0,29832.51953125,29839.7109375,76300000.0,15265.0302734375,15394.330078125,15205.7001953125,15348.5302734375,61546200.0,6513.75,6570.1298828125,6513.75,6552.72998046875,136740400.0,6903.89990234375,7004.89990234375,6903.89990234375,6981.0,811822000.0,8710.0,8807.7998046875,8710.0,8756.0,194808200.0,25210.0,25436.0,25169.0,25353.0,342132800.0
2021-09-22,29744.73046875,29868.099609375,29573.880859375,29639.400390625,69000000.0,15463.240234375,15508.419921875,15378.9296875,15506.740234375,54135200.0,6612.10009765625,6642.31005859375,6595.93017578125,6637.0,91076800.0,6981.0,7090.5,6981.0,7083.39990234375,623048700.0,8826.2998046875,8841.0,8772.599609375,8808.400390625,173512900.0,25529.0,25717.0,25432.0,25717.0,357936200.0
2021-09-23,,,,,,15630.009765625,15695.650390625,15593.7197265625,15643.9697265625,54651300.0,6691.080078125,6718.7998046875,6667.35986328125,6701.97998046875,82926000.0,7083.39990234375,7131.39990234375,7070.7001953125,7078.39990234375,731206400.0,8882.0,8908.2998046875,8853.900390625,8876.900390625,151032900.0,25895.0,26088.0,25854.0,26081.0,411942700.0
2021-09-24,30141.609375,30276.380859375,30110.30078125,30248.810546875,84600000.0,15562.1396484375,15573.4599609375,15497.169921875,15531.75,49967000.0,6675.72998046875,6678.64990234375,6625.43017578125,6638.4599609375,70090500.0,7078.39990234375,7080.2001953125,7041.2998046875,7051.5,836348200.0,8848.5,8898.2998046875,8835.5,8873.099609375,140557900.0,26022.0,26082.0,25921.0,25969.0,355960400.0
2021-09-27,30277.8203125,30414.609375,30197.400390625,30240.060546875,74600000.0,15699.009765625,15704.0498046875,15552.08984375,15573.8798828125,59034800.0,6683.85009765625,6688.759765625,6647.080078125,6650.91015625,89455000.0,7051.5,7122.10009765625,7043.2001953125,7063.39990234375,900413700.0,8925.099609375,9011.900390625,8881.2001953125,9002.900390625,203426300.0,26159.0,26187.0,26010.0,26132.0,474510700.0
2021-09-28,30142.380859375,30207.630859375,30001.990234375,30183.9609375,89800000.0,15542.0302734375,15542.41015625,15232.9697265625,15248.5595703125,75174800.0,6634.72021484375,6643.580078125,6491.419921875,6506.5,117799600.0,7063.39990234375,7071.39990234375,7015.60009765625,7028.10009765625,819400500.0,9014.2998046875,9034.7001953125,8769.400390625,8769.400390625,207454000.0,26156.0,26223.0,25573.0,25573.0,490155200.0
2021-09-29,29611.919921875,29679.259765625,29329.16015625,29544.2890625,94700000.0,15357.0,15422.75,15301.349609375,15365.26953125,56303700.0,6549.41015625,6590.81005859375,6538.10986328125,6560.7998046875,86064200.0,7028.10009765625,7117.5,7026.89990234375,7108.2001953125,810850000.0,8820.5,8895.7001953125,8784.0,8879.400390625,178659800.0,25727.0,25826.0,25577.0,25737.0,500922400.0
2021-09-30,29569.189453125,29622.26953125,29311.33984375,29452.66015625,99000000.0,15434.330078125,15448.51953125,15246.0,15260.6904296875,74664500.0,6615.990234375,6621.75,6509.22998046875,6520.009765625,112651000.0,7108.2001953125,7159.60009765625,7072.60009765625,7086.39990234375,868050200.0,8943.7001953125,8954.599609375,8785.0,8796.2998046875,195050400.0,25901.0,25938.0,25558.0,25684.0,519538600.0
2021-10-01,29235.109375,29393.669921875,28680.73046875,28771.0703125,82200000.0,15041.599609375,15262.75,14983.7998046875,15156.4404296875,66029600.0,6421.10009765625,6535.4599609375,6412.7001953125,6517.68994140625,94022900.0,7086.39990234375,7086.39990234375,6989.60009765625,7027.10009765625,815417000.0,8693.400390625,8807.7001953125,8654.7998046875,8799.5,182239800.0,25306.0,25740.0,25276.0,25615.0,451575900.0
2021-10-04,29044.470703125,29046.060546875,28343.580078125,28444.890625,76400000.0,15061.8603515625,15175.25,15016.9296875,15036.5498046875,52650700.0,6484.89990234375,6540.9599609375,6452.77978515625,6477.66015625,73993600.0,7027.10009765625,7072.5,7002.7001953125,7011.0,792854800.0,8801.7001953125,8882.099609375,8770.099609375,8791.7001953125,149564600.0,25541.0,25722.0,25411.0,25461.0,360740600.0
2021-10-05,28050.390625,28058.669921875,27460.2890625,27822.119140625,88200000.0,15055.400390625,15202.2001953125,15011.4404296875,15194.490234375,60532800.0,6481.72021484375,6577.2900390625,6481.72021484375,6576.27978515625,86146000.0,7011.0,7084.5,7011.0,7077.10009765625,846145500.0,8803.2001953125,8927.400390625,8784.7998046875,8927.400390625,169714200.0,25531.0,25956.0,25520.0,25956.0,534430700.0
2021-10-06,28033.91015625,28209.8203125,27293.619140625,27528.869140625,100200000.0,15040.099609375,15049.490234375,14818.7099609375,14973.330078125,96189400.0,6509.60009765625,6510.47021484375,6421.64013671875,6493.1201171875,98813600.0,7077.10009765625,7077.10009765625,6945.5,6995.89990234375,944014100.0,8884.900390625,8884.900390625,8723.7998046875,8775.0,183948100.0,25782.0,25784.0,25330.0,25606.0,536857600.0
2021-10-07,27665.970703125,28015.109375,27607.970703125,27678.2109375,79600000.0,15162.75,15253.2900390625,15116.4697265625,15250.8603515625,76332700.0,6563.240234375,6616.52978515625,6545.740234375,6600.18994140625,91000400.0,6995.89990234375,7094.89990234375,6995.89990234375,7078.0,709629100.0,8880.599609375,8974.2998046875,8877.2001953125,8962.7998046875,201215200.0,25934.0,26048.0,25761.0,25992.0,474763900.0
2021-10-08,28031.369140625,28321.349609375,28018.890625,28048.939453125,82700000.0,15242.759765625,15267.919921875,15184.759765625,15206.1298828125,59531300.0,6609.509765625,6617.33984375,6559.990234375,6559.990234375,70183900.0,7078.0,7109.2998046875,7070.5,7095.60009765625,707356500.0,8964.900390625,9000.7998046875,8931.7998046875,8955.0,141240900.0,26023.0,26095.0,25937.0,26051.0,383664800.0
2021-10-11,27977.5703125,28581.359375,27893.3203125,28498.19921875,72300000.0,15115.4599609375,15202.740234375,15094.4404296875,15199.1396484375,75309100.0,6546.06982421875,6574.22021484375,6522.5498046875,6570.5400390625,68968500.0,7095.60009765625,7146.89990234375,7085.89990234375,7146.89990234375,709511700.0,8929.400390625,8965.7001953125,8875.5,8899.0,125070900.0,25997.0,26052.0,25805.0,25930.0,369413400.0
2021-10-12,28458.880859375,28468.880859375,28166.380859375,28230.609375,66300000.0,15025.349609375,15174.2900390625,15012.0703125,15146.8701171875,60955500.0,6495.14990234375,6548.10986328125,6491.580078125,6548.10986328125,69996000.0,7146.89990234375,7146.89990234375,7063.39990234375,7130.2001953125,815613600.0,8807.7001953125,8935.900390625,8759.7998046875,8935.900390625,163366100.0,25636.0,25990.0,25597.0,25990.0,327384700.0
2021-10-13,28085.439453125,28364.990234375,27993.4609375,28140.279296875,63900000.0,15130.7998046875,15302.4296875,15109.6103515625,15249.3798828125,69662700.0,6539.60986328125,6606.35986328125,6510.27001953125,6597.3798828125,75938000.0,7130.2001953125,7152.89990234375,7087.89990234375,7141.7998046875,1041234500.0,8915.7001953125,8928.0,8861.400390625,8881.400390625,191875300.0,25928.0,26046.0,25858.0,25959.0,329950500.0
2021-10-14,28264.41015625,28576.6796875,28234.009765625,28550.9296875,64800000.0,15350.7197265625,15464.3798828125,15303.3896484375,15462.7197265625,60002700.0,6651.18017578125,6692.93994140625,6618.7900390625,6685.2099609375,71368900.0,7141.7998046875,7216.2001953125,7141.7998046875,7207.7001953125,785955800.0,8944.5,9001.2001953125,8889.099609375,8925.0,155212800.0,26123.0,26317.0,26079.0,26278.0,413141500.0
2021-10-15,28787.259765625,29082.349609375,28726.220703125,29068.630859375,66300000.0,15481.2197265625,15598.580078125,15465.9296875,15587.3603515625,73666300.0,6714.259765625,6746.81005859375,6703.259765625,6727.52001953125,84105700.0,7207.7001953125,7243.89990234375,7206.2998046875,7234.0,813605700.0,8969.5,9016.5,8944.099609375,8997.0,217374300.0,26438.0,26550.0,26349.0,26489.0,603041500.0
2021-10-18,29093.8203125,29144.330078125,28924.400390625,29025.4609375,62600000.0,15518.58984375,15542.169921875,15416.01953125,15474.4697265625,49463100.0,6697.2900390625,6697.60009765625,6642.16015625,6673.10009765625,64526000.0,7234.0,7234.0,7180.2001953125,7203.7998046875,580835500.0,8984.400390625,8994.599609375,8885.400390625,8936.0,139680500.0,26332.0,26386.0,26156.0,26269.0,412976400.0
2021-10-19,29117.279296875,29272.490234375,29075.369140625,29215.51953125,57600000.0,15510.990234375,15527.9697265625,15457.4296875,15515.830078125,49579400.0,6690.9501953125,6692.14013671875,6650.83984375,6669.85009765625,63597900.0,7203.7998046875,7223.2998046875,7189.5,7217.5,677316100.0,8959.5,9020.0,8943.2001953125,8996.2998046875,160869900.0,26300.0,26387.0,26256.0,26333.0,378157600.0
2021-10-20,29385.94921875,29489.109375,29222.3203125,29255.55078125,66100000.0,15473.5595703125,15567.0703125,15465.0302734375,15522.919921875,54739200.0,6636.60986328125,6715.52001953125,6636.60986328125,6705.60986328125,65963400.0,7217.5,7229.2998046875,7199.2998046875,7223.10009765625,655710900.0,8966.599609375,9038.0,8958.900390625,9017.900390625,160127000.0,26274.0,26609.0,26256.0,26582.0,392749400.0
2021-10-21,29152.740234375,29220.8203125,28688.779296875,28708.580078125,59100000.0,15408.7998046875,15532.9404296875,15406.58984375,15472.5595703125,54649400.0,6673.14013671875,6699.2099609375,6658.9501953125,6686.169921875,63926300.0,7223.10009765625,7227.10009765625,7181.7001953125,7190.2998046875,615511300.0,8964.599609375,8989.7001953125,8928.2998046875,8944.2998046875,153309300.0,26450.0,26631.0,26386.0,26525.0,299329800.0
2021-10-22,28578.529296875,28989.5,28546.5703125,28804.849609375,60200000.0,15507.990234375,15614.759765625,15492.2900390625,15542.98046875,49948500.0,6720.919921875,6765.4599609375,6716.14990234375,6733.68994140625,65949700.0,7190.2998046875,7235.2001953125,7190.2998046875,7204.60009765625,482745100.0,8952.2001953125,8959.7001953125,8906.400390625,8906.400390625,134363800.0,26582.0,26682.0,26551.0,26572.0,257427900.0
2021-10-25,28527.130859375,28668.69921875,28472.55078125,28600.41015625,62700000.0,15580.580078125,15618.8798828125,15531.9501953125,15599.23046875,51296300.0,6752.97998046875,6752.97998046875,6707.31982421875,6712.8701171875,58586000.0,7204.60009765625,7247.5,7204.60009765625,7222.7998046875,590620500.0,8932.7998046875,8963.7001953125,8891.900390625,8920.900390625,159716400.0,26596.0,26823.0,26573.0,26816.0,381634700.0
2021-10-26,28927.609375,29160.759765625,28893.94921875,29106.009765625,72800000.0,15652.91015625,15781.0,15650.349609375,15757.0595703125,56055900.0,6723.06005859375,6775.81982421875,6711.2099609375,6766.509765625,79339600.0,7222.7998046875,7281.2001953125,7222.7998046875,7277.60009765625,683335400.0,8925.5,9026.5,8915.7001953125,9001.599609375,137320700.0,26877.0,27049.0,26835.0,26971.0,340319900.0
2021-10-27,29056.009765625,29139.220703125,28870.25,29098.240234375,70600000.0,15725.400390625,15744.7900390625,15671.58984375,15705.8095703125,73429300.0,6755.6298828125,6771.18994140625,6731.85986328125,6753.52001953125,68739200.0,7277.60009765625,7280.5,7247.2998046875,7253.2998046875,606503800.0,8995.099609375,8999.099609375,8925.599609375,8972.2998046875,167907900.0,26878.0,26944.0,26759.0,26806.0,375187500.0
2021-10-28,28871.609375,28895.109375,28693.060546875,28820.08984375,142800000.0,15681.51953125,15706.3896484375,15629.330078125,15696.330078125,78877800.0,6750.77978515625,6804.22021484375,6750.77978515625,6804.22021484375,75981000.0,7253.2998046875,7257.89990234375,7219.7001953125,7249.5,677063000.0,8958.900390625,9030.2001953125,8918.0,9025.7998046875,180332000.0,26821.0,26938.0,26762.0,26890.0,748505700.0
2021-10-29,28819.16015625,29000.650390625,28475.060546875,28892.689453125,104500000.0,15579.900390625,15689.66015625,15495.509765625,15688.76953125,80569400.0,6778.7900390625,6830.33984375,6748.52978515625,6830.33984375,89550100.0,7249.5,7249.5,7192.10009765625,7237.60009765625,875049200.0,9002.599609375,9057.7001953125,8944.5,9057.7001953125,228787400.0,26753.0,26896.0,26629.0,26876.0,563963300.0
2021-11-01,29330.6796875,29666.830078125,29267.630859375,29647.080078125,76700000.0,15764.5498046875,15849.400390625,15760.349609375,15806.2900390625,49160900.0,6870.27978515625,6908.64990234375,6859.43994140625,6893.2900390625,67294100.0,7237.60009765625,7303.39990234375,7237.60009765625,7288.60009765625,644379600.0,9064.599609375,9198.099609375,9061.599609375,9182.599609375,164893900.0,27020.0,27303.0,27005.0,27206.0,416822700.0
2021-11-02,29462.400390625,29599.5703125,29457.1796875,29520.900390625,71100000.0,15825.26953125,15960.2099609375,15824.1103515625,15954.4501953125,60596100.0,6883.06005859375,6933.35009765625,6879.68994140625,6927.02978515625,64187800.0,7288.60009765625,7288.60009765625,7240.0,7274.7998046875,788360700.0,9160.599609375,9162.2998046875,9102.0,9105.7001953125,130170200.0,27173.0,27238.0,27097.0,27190.0,413299600.0
