Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,AAPL,AAPL,AAPL,AAPL,AAPL,TSLA,TSLA,TSLA,TSLA,TSLA,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,205.94611770309248,206.6460708350552,203.68328899285845,204.89141845703125,25460100,165.50750732421875,169.01600646972656,162.8780059814453,165.3730010986328,93326000,269.4091872168852,275.55131566637147,267.12326089938136,269.72723388671875,23685600,12.840698355831849,12.869352704681733,12.465705345293538,12.67774486541748,490564000,125.18634310109493,125.27146481367004,120.5562117393656,122.423828125,345937600,141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,300954000,79.07808990589221,79.88800981322825,78.21256140841734,78.714599609375,25638000
2020-08-25,204.32572374555616,207.69119604687464,204.32572374555616,207.5569610595703,23043700,164.74949645996094,167.8699951171875,163.35000610351562,167.32449340820312,79856000,270.74092100247964,281.3554763215542,268.6041003282804,279.0993957519531,42127200,12.588543733917879,12.718607505196225,12.53173404117286,12.707395553588867,289076000,121.29547815768062,121.76481270817138,119.6953532443396,121.41949462890625,211495600,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,159883500,78.46382862301984,79.89297472740996,78.35358889048405,79.74251556396484,25150000
2020-08-26,208.90888664821458,212.94553346283124,208.41029333456672,212.0442352294922,39600800,167.5554962158203,172.58700561523438,167.22850036621094,172.09249877929688,130174000,282.2599853411997,302.8033574789275,282.2599853411997,302.0480041503906,69015200,12.756478328285993,12.82549702164654,12.635384330275691,12.730316162109375,321244000,122.73751646542577,123.52784957595809,121.66995525546206,123.07067108154297,163022400,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,213591000,79.76486364100212,82.07344239542118,79.50068682991096,81.64340209960938,52188000
2020-08-27,213.71260314885245,221.63249606861132,210.36629707415054,217.25067138671875,57602200,172.50250244140625,172.64999389648438,168.89999389648438,170.0,85296000,298.3209121854988,299.38436353515107,290.230771708759,291.4234313964844,30301300,12.738790552037838,12.80706217673446,12.524508821262856,12.586052894592285,317604000,123.67378500147916,124.0069396884171,120.45408376800025,121.5994644165039,155552400,145.36399841308594,153.0399932861328,142.8333282470703,149.25,355395000,81.76654758378608,81.83507518777941,80.38606945778591,80.86824798583984,31350000
2020-08-28,218.78475766564586,221.14347442445492,217.25064590972104,219.48471069335938,26292900,171.14999389648438,171.6685028076172,169.3249969482422,170.08999633789062,57940000,293.1925651257642,295.4089130625106,289.19720617425287,291.86077880859375,17157400,12.632647878057028,13.104066967536749,12.60025620759237,13.1038179397583,537160000,122.57457729408102,122.9928461715313,121.17872987082973,121.40245819091797,187630000,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,301218000,80.91542137625561,81.50534674275372,80.72374261037626,81.41000366210938,22418000
2020-08-31,217.6533863849085,219.28338679296542,215.07414347409025,216.24391174316406,28774200,170.44949340820312,174.75,170.25,172.54800415039062,83718000,292.1489997699148,295.0610405728244,289.76368014795844,291.4035949707031,17345100,13.138701279570704,13.529640687301345,12.994186272739771,13.329811096191406,500840000,124.09932594347109,127.42601869627453,122.56243019641671,125.51948547363281,225702700,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,355123200,81.61557555281094,81.6617581800699,80.70982777354044,80.91838836669922,26422000
2020-09-01,216.22470468342772,218.08482824866277,215.18917152451806,217.91224670410156,25725500,174.47900390625,175.69349670410156,173.35000610351562,174.95599365234375,68644000,292.9043140593483,299.6427720327892,290.9165679865858,293.6298522949219,17295900,13.438975512292684,13.951162079741737,13.395607950206772,13.778938293457031,511316000,129.13804450192882,131.12239765919617,126.96888738067553,130.51930236816406,151948100,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300,81.04899528023,82.39272421712538,80.91839579925374,82.18714141845703,22652000
2020-09-02,218.58342233595312,223.27207784363668,217.988955284057,222.1118927001953,34080800,177.35000610351562,177.6125030517578,174.33450317382812,176.57249450683594,78630000,297.0487605992797,301.73984226995447,291.25446415081126,300.6465759277344,24341400,14.659003267013457,14.681933988489948,13.857699197632206,14.302841186523438,874012000,133.83622664521172,134.21558595979664,123.53514962091081,127.81510162353516,200119000,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,288528300,82.82921400260896,85.7138213739487,82.44089345757524,85.28130340576172,49522000
2020-09-03,219.82990946115655,219.86825604076049,206.10911995937482,208.35276794433594,58400300,174.25,174.42050170898438,165.14999389648438,168.39999389648438,163222000,294.17649140957974,295.7766428847107,281.89223435846344,289.3363342285156,32294100,13.786661755500825,13.842241973479801,12.839553277634595,12.975887298583984,945128000,123.44761726135523,125.32495545599747,117.21249271726687,117.58212280273438,257599600,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300,84.39392209014869,84.41775975388319,79.83486660961577,80.91740417480469,63726000
2020-09-04,206.24335217978393,209.36911775904642,196.74138882603222,205.4283447265625,59664100,165.89999389648438,169.0749969482422,155.55650329589844,164.7310028076172,175636000,285.49000601435785,287.22928368372294,269.4787272853455,280.9977111816406,30333700,12.744843884180868,13.134903773665314,11.66912816097081,12.584085464477539,1463684000,116.79422439020836,120.32518728542867,107.86467480854796,117.65994262695312,332607200,134.27000427246094,142.6666717529297,124.00666809082031,139.44000244140625,330965700,79.89892171480436,81.1895197719061,76.37175074598551,78.5189437866211,55850000
2020-09-08,197.99739100010044,201.3820425668526,193.87443998053377,194.3155059814453,52924300,157.1999969482422,162.54249572753906,156.5,157.49200439453125,121884000,269.6178560940287,277.5887063354543,267.7692669421887,269.49859619140625,24864000,11.698787339465177,12.511805718247228,11.668629804964997,11.876744270324707,795728000,110.84121119060705,115.74371071531141,109.60586261758846,109.7420425415039,231366600,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100,75.72770044561553,77.24473369292774,75.30560859260585,75.6581802368164,54032000
2020-09-09,199.0521415736101,205.99402750209978,198.18919001038276,202.59019470214844,45679000,160.14950561523438,165.15899658203125,159.25,163.4304962158203,103774000,274.0803351497848,276.77375270832874,269.68743365348786,272.04290771484375,22918800,12.362262918703752,12.770267714017038,12.194524867289132,12.676304817199707,736200000,114.06090199664179,115.88960896039349,112.11546621430013,114.1192626953125,176940500,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400,76.91451290297617,77.40214695845613,75.73613970690933,76.83158874511719,39242000
2020-09-10,204.61330615433806,205.89814313148807,195.70582586008229,196.9139404296875,35461500,165.36099243164062,167.4945068359375,158.52749633789062,158.7554931640625,106614000,273.82200083749274,277.4496317632446,265.39394561955123,266.44744873046875,24814700,12.94972141931586,13.025490349804784,12.129973317673215,12.274283409118652,698684000,117.07631964504925,117.21249954875044,109.43075684011971,110.39374542236328,182274400,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,254791800,76.97807902829125,78.14403332463914,75.47941275782985,75.77983856201172,33024000
2020-09-11,198.66860973787706,200.03973759723792,192.95401884082327,195.62913513183594,33620100,160.4344940185547,160.86700439453125,154.19900512695312,155.81100463867188,101880000,268.40537590637933,269.7272441585775,261.03085424369846,264.97650146484375,18913900,12.4475007829915,12.613992336847094,11.859545394890223,12.127477645874023,636928000,111.44425808581114,112.08625528100727,106.99893883296421,108.94437408447266,180860300,127.3133316040039,127.5,120.16666412353516,124.23999786376953,182152500,75.88412323830671,76.40800631879937,74.13965471276924,75.26886749267578,30706000
2020-09-14,195.83053790947318,200.58630450049418,195.62917810417005,196.95236206054688,30375800,158.64700317382812,159.3695068359375,154.8000030517578,155.14849853515625,90592000,269.2899577395159,274.9450987173773,264.0721233994598,264.51934814453125,24093800,13.041191926833609,13.27447906724328,12.592810669626905,12.833076477050781,1201744000,111.59019158497078,112.76717927863528,109.72257511673861,112.21273040771484,140150100,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800,76.05792695476222,77.31674673613733,74.74002067300091,74.92474365234375,42660000
2020-09-15,199.83840074017849,201.14240395179937,198.40974553691618,200.18357849121094,21823900,156.80799865722656,158.75100708007812,155.4459991455078,157.80650329589844,80430000,269.01163765193706,272.83802471335247,267.65000606605827,270.75091552734375,18478500,13.239584697898275,13.258277826160894,12.78871150231095,12.951464653015137,727556000,115.10169316714062,115.58805204226122,110.51046419860256,112.38780975341797,184642000,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,291894600,75.87120485456991,77.01829198977806,75.5836905116532,76.230224609375,23042000
2020-09-16,201.94776563227552,201.97652921878745,196.2139948428728,196.60711669921875,26328100,158.99949645996094,159.36199951171875,153.70750427246094,153.90499877929688,90244000,265.65237794427736,270.770818893295,260.1860753067511,261.90545654296875,29183400,12.917818237905777,13.052905839699783,12.475668327283115,12.476415634155273,556384000,112.08626205798284,112.83525140975061,108.98329026941566,109.07083129882812,154679000,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,216837900,76.59570881971476,77.18613425042128,75.06178624819889,75.08661651611328,22128000
2020-09-17,191.81299599042612,195.9167669285345,191.72670522843845,194.55523681640625,34011300,150.46249389648438,151.47149658203125,148.62750244140625,150.43649291992188,128982000,256.697535619966,259.89780812249955,248.65710611351545,253.2587432861328,31281400,12.095328374077656,12.551436543996568,11.998125242985967,12.425570487976074,792512000,106.72657833417449,109.13891387317258,105.74413146112666,107.32965850830078,178011000,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600,73.78161786394368,74.41971865207923,72.62211931019694,73.84269714355469,40008000
2020-09-18,194.44979557058838,195.2647883886692,188.16948622524788,192.13902282714844,55225300,151.58700561523438,151.88999938964844,145.27699279785156,147.74549865722656,177852000,256.81677184656445,257.6118884285528,248.51794156659895,250.9827423095703,28130800,12.555423930991667,12.594055700378437,11.952265560305177,12.152154922485352,698460000,107.38802781894351,107.8549281253702,103.19560978787148,103.9251480102539,287104900,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,259220400,73.90527037843776,74.24790839742937,71.09068317678832,72.05751037597656,63056000
2020-09-21,189.0707782458869,194.36349841827462,188.29413203216168,194.2004852294922,39839700,145.3249969482422,148.10000610351562,143.5500030517578,148.02349853515625,122358000,246.0233297244526,248.4185674302035,242.63423412753664,246.6295928955078,24709400,11.888709917895248,12.484391448146988,11.86827212113999,12.479157447814941,721044000,101.68791722586771,107.18377414626174,100.28720125318382,107.07677459716797,195713800,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,328430400,71.0906872863727,71.50979377027438,69.6536003098888,71.01719665527344,56908000
2020-09-22,196.6167489376903,199.53158656551454,193.75945312781633,198.87957763671875,33517100,151.69200134277344,156.69949340820312,150.00999450683594,156.44949340820312,138976000,251.7579683959923,253.75566284124528,246.6991584417031,253.18914794921875,30293100,12.536730994685263,12.609508792109303,12.118508237160457,12.599289894104004,646452000,109.60585742567011,109.78094695116036,106.18189355316511,108.75959014892578,183055400,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400,72.01927539504912,72.69710310272775,70.98540572132968,72.49102020263672,33950000
2020-09-23,199.33983868142803,199.53161550804873,191.79388580436876,192.33082580566406,30803800,156.02149963378906,156.35000610351562,149.61900329589844,149.9929962158203,113054000,253.6960518917727,256.4093213137836,246.62961326993067,247.49429321289062,19641300,12.537228000249492,12.688267633843767,12.042489056909767,12.08685302734375,647012000,108.57475477224305,109.05138437794632,103.85706788480732,104.19752502441406,150718700,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,285222600,72.10716338954937,72.15632383261017,69.6535890139561,69.98678588867188,37726000
2020-09-24,191.62128724052434,197.10577042017843,190.99804187025845,194.82376098632812,31202500,148.88949584960938,153.46499633789062,148.25,150.989501953125,110588000,244.98971023893918,250.694547084944,244.11509708985568,248.0011444091797,20006800,12.035510036746839,12.531246325292742,11.977436887126997,12.310420036315918,731240000,102.30073978447857,107.24214849866884,102.13537952254174,105.26753234863281,167743300,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,289683300,69.65359421940595,71.40699611483514,69.62727125517097,70.65567779541016,34552000
2020-09-25,195.16893357446148,200.43287620925832,194.2005104553191,199.26312255859375,29437300,152.7429962158203,155.07699584960938,149.9499969482422,154.75650024414062,92304000,247.87193789468853,254.1830379630182,245.09903869873287,253.2587432861328,18351300,12.409616747021122,12.84428966870731,12.208480963044359,12.834568977355957,588016000,105.47179649946621,109.37239714582383,104.73252885742939,109.21675872802734,149981400,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,201625500,70.76444179627218,71.80178191544255,69.9018910321902,71.46014404296875,30326000
2020-09-28,202.19711725030342,203.81753461508967,199.49322243628995,200.81640625,32004900,157.4425048828125,158.7519989013672,155.85850524902344,158.70249938964844,84484000,257.81066966733226,258.00945641463244,253.25874432791073,255.24649047851562,18826300,13.00056385649724,13.012029215529765,12.711197362079012,12.995329856872559,573808000,111.87227014246227,112.17381026918468,109.70310630165157,111.8236312866211,137672400,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,149158800,73.09534902669603,73.14500198249189,71.8186550726428,72.43341064453125,30784000
2020-09-29,200.73012216458557,201.42047768776106,198.29469722712864,198.72616577148438,24221900,158.76950073242188,159.41299438476562,156.6269989013672,157.24400329589844,69916000,256.23043953810554,261.7166085176355,255.3260113137091,260.1860656738281,20200200,12.898128337310295,13.401840727432909,12.89389169694248,13.185501098632812,621460000,111.42483559860969,112.16409584063497,110.47156881534237,110.97737884521484,99382200,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,150657900,72.69412780151184,73.0958523244427,72.20201563977825,72.79890441894531,31816000
2020-09-30,199.17680206329678,203.25181013232546,198.03579746308637,201.6697540283203,33829100,157.0570068359375,160.6439971923828,156.69949340820312,157.43649291992188,97922000,260.37487595126527,264.44973124489076,258.50638974001913,260.29534912109375,20142500,13.117457679149188,13.581042683791333,13.110229910612453,13.489322662353516,689184000,110.68556487153249,114.06089699323232,110.52020461838681,112.65045166015625,142675200,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,144436800,72.54662474947686,73.80097367765457,72.28940381084516,72.77803039550781,40924000
2020-10-01,204.69964038543978,205.17905308654628,202.6189910182993,203.71205139160156,27158400,160.39999389648438,161.1999969482422,158.60000610351562,161.06300354003906,99438000,263.7242121547099,266.6859343453283,263.17756379487133,264.9963684082031,20009800,13.716130321501417,13.720865165944376,13.419784204146744,13.573066711425781,525004000,114.43053032893033,114.50834954010315,112.66991334832385,113.60372161865234,116120400,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,152224500,73.67486825776567,74.24146372343827,73.33421539731782,73.88541412353516,32884000
2020-10-02,199.43565141019656,202.30254416620252,197.07693486474676,197.70018005371094,33154800,157.68150329589844,159.7899932861328,156.14999389648438,156.25,112262000,259.60955887022527,263.5254209322513,257.59199788542276,258.34735107421875,16367600,13.184754046905367,13.478357223318929,13.011282826082569,13.022499084472656,552496000,109.81011856378328,112.2224621206602,109.1583993790266,109.93656921386719,144712000,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,214290000,72.481583309123,73.44494012589321,71.87179071906452,72.28146362304688,31222000
2020-10-05,198.68776020720068,201.7464149529048,198.4576368909509,201.7176513671875,21331600,157.29200744628906,160.12649536132812,157.04249572753906,159.9600067138672,75506000,260.59353258086253,263.2471567078468,259.2418494259985,263.02850341796875,12822300,13.195717099928482,13.602724471367946,13.182507075613504,13.600979804992676,479820000,110.80228919258478,113.46753391146844,110.4521101876222,113.32162475585938,106243800,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,134168400,72.6315529369491,73.7265018849997,72.5044313545936,73.6336441040039,21602000
2020-10-06,200.2219174695407,201.52590590584774,196.38661605306922,197.43173217773438,28554300,158.25,159.10000610351562,154.5,154.9980010986328,101738000,260.1760742376112,264.062121329849,256.6577553046133,257.0751953125,18696900,13.78791202108173,14.098962806423158,13.623414192443873,13.694696426391602,784420000,112.54345848013615,112.95200563980481,109.18758468115253,110.07276153564453,161498200,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,147438900,73.26966157302265,73.71756876158912,71.75560600974273,72.05404663085938,26096000
2020-10-07,198.5343725872616,201.458792800773,198.20837548293932,201.19032287597656,25681100,156.75,160.0,156.6195068359375,159.7845001220703,86188000,257.6218311953234,258.5858892909873,253.2587441693883,256.53851318359375,23133400,13.95714274462038,14.076279213328517,13.82130691885235,13.921501159667969,418084000,111.49291934511135,112.39754721573827,111.01628226939263,111.94036865234375,96849000,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,129383100,72.46569342964418,72.94538662475436,71.17062485186818,72.4572525024414,36108000
2020-10-08,201.84232954510335,202.4943384245125,199.7425142102119,201.90945434570312,19925800,161.24949645996094,161.6645050048828,158.74949645996094,159.52749633789062,63482000,258.15854104553944,262.9986982518995,257.5622111117492,262.14398193359375,16312800,14.032164652801438,14.041636242980116,13.71612995773893,13.79663372039795,378900000,113.07844398775582,113.22435314166701,111.46372888130158,111.83336639404297,83477200,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,121263300,72.77059285124541,73.891857179053,72.77059285124541,73.66343688964844,26076000
2020-10-09,202.5326957249404,206.9720622405995,202.5326957249404,206.9241180419922,26458000,160.5,164.44949340820312,159.89149475097656,164.33250427246094,98158000,262.8993210201285,263.12792276912415,260.5637433261308,262.82977294921875,14107800,13.72510474829659,13.782180549100026,13.619178276251954,13.720867156982422,346892000,112.134890487853,113.8079660479228,111.78471153708273,113.7787857055664,100506900,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,86777100,74.13171101982338,75.0747082019005,73.8407187273074,75.00518798828125,32966000
2020-10-12,209.78141577203766,214.64266787262275,207.88294545944655,212.28395080566406,40461400,167.4969940185547,174.81199645996094,166.9774932861328,172.14649963378906,167284000,268.5445326028674,278.463367056186,266.2287912184097,274.0605163574219,31019300,13.946925832096596,14.303337929221245,13.870160500693258,14.182705879211426,434744000,116.78448204587328,121.76479922888184,116.02576344443284,121.0060806274414,240226800,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,116373300,76.37325769805075,78.87698566298394,75.94123217577507,77.69364929199219,55344000
2020-10-13,213.54960291440455,215.93708352416328,211.35388446631572,213.683837890625,28950800,173.39950561523438,174.61900329589844,171.21099853515625,172.18150329589844,114894000,275.87926941302317,277.38997586903633,271.7149692144357,274.4481201171875,18063300,14.252991702466591,14.30483349663295,13.976086963138583,14.204888343811035,344604000,121.85236676734615,121.96909558575003,116.38569697728092,117.79613494873047,262330500,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,103391100,78.31038496240312,78.71509484567285,77.39768128178348,77.81678771972656,39072000
2020-10-14,213.818060047335,214.98782818305753,210.107410503166,211.76617431640625,23421700,172.35000610351562,173.24400329589844,167.0,168.1855010986328,116254000,275.9190229160564,277.04210428137515,269.83652488750977,270.1545715332031,15577800,14.24700824386432,14.299099135903342,13.917514431356263,14.052352905273438,276100000,117.69884824411241,119.67346409750246,116.35650041512618,117.8836669921875,150712000,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,143639100,78.19070433997409,78.65003016211465,76.76552891007314,77.63652038574219,33174000
2020-10-15,208.1610097896488,211.2867754707797,207.1158789362711,210.6156005859375,22733100,164.60049438476562,167.79400634765625,164.0,166.9324951171875,104468000,265.9603979295779,267.3915773526001,262.0544846557688,265.0857849121094,15416100,13.768719851769514,13.96312610542931,13.725850492780184,13.927485466003418,267224000,115.48105698538242,117.89339294386203,114.92660814304054,117.41676330566406,112559200,150.10333251953125,152.19000244140625,147.5,149.6266632080078,107017200,76.69601789191054,78.03180603986702,76.52867688240575,77.24076080322266,31210000
2020-10-16,211.08541569006942,213.1373015554528,210.28960344623061,210.6156005859375,26057900,168.1614990234375,169.98300170898438,158.0,163.635498046875,129488000,265.7418179526071,269.70736226831116,263.6745447357118,264.3006896972656,16622700,13.994032098702894,14.078524355779496,13.750525122871887,13.7694673538208,242392000,117.97120952549623,118.23384747833158,115.56859545500912,115.77286529541016,115393800,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,98327700,77.55657591131721,78.34513577245167,77.34950800685696,77.84806823730469,34194000
2020-10-19,211.34431226625483,213.1469088650928,204.92018442406638,205.39959716796875,27625800,164.98049926757812,166.4499969482422,159.63699340820312,160.36050415039062,104472000,263.9031322965135,266.90461824489216,258.28775515045425,259.7984313964844,13587000,13.860687988387964,13.940942647700611,13.36594810565735,13.456671714782715,298068000,116.68723164895509,117.13468096654279,112.50454937346234,112.8158187866211,120639300,148.74667358398438,149.0,142.9566650390625,143.61000061035156,108863400,78.25675894228921,78.654020527849,75.62441694848839,75.97350311279297,29734000
2020-10-20,206.9145324215244,208.4198807511348,204.3161090474314,205.81187438964844,22753500,161.11399841308594,163.3000030517578,159.60049438476562,160.85049438476562,90194000,261.44825585427947,268.04758781197927,261.26936597521654,265.9206848144531,18763200,13.54216084758087,13.757753145997645,13.4658937231082,13.603972434997559,229212000,113.02980416838349,115.73396585696945,112.47535532523321,114.30406951904297,124423700,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,94968900,75.63384710979612,78.1529714473702,75.50424022967013,77.02276611328125,41670000
2020-10-21,204.3448845566899,207.9884243592295,204.3448845566899,205.95571899414062,22724900,160.625,161.69400024414062,158.0,159.2469940185547,91854000,277.84717921242225,281.31578684787894,274.6767213938293,277.02227783203125,28998600,13.583533358910847,13.74952672022228,13.436482225801853,13.483588218688965,219596000,113.48697818121386,115.47132328298426,113.27297908868262,113.68152618408203,89946000,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,97111500,77.95483057781071,80.20382232049026,77.82026068582488,78.75630187988281,60322000
2020-10-22,205.12151335460695,207.16381616381312,202.98333678251518,206.0419921875,22351500,159.49349975585938,159.9375,156.0970001220703,158.82000732421875,84240000,278.15526305374203,280.7194726683102,273.3548692673626,276.4159851074219,16720000,13.481346730049394,13.570324725736768,13.191481073617357,13.320338249206543,290480000,114.24569636322538,114.81960369273567,111.46372301440654,112.59207916259766,101988000,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,119979600,78.70714832278779,80.11841230278098,78.33372441699296,79.78273010253906,30512000
2020-10-23,206.17624036102944,207.37477220269963,204.38324140765587,207.3268280029297,18879600,159.5500030517578,160.26649475097656,157.0,160.22000122070312,69334000,277.0918447357242,283.4923907713178,275.12399514946793,283.045166015625,17535200,13.40906673844626,13.551881242387436,13.250800288762472,13.548890113830566,233484000,113.21461087321912,113.37024926516857,111.16217596217939,111.90144348144531,82572600,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,101151000,80.19935535511631,81.14632281760413,80.04342551674175,81.08971405029297,30548000
2020-10-26,205.04482977945148,207.4322958032438,199.53158340310517,201.4300537109375,37111600,159.93699645996094,164.1490020751953,157.6649932861328,160.3520050048828,118024000,281.4250899029614,283.48241434774144,272.57962603073065,275.4121398925781,21322900,13.386139072977405,13.651080275581299,12.998821141070835,13.101258277893066,336896000,110.89955125203169,113.37025519408711,109.80037545983436,111.91117858886719,111850700,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,84717600,80.19687183701743,80.92087457366932,77.85204435340098,78.67189025878906,35826000
2020-10-27,202.8778441522253,205.83102786735438,201.6697295267006,204.46949768066406,36700300,161.2469940185547,164.58299255371094,160.56500244140625,164.31649780273438,85820000,277.0520472929666,282.76681704517733,274.61704630978585,281.5542907714844,16287200,13.265507302529867,13.401094062374508,13.151355700150832,13.355981826782227,250520000,112.33918213169002,114.08034796929371,111.41510314504899,113.41889953613281,92276800,141.25332641601562,143.5,140.03334045410156,141.55999755859375,68059500,78.90230306606628,79.5513224818934,78.30939232777347,79.39639282226562,25902000
2020-10-28,199.11929187560776,200.24111596647438,193.77864139359238,194.33474731445312,51195600,162.46499633789062,163.2010040283203,158.12350463867188,158.13900756835938,111766000,277.0818616666197,277.0818616666197,265.6225072103546,266.0299987792969,23121800,13.15783389781271,13.21964548429558,12.57062667854132,12.588571548461914,376520000,111.9111833730848,112.28081345722651,108.06894369566764,108.16621398925781,143937800,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,76354200,76.96963351424793,77.15832688244774,74.90735737417214,75.0225601196289,45174000
2020-10-29,195.66751029659352,198.82203948797712,194.9963207988178,196.29074096679688,31432600,160.06350708007812,162.8625030517578,158.1999969482422,160.55050659179688,131930000,274.85559925877266,281.8624229545354,272.1025816348378,279.109375,32368100,12.799430773388913,13.15260269826161,12.711200067747194,12.984366416931152,320080000,109.30431328354058,113.73990454040626,109.13894560010584,112.173828125,146129200,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,67965900,75.33142384973424,78.89285854363483,75.30808627791404,77.31077575683594,55406000
2020-10-30,195.12095071592788,195.87841627391037,191.40070382886736,194.13336181640625,36953700,157.8874969482422,158.35000610351562,150.9499969482422,151.8074951171875,167728000,272.8181534538649,275.00468630595316,257.51251448104284,261.4979248046875,47247800,12.810893624788754,12.897129593543116,12.262567264637163,12.495855331420898,416820000,108.03003661879342,108.93466447069503,104.78116272521534,105.89006042480469,190272600,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,127533900,82.80092441714463,83.49017093425739,79.52998127495282,80.25199890136719,99878000
2020-11-02,195.87841969764497,196.82766203875832,191.88011983803784,193.99913024902344,30842200,153.08700561523438,153.98550415039062,147.50599670410156,150.2239990234375,145148000,262.97886745773934,268.8128985699553,255.7633379722666,259.7586975097656,27165700,12.619229592342585,12.79768475398519,12.357279530009336,12.542464256286621,299652000,106.13324869085784,107.66041546863478,104.392082791657,105.80252075195312,122866900,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,87063300,80.6209489181996,82.34406497588512,80.1591301740816,80.65968322753906,44228000
2020-11-03,195.49490312023417,199.55073031837892,194.75660349250577,197.93031311035156,27512000,150.92649841308594,153.7449951171875,149.0489959716797,152.42050170898438,97958000,261.54759675394826,268.39536528268303,259.2815677486717,263.6744689941406,17961900,12.669822207249883,13.065115113693386,12.564393968562177,12.979875564575195,272900000,106.66824505588045,108.44831311565359,105.76361714103741,107.42696380615234,107624400,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,103055100,80.97947599539556,82.38179892514135,80.05336078632573,81.71936798095703,31432000
2020-11-04,205.2077829438804,209.33073442172358,203.67365670033016,207.48019409179688,42311800,157.99949645996094,162.24249267578125,156.9864959716797,162.05799865722656,136780000,279.2783473231227,287.1697023394127,276.9129244395183,285.6192626953125,35364400,13.348502540252872,13.78541936200502,13.296411643005507,13.752269744873047,410228000,111.02600479592498,112.43644258276989,109.28483911084726,111.81390380859375,138235500,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,96429300,84.69485294507058,87.89528301491228,84.56673875495531,86.69456481933594,71342000
2020-11-05,212.89756820022316,214.89192662696342,212.04421424829945,214.09609985351562,36080100,165.99850463867188,168.33999633789062,164.44400024414062,166.10000610351562,115786000,290.11157600129116,295.558011962204,287.1796683103109,292.8745422363281,23823600,14.119401951689364,14.295364206685473,13.948423644328457,14.11690902709961,319028000,114.73204826054969,116.3564924386585,113.68151879830341,115.78258514404297,126387100,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,85243500,87.91613094031692,88.97731615159634,86.45520644116196,87.52135467529297,39758000
