Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,KO,PEP,KO,PEP,KO,PEP,KO,PEP,KO,PEP
Date,,,,,,,,,,
2017-11-20,35.389095306396484,90.20928955078125,35.71605286309119,90.94722586155136,35.35795592583227,90.05227736489215,35.537005879269124,90.08367980206997,19160900,3594300
2017-11-21,35.638206481933594,91.10424041748047,35.770547372211915,91.32405149404103,35.45137612692473,90.25639255983032,35.46694581811129,90.27209078412638,10280800,3179300
2017-11-22,35.6849250793457,90.34272766113281,35.754987223576464,91.06496560606946,35.451385588448424,89.7146910198132,35.72384783289262,90.88440312513465,8434400,3598500
2017-11-24,35.71605682373047,90.98646545410156,35.848394751381484,91.3004837848765,35.7004871317218,90.61749436464613,35.72384018492725,90.79020474604242,2996300,1183000
2017-11-27,35.731632232666016,90.94721984863281,35.801694373107146,91.37899584452815,35.66157009222488,90.79806576865249,35.716062538166256,91.06497748291355,5649200,2818900
2017-11-28,35.6771354675293,91.66947174072266,35.92624461013631,91.71657839519489,35.63820975118458,90.51546352070523,35.8016900388328,91.26910410882809,8432800,3600400
2017-11-29,35.42024612426758,91.72441101074219,35.66935530998987,92.14833490217032,35.19448999670183,91.2926410025595,35.630432556523715,91.72441101074219,16502100,3276300
2017-11-30,35.922542572021484,92.10781860351562,35.977481767831016,92.65325819792032,35.34175293837004,91.76000738227599,35.42808681577406,92.10781860351562,17147600,5984000
2017-12-01,36.07950973510742,92.31331634521484,36.11875158658385,92.36865034110389,35.48302281440487,90.93786699672049,35.946083847333945,92.09198036165864,12468800,4956600
2017-12-04,36.283565521240234,92.85086822509766,36.40129405782697,93.43582859178645,35.9225357335171,92.18686013820029,36.09520345545471,92.48724388737465,17523600,4403000
2017-12-05,36.3071174621582,92.9536361694336,36.448390537393045,93.23031225597575,36.1501500398632,92.62953868458993,36.29927028862812,92.98525646592284,13670800,3198600
2017-12-06,36.45624542236328,93.98918151855469,36.47978993996189,93.99708810043589,36.30712216033998,92.99316328494552,36.38560887560542,93.14335818591375,8154000,3203500
2017-12-07,35.930397033691406,92.2738037109375,36.3542163393011,93.78363489352121,35.88330799570959,92.1315154187243,36.330671820310194,93.68877402172781,9106500,5409500
2017-12-08,35.5615234375,92.14733123779297,35.891158711743444,92.17104495023902,35.35746093957189,91.61770488998351,35.867614190429634,92.10780436308,13238600,3127500
2017-12-11,35.577213287353516,92.79553985595703,35.639999662282875,92.83506673394014,35.255422262728665,91.34894296752495,35.5615159451307,91.95762311511771,9698700,2429400
2017-12-12,35.54582595825195,92.80343627929688,35.72634094022466,93.57021179297963,35.365310976279254,92.58210026111097,35.51443126730996,93.45163720296456,13999300,2664600
2017-12-13,36.02458190917969,93.11961364746094,36.1423075007487,93.44371102585085,35.63215728269173,92.86665738958848,35.67139914654806,92.89037109642763,12418700,3193900
2017-12-14,36.126617431640625,93.29352569580078,36.236495870150755,93.75201084465874,35.946102426379284,93.06428915232533,35.95395259710881,93.23029114809385,9029000,4057800
2017-12-15,36.252174377441406,94.24211883544922,36.43268928888939,94.35278683562575,36.13444882334647,93.63343880352463,36.33066107413271,93.72829967408467,21181600,7173500
2017-12-18,36.04812240600586,93.31725311279297,36.40130512922499,94.65317576891233,36.03242506342257,93.27772624014011,36.260032039937336,94.3053646195741,10156800,3472700
2017-12-19,36.2050895690918,93.75993347167969,36.40130184272491,94.37651414176261,36.032421810226914,93.45954971806236,36.134453030825405,93.87060148779946,8253200,3942500
2017-12-20,36.16584396362305,94.08402252197266,36.33850871062503,94.16307626723292,36.07165992639137,92.92990900643017,36.26787217968196,93.79945195666096,7311000,4273400
2017-12-21,35.789119720458984,93.4832534790039,36.27572834473406,94.51879239000294,35.757728030152435,93.15124343503633,36.2129389761972,94.42393151587594,9657100,2790000
2017-12-22,35.78126525878906,93.75203704833984,35.89114363738773,93.87061165873139,35.749870580914795,93.41212638172686,35.85974895951346,93.75203704833984,5406300,2045600
2017-12-26,35.95393371582031,93.98126983642578,35.99317556697128,94.25793987770409,35.7969633172551,93.60183836008827,35.867599846911375,93.60183836008827,6100400,2156300
2017-12-27,36.04812240600586,94.30535888671875,36.05596958031652,94.38440659626511,35.88330479982425,93.91011430803336,36.02457788911191,93.96544830781116,5660600,2465100
2017-12-28,35.883296966552734,94.34489440917969,36.09520655422466,94.48718272088931,35.820507609926395,94.10775124363337,36.03241719759832,94.32908727719176,6538900,1999300
2017-12-29,36.008872985839844,94.79546356201172,36.24432708722759,95.30928274899085,35.85974975959058,94.40021896140532,35.86759992621492,94.4318392531683,8371500,3116400
2018-01-02,35.74203109741211,93.32515716552734,36.05596896180669,95.00099651507436,35.718483586960126,93.2223957361084,36.03242444531662,94.80337420630038,10872200,4165800
2018-01-03,35.663543701171875,93.0801010131836,35.85975598538732,93.64925418815314,35.585059985070444,92.9931467208436,35.70278855318445,93.20658217693409,12635600,4224000
2018-01-04,36.16584396362305,93.53858947753906,36.275722346431955,94.15517009513933,35.671388247021575,92.96152970178643,35.757722117503256,93.11963116203908,12709400,3147000
2018-01-05,36.15800094604492,93.80736541748047,36.260032176238866,94.13936948183408,35.93824413697672,93.47536135312686,36.11875908642017,93.60184253818814,13113100,2714200
2018-01-08,36.10305404663086,93.26981353759766,36.181537749147694,93.86268040275317,36.00887300481839,93.01685724970278,36.06381219537244,93.44372211632918,7068600,5730400
2018-01-09,36.283565521240234,93.34098052978516,36.38559672001801,94.05242212532336,36.05595861395176,93.23821305817943,36.103050627378664,93.4832688488928,9962400,4573600
2018-01-10,36.15800094604492,92.86668395996094,36.30712121020378,93.56231236040034,36.04812254151082,92.25009725096496,36.28357669322133,93.38049717102564,10700700,3363900
2018-01-11,36.13446044921875,92.39237976074219,36.28358072996805,93.15915528484895,35.99318734368264,91.99713514262153,36.28358072996805,92.99315326895278,7583200,3685200
2018-01-12,36.22077941894531,92.7876205444336,36.40914148605683,93.28563260249611,36.126595391428474,92.36866223149174,36.32280762448027,92.4477099456584,14570100,4335500
2018-01-16,36.519039154052734,93.16705322265625,36.58967571503391,93.55439122381348,36.212948387788515,92.51094577001483,36.22079855787679,92.64532748028009,16459300,4936500
2018-01-17,36.74663543701172,94.21050262451172,36.88790851766012,94.99308523991779,36.534725816039106,93.44372713940658,36.558273325455026,93.50696772251821,12143100,4554600
2018-01-18,36.793731689453125,94.10775756835938,36.942851961066125,94.55833624722959,36.58182204413226,93.79156062875896,36.691700454158905,94.13937183445991,11952900,6221800
2018-01-19,37.01348114013672,94.99307250976562,37.0841176745133,95.39622363438299,36.785874196705336,93.78362516686668,36.88005823851513,94.44763913864547,16187400,6002600
2018-01-22,37.186153411865234,96.0523452758789,37.28033447116727,96.32110871152588,36.958546440753565,94.85870488408702,36.99778829929926,94.93775259863295,9577400,4308600
2018-01-23,37.2410888671875,95.88636016845703,37.43730113414427,96.84285155426304,36.98993740499976,95.5306363438639,37.0527237735659,95.7045449650932,11463700,3536900
2018-01-24,37.539329528808594,95.75985717773438,37.63351057155743,96.02862663052564,37.2646305793459,95.50690088561221,37.30387243099447,95.83890488821872,15964500,3445200
2018-01-25,37.54717254638672,95.57015228271484,37.672748254142086,96.00491775506104,37.4372941763459,95.14328736064364,37.4372941763459,95.34090967469766,11755000,2712900
2018-01-26,38.0887336730957,96.24996185302734,38.159370226334616,96.31319640233065,37.468705032401175,95.34089811243274,37.50009672742554,95.34089811243274,16671200,3993900
2018-01-29,37.43729782104492,94.59785461425781,38.03378174246319,96.56617734539464,37.34311677954968,94.58204748162213,37.83756949287067,95.94959061541567,11662600,3854700
2018-01-30,37.20970153808594,94.77175903320312,37.7983384552634,95.80729805721825,37.20185436320026,94.46346869733671,37.46085304989801,94.60575700857925,12404800,4945200
2018-01-31,37.3509635925293,95.09584045410156,37.59426785750726,95.45155813414569,37.17829585648291,94.47135334590706,37.24108521284934,94.7322101634946,10960100,4018100
2018-02-01,37.2410888671875,95.09584045410156,37.46084564811137,95.65708698732502,36.97424006436783,94.28953820060357,37.20969418592364,94.79545073846566,10279400,3485600
2018-02-02,36.676002502441406,93.80736541748047,37.209700194258126,95.08005369512416,36.5975187805704,93.5939359563831,37.162608164758275,94.78757650884091,12912300,3348900
2018-02-05,35.23187255859375,90.47940063476562,36.82511513508576,94.58994843527171,34.85514538260378,90.4398797900505,36.61320853118509,93.72831199950087,23261500,5347600
2018-02-06,35.059207916259766,89.76795196533203,35.11415010779287,90.07624227203449,34.09384388098324,87.07238691912131,34.43132923404273,88.88260791775737,25184300,6642600
2018-02-07,34.972869873046875,89.72053527832031,35.71062679942886,91.51494333026663,34.753110133772225,89.12766830511555,34.98856721113515,90.09206621314804,18041600,4931400
2018-02-08,33.826988220214844,87.07238006591797,35.01995897195085,89.8944260573555,33.80344371001015,87.02494661642123,35.01995897195085,89.87861289720541,23295300,4907900
2018-02-09,33.85054016113281,87.88658905029297,34.10953878921445,88.5268833691315,33.11278014243649,86.06846148715742,34.03105508227129,87.59410587663695,22853100,5301700
2018-02-12,34.509803771972656,88.47945404052734,34.71386314900375,89.12765492602391,34.03889268088752,87.791726283702,34.188015873680115,88.45574033011161,14689000,4759200
2018-02-13,34.68247985839844,88.64546203613281,34.85514761451933,89.06442036433926,34.29005531736851,87.49134848057882,34.47057024696688,88.53479402607655,13163200,5274700
2018-02-14,34.61183547973633,86.2502670288086,34.682472000877056,88.45573236313858,34.2429585306334,85.97359704728761,34.54904912425622,88.27391721473721,13457900,7702700
2018-02-15,35.14554214477539,87.7205810546875,35.18478699539683,87.77591505339062,34.62754185256699,85.94198048514706,34.72957307505157,86.58227476027649,13467300,5125200
2018-02-16,35.302513122558594,87.79171752929688,35.82051342294264,88.2976300708967,35.098453668330485,86.76408531771428,35.76557422395962,87.79171752929688,17202300,5578500
2018-02-20,34.5255012512207,86.54276275634766,35.18477438631119,87.72849659041864,34.486256414663345,86.43208871668988,35.121985042987966,87.71268342863004,14137300,3835500
2018-02-21,34.015357971191406,85.37281799316406,34.73741766060852,86.82731496041244,34.00751079802884,85.32539057973945,34.61969209940088,86.43997701188803,12792900,4501900
2018-02-22,34.15663146972656,86.36884307861328,34.39208558906696,86.93008963100048,33.921177350386166,85.38863222595221,34.08599493452829,85.63368795459417,12377800,5394700
2018-02-23,34.56474685668945,86.70085906982422,34.58044419422914,86.99334225634499,34.07813837484211,85.82341554121614,34.203717075159624,86.44790275722261,8277200,4760400
2018-02-26,34.55691146850586,87.6968765258789,34.83945767712344,87.87868567024165,34.384246669654665,86.97752843648028,34.71388191706699,87.04867560280574,12713300,5355400
2018-02-27,34.235111236572266,87.6573257446289,34.77665894206252,88.59800959544863,34.235111236572266,87.51503748173981,34.65108322660819,87.89447485976157,12774400,6385800
2018-02-28,33.921173095703125,86.74037170410156,34.46271780165703,88.25810933055345,33.921173095703125,86.7008448366713,34.39993144155685,87.74429020872613,11929400,4638900
2018-03-01,34.085994720458984,86.09933471679688,34.250812303566,87.50087330627478,33.60723631756203,85.3985593465328,33.826993095038056,86.96733284066018,17746800,6896300
2018-03-02,34.31359100341797,86.83194732666016,34.37637735149047,87.05491907144463,33.9368639331011,85.92413032259518,33.94471110387494,85.93209533505872,14050100,4903600
2018-03-05,34.44702911376953,87.14253997802734,34.48627097293203,87.27791484956344,34.14093842075529,86.01970985692827,34.195877622375185,86.37009759551682,11992700,3781700
2018-03-06,34.47842025756836,87.2619857788086,34.57260130867786,87.29383976004203,34.211571451123405,86.35416857799558,34.494117598413546,87.08679191978754,10010500,3380800
2018-03-07,34.392086029052734,87.46902465820312,34.4705697385164,87.64421851144506,34.117390051968286,86.48954058856933,34.21157110211701,86.71251237432253,10881700,4612600
2018-03-08,34.88655090332031,89.2528305053711,34.894398078733786,89.29264343261356,34.376397676535284,87.26200187744362,34.45488440048196,87.62034860025985,12361100,5437700
2018-03-09,35.176937103271484,89.61912536621094,35.176937103271484,89.64301433316287,34.839451744223105,88.90242598002501,34.98072482447414,89.40411251259232,9778600,3680600
2018-03-12,34.9493408203125,89.78633117675781,35.38885753694196,90.0570808334561,34.79237334448161,89.25279079995298,35.27897910627527,89.58724840252997,11857700,4509600
2018-03-13,34.98072814941406,90.46322631835938,35.18479061537816,90.7021281170557,34.847305224251585,89.76245702465539,35.05921187080822,90.20043555489846,11342100,4590000
2018-03-14,34.66401672363281,89.67486572265625,35.17867328808453,90.59860684607968,34.624428454149914,89.37226202413446,35.139085018601634,90.43934302065252,15321200,4055700
2018-03-15,34.57691955566406,89.18113708496094,34.83820756216812,90.18451618471951,34.48190710802225,88.91835238367631,34.74319511452631,89.50763582139624,12456700,3906800
2018-03-16,34.410640716552734,88.90242004394531,34.85403709168009,90.14469484670288,34.40272427252845,88.85464211323165,34.60066859743323,89.45189054925359,26603300,7730800
2018-03-19,34.25227737426758,87.88313293457031,34.60857768746389,89.18115091674564,34.18893677436049,87.63627214714177,34.41063340462039,88.91040115963385,12380300,4216700
2018-03-20,34.17310333251953,87.51679229736328,34.42647179119107,88.63165709313387,34.0543355460965,87.46104936135096,34.299787561855304,88.1936725419483,13559800,3319000
2018-03-21,34.04642868041992,86.59305572509766,34.402729119525794,87.66014272611402,33.88015614896755,86.42582689687254,34.14936058958187,87.50883784916148,13054000,3867600
2018-03-22,33.85639953613281,85.95600128173828,34.33938422256923,87.3336510094606,33.80889482624793,85.84451538731655,33.95141499668461,86.36212586476361,12274100,4325500
2018-03-23,33.515933990478516,84.53054809570312,34.17310756773206,86.59304274347177,33.48426217412179,84.36331929254817,33.90390316948117,86.07542630959738,13475200,4873300
2018-03-26,33.80096435546875,85.05614471435547,33.89597978508368,85.58172629173154,33.452583508050765,84.48278520286365,33.7376237561155,84.95262383192944,11276100,4119400
2018-03-27,33.95934295654297,85.71709442138672,34.29189114045339,86.43379375444685,33.67430251901747,84.81724230492108,33.80890629024542,85.39060177136919,11627000,5036300
2018-03-28,34.2997932434082,86.94344329833984,34.600669470565336,87.68403157984268,34.046424742767705,86.0037722107935,34.046424742767705,86.11525809613586,16277400,6413000
2018-03-29,34.38688278198242,86.9195556640625,34.77485190439702,88.1220175321168,34.27603446129254,86.77621579849625,34.47397875406453,87.69199793541807,10450500,3829500
2018-04-02,33.785133361816406,85.24726104736328,34.44230992043043,86.97529836737104,33.62678033021876,84.76149850848181,34.39480219871686,86.49750084197824,14207900,4325500
2018-04-03,34.3473014831543,86.15509796142578,34.473985735367506,86.42584772699084,33.91974099928816,84.88096283362667,34.03058934242586,85.51803039752623,15484600,4699000
2018-04-04,35.028228759765625,87.73978424072266,35.15491300578831,88.17776889274032,34.13351957326064,85.39856823816592,34.15727192551781,85.82858787591262,13563300,4694200
2018-04-05,35.154903411865234,88.05034637451172,35.321175873070295,88.53610892473657,34.79068366110529,87.39735499027057,35.05988798798533,87.93886048516752,11707800,3275700
2018-04-06,34.77486038208008,87.03900146484375,35.24992861278278,88.37683810656726,34.608587860510056,86.61694083085985,35.05990071642351,87.64420879464083,11495100,3579100
2018-04-09,34.70359802246094,87.10271453857422,35.083650736785316,87.95478877805975,34.66400674398488,86.62491697844202,34.86195105480323,87.23013046155646,11913400,2620000
2018-04-10,34.83028793334961,87.11865234375,34.98072454673247,87.75571378895457,34.616507680400716,86.73641061620634,34.89362855252466,87.38940209096856,10379500,2817000
2018-04-11,34.83028793334961,86.5452880859375,34.94905272694945,87.17439055769385,34.64817647979275,86.3382402416254,34.68776776471701,86.45769115471029,8424300,4000200
2018-04-12,34.86195373535156,86.25062561035156,35.16282995663928,87.20622664339989,34.79861312162246,86.21877163503083,34.90154501687181,86.7682420771455,8476400,2691700
2018-04-13,35.242008209228516,87.00715637207031,35.384528372604926,87.16642019606282,34.9490514380174,86.41786685714209,34.98863970109065,86.68065763470261,10774200,2828300
2018-04-16,35.37660598754883,87.53273010253906,35.54287847676979,88.1060895782956,35.1549093352542,87.21419638539373,35.35285363777165,87.39735524729802,8962100,2769800
2018-04-17,35.53497314453125,86.69659423828125,35.653737950942265,86.86382308881518,35.35286469172132,85.98785983936445,35.59039732493465,86.5532543556056,8406400,5022000
2018-04-18,35.242008209228516,85.1915283203125,35.606228082518705,87.08679469771519,35.099491066242976,84.77743262659455,35.55080391013797,86.77622596518967,7429000,6525500
2018-04-19,35.08366394042969,84.06868743896484,35.21034822621511,85.15966340776154,34.85404772857123,83.67848683866096,35.10741630014207,84.97650455221681,10370400,6320200
2018-04-20,34.63234329223633,81.60802459716797,35.16283267727691,84.09257406951393,34.50565903458552,81.4407896975832,35.08365614889176,83.97312317360692,14690700,8650000
2018-04-23,34.82236862182617,81.68767547607422,34.83028808700235,81.86286935402651,34.48982357381042,81.09838587286622,34.63234374307174,81.66378650644914,11878500,6670600
2018-04-24,34.101844787597656,80.77983856201172,34.917374361590625,81.90266239042765,33.832640410688754,80.40556192736477,34.822361940443486,81.71950961742482,18523900,5695500
2018-04-25,33.59511184692383,80.54888916015625,33.95932868833772,81.51244902835994,33.18338727908565,80.30998740831035,33.84056390286315,80.59666708031587,20774700,4828300
2018-04-26,33.84847640991211,82.22915649414062,34.12559723084294,82.88214779605723,33.460504240218526,80.54889727661292,33.57135558898128,81.42486032910722,13561000,5978800
2018-04-27,34.291873931884766,80.99483489990234,34.31562628296165,82.01413772887123,33.81680576761336,80.94705697839571,33.83264167512812,81.40096545928104,9777900,4765900
2018-04-30,34.21269607543945,80.38169860839844,34.59274881329713,81.53637678214189,34.02267121670595,80.09501879999526,34.44231221510055,81.10635706953711,16037700,5479900
2018-05-01,33.72178268432617,78.94031524658203,34.03849469373591,80.37371393807318,33.39715423385649,78.49437168724049,34.014739329776965,79.91980536502187,11514200,4543900
2018-05-02,33.302154541015625,77.42731475830078,33.72179554620832,79.1234986735608,33.20713908971897,77.26804481228494,33.5713589455747,78.96423480307219,13736400,5927700
2018-05-03,33.16754913330078,77.72193145751953,33.571357229695565,78.11213208229029,32.87459239108633,77.00523209276933,33.42883708042571,77.62637559256983,18352200,6668200
2018-05-04,33.53969192504883,78.82882690429688,33.65054028035683,79.44996429277701,33.072543127399996,77.64229507052006,33.08837903821416,77.68211406230475,10946200,5937000
2018-05-07,33.365509033203125,78.22361755371094,33.64263301750198,79.08365064445528,33.22298881736759,78.09620164365994,33.52386516417505,78.8208659621438,9336000,3475400
2018-05-08,33.10420227050781,77.07689666748047,33.325898896216614,78.03249166599356,33.00918684201262,76.79021695282158,33.230886488111416,77.96878978814422,15062200,5333700
2018-05-09,33.08045959472656,76.57522583007812,33.43676003730559,77.65823088080631,32.99336359538601,76.40003196031257,33.23089923736613,77.39544615168406,9295200,6201500
2018-05-10,33.39715576171875,77.45913696289062,33.53967587043422,77.8334136173945,33.20712794330154,76.76633267313046,33.24671921158117,76.79022163822216,7924200,3100600
2018-05-11,33.365509033203125,77.58656311035156,33.62679710236559,78.2475195841802,33.286332477913156,77.14857844082029,33.44468860888507,77.70601402708972,6331900,3507300
2018-05-14,33.28631591796875,77.36357879638672,33.50801257880015,77.8254523594756,33.17546758755305,77.02912114402237,33.452588413592295,77.79359838179447,10715500,4307900
2018-05-15,33.032955169677734,77.08488464355469,33.19130823851892,77.43526634043904,32.819174902272714,76.73449687114369,33.08045988217362,76.93357972809964,16449700,6555700
2018-05-16,32.89834976196289,77.39543151855469,33.2071424590314,77.68211123750932,32.8904333170803,76.88578003497422,33.048789398251365,76.95744692695041,11590500,5544700
2018-05-17,33.49217987060547,77.97676086425781,33.53176813233664,78.03250381325645,33.151715383014064,77.3635884252727,33.26256372401764,77.68212216620458,14857400,6531100
2018-05-18,33.39715576171875,77.6502456665039,33.55551177366814,78.39879275376552,33.31797926593891,77.49894081644536,33.4921681607325,78.28730688809839,11950200,6894000
2018-05-21,33.57927322387695,79.2429428100586,33.666369205086056,79.61721955664983,33.46842489157101,78.08825858381682,33.50009670662715,78.21567452968904,9110200,6678100
2018-05-22,33.45259475708008,79.57740020751953,33.729715635668704,79.99945489420824,33.42092293655822,79.17923449169596,33.65053910475511,79.45794927766713,8222900,6807600
2018-05-23,33.57136154174805,79.99148559570312,33.61094980598777,80.11093651915968,33.199225213034545,79.32257014518855,33.45259372863792,79.57739594665024,8971400,6249900
2018-05-24,33.50801086425781,79.77648162841797,33.62677865242064,80.0950154104444,33.40507898254272,79.44202389127716,33.57135449004874,79.88000252547778,9269600,4696700
2018-05-25,33.57136154174805,79.87999725341797,33.713881709323815,80.51706477542456,33.413005464398196,79.55350455314606,33.523853812425806,79.77647636319051,8806500,5324300
2018-05-29,33.793060302734375,80.50909423828125,33.92766101345243,80.66039913137277,33.33382795239743,79.63313101225164,33.34966386313917,79.63313101225164,14826900,8302600
2018-05-30,34.14935302734375,81.09041595458984,34.26811780048497,81.41690862113951,33.808888574302756,80.50112643116518,33.864312739180086,80.95504109469184,10114200,6256600
2018-05-31,34.04642868041992,80.56642150878906,34.212701211872286,81.41026179261384,33.793060150475995,80.09226795619915,34.20478476673266,81.28971230472435,15571300,8270100
2018-06-01,34.141441345214844,80.56642150878906,34.29979743255339,81.11290720667331,34.078100722514115,80.08422968863275,34.12560543444188,80.79948221700164,10664700,4414200
2018-06-04,34.43438720703125,80.46195983886719,34.513563708413244,81.24150022287397,34.27603118387734,80.38962768343,34.33145533892272,80.98433080730207,11727600,3932000
2018-06-05,34.133522033691406,80.53427124023438,34.47398653574218,81.13701252335983,34.12560256877438,80.26906360412283,34.44231471685585,80.7351850012762,9975900,4851900
2018-06-06,34.410640716552734,81.03254699707031,34.410640716552734,81.05665566957934,34.07809570050024,80.22085361132221,34.09393160893951,80.6869750511698,9202900,3946700
2018-06-07,34.394798278808594,81.2977523803711,34.62441437700294,81.5790304374345,34.30770532951189,80.63071717976233,34.30770532951189,80.77537534216663,11948100,5052900
2018-06-08,34.798622131347656,82.36661529541016,34.838210402727,82.46305612152133,34.48982938604067,81.31382900215607,34.497745832159936,81.31382900215607,12078800,4795500
2018-06-11,34.941131591796875,82.94522857666016,35.03614401800074,83.10596324922689,34.75110371899858,82.18979094409855,34.798611442295794,82.46303682176158,7526100,3984500
2018-06-12,35.1628303527832,83.96588134765625,35.170746796942005,84.02213695524752,34.9015454100721,82.63181103706125,34.941133671647634,82.96131254681111,8243300,5075900
2018-06-13,34.98072814941406,84.60076904296875,35.24993260451324,84.86597669551077,34.95697579232603,83.70871752956683,35.11532886676801,83.70871752956683,16745000,7553500
2018-06-14,34.81296920776367,84.48828125,35.0286503556835,84.67312467068618,34.765038370842156,83.92572498078727,34.94876867477178,84.59276036528485,12696200,4812600
2018-06-15,35.24433517456055,86.48133087158203,35.26830211709081,86.59384210166598,34.70912119894131,84.23913227536228,34.79699287787363,84.46415473553019,21562500,10573000
2018-06-18,34.788997650146484,84.68917083740234,35.1165173740973,86.15986111774322,34.669175144675926,84.24716421851527,35.052612647304414,85.99913255294823,12161900,5964400
2018-06-19,34.828941345214844,85.15530395507812,34.94876690781504,85.7339366780562,34.509411590432066,84.56060082597403,34.5892932673051,84.77758503138953,12936400,5504400
2018-06-20,34.557342529296875,85.03475189208984,34.9727339909601,85.27585089654798,34.53337863350757,84.67310951680501,34.84492146793225,84.9704641381164,10893700,4601400
2018-06-21,34.42154312133789,86.18396759033203,34.589296486759565,86.33666401497241,34.317694493904554,85.42853599738841,34.5653325909253,85.64552016746545,10465200,6550700
2018-06-22,34.54935073852539,87.09211730957031,34.67716324364334,87.33321019371367,34.413551285027154,86.10361870351481,34.4694690655606,86.18398299822927,14924400,5709400
2018-06-25,34.81296920776367,87.59036254882812,34.94876867477178,88.07255435456335,34.477459443894645,86.56168506155257,34.477459443894645,86.56168506155257,12092400,5183000
2018-06-26,34.61326217651367,86.83495330810547,35.02066362739843,87.73504327533755,34.57331828851507,86.3688317857014,34.79699248160215,87.63860856822156,13974700,5034100
2018-06-27,34.40555953979492,87.01174926757812,34.836927865366384,87.56627333968636,34.34165481413082,86.48937827191988,34.61325675460652,87.0921196958974,15332600,6229200
2018-06-28,34.725093841552734,87.34123229980469,34.89284718202148,87.83950064507225,34.485442729694,87.03584558384158,34.54136355714071,87.13228026709228,12668900,4297400
2018-06-29,35.03664016723633,87.49392700195312,35.22835741932898,88.00022747326192,34.597284829959,86.63401634861202,34.80497902760783,87.37337751886017,11485600,4721400
2018-07-02,34.948768615722656,88.02432250976562,35.27628838257265,88.40204130363249,34.812969148944,87.04386252519217,34.97273251049753,87.35728745384756,9232500,4711900
2018-07-03,35.1404914855957,87.43769073486328,35.412093486305885,88.05650255889691,35.1404914855957,86.84298145509793,35.196409275686825,87.26088560473859,8214300,3769100
2018-07-05,35.67570114135742,88.04042053222656,35.68368809012931,88.09667614516836,35.25232276876266,86.79475264814153,35.27628666236897,87.52608174778678,11653000,4870400
2018-07-06,35.65972900390625,88.04846954345703,35.8993771141488,88.41815023241057,35.61180121023237,87.57431587656113,35.68369290074319,87.99221391973374,8733900,4387300
2018-07-09,35.46800231933594,86.60189819335938,35.73161425643732,87.83952811040018,35.42007149109467,86.4090165037454,35.57983787127532,87.70290204740608,7373100,7866400
2018-07-10,35.923343658447266,90.72462463378906,35.94730755501748,90.81302718616385,35.5478930266284,88.14489247338396,35.555879976388134,88.9003302368042,10606100,16107200
2018-07-11,35.77955627441406,90.44334411621094,35.94730965478651,90.7648073768984,35.65973068998163,90.08973391631456,35.93932270456024,90.52370839853238,7715600,5521400
2018-07-12,35.68370056152344,89.63165283203125,35.91536177165171,90.57996610068376,35.539914102341854,89.18160793551881,35.811516164870106,90.44334620444276,6331600,5500100
2018-07-13,35.73961639404297,90.56391143798828,35.771567243102254,90.64427573613395,35.523932164613576,89.70400057188354,35.707662497692404,89.75221792449035,5585900,4417100
2018-07-16,35.73163604736328,90.7808837890625,35.78755385743443,90.90947155440865,35.57186956974909,89.8084618063902,35.73163604736328,90.45942050709924,5831400,5413600
2018-07-17,36.147003173828125,92.32389831542969,36.25883871818075,92.44444781015028,35.691671001941,91.19074778042085,35.74758877411732,91.19074778042085,11592200,6783800
2018-07-18,36.04317092895508,92.28372192382812,36.17897347105932,92.42034182716654,35.81949973877328,91.52828412423564,36.099088726500526,92.35604794392417,7351600,5379000
2018-07-19,36.03518295288086,93.03915405273438,36.290808033613196,93.69815103072656,35.883403466183246,92.21942849724253,35.93932430942907,92.23549890243162,10097500,9241300
2018-07-20,36.17097854614258,93.23202514648438,36.17097854614258,93.85887511171615,35.86742570004005,92.59713691386716,35.96328433316238,93.02307311427329,8588400,27559700
2018-07-23,35.90737533569336,91.93009948730469,36.23489520574288,93.20791418856922,35.76358582715535,91.27914086729147,36.17098740315188,92.83822747472817,9055700,7769300
2018-07-24,36.15500259399414,92.2114028930664,36.162992591227216,92.35606108524405,35.63576552361445,91.49615020157782,35.77156500366587,91.72921096294196,13786100,5095100
2018-07-25,36.818031311035156,92.58912658691406,37.20945888926304,92.95880728998286,36.5464293101175,92.01853205839026,36.74613657410722,92.37214235324015,21330600,4762300
2018-07-26,36.937843322753906,92.42034149169922,37.21743217074282,93.9472874904512,36.905889440900914,92.32390066718571,37.033701921022974,93.33650786466997,12673100,5096300
2018-07-27,36.91389846801758,91.84170532226562,37.145559679086624,92.70161604782264,36.79407591033104,91.64079154403827,37.0017701720294,92.23549461079871,10516900,4563700
2018-07-30,36.92985916137695,91.76136779785156,37.0976124966654,92.09086330190702,36.78606971761818,91.35150185394498,36.82601055259776,91.43990443265824,8967900,3621800
2018-07-31,37.2493896484375,92.42034149169922,37.28134048608494,92.81413079517559,36.99376466351682,91.70508890457998,37.0656593809814,92.14710168601418,12438800,4892100
2018-08-01,37.057682037353516,91.30325317382812,37.13756677696973,92.04261436815435,36.88193865748908,90.99786645392858,37.10561288112324,91.95421181976734,9904100,4169000
2018-08-02,36.889923095703125,92.17121887207031,37.24939675157453,92.36409440750883,36.889923095703125,90.88536561873961,37.129571183853805,91.29523149652384,12009700,4167200
