Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BNB-USD,BTC-USD,DOGE-USD,EQQQ.DE,ETH-USD,IWDE.MI,MC.PA,META,RACE,TSLA,BNB-USD,BTC-USD,DOGE-USD,EQQQ.DE,ETH-USD,IWDE.MI,MC.PA,META,RACE,TSLA,BNB-USD,BTC-USD,DOGE-USD,EQQQ.DE,ETH-USD,IWDE.MI,MC.PA,META,RACE,TSLA,BNB-USD,BTC-USD,DOGE-USD,EQQQ.DE,ETH-USD,IWDE.MI,MC.PA,META,RACE,TSLA,BNB-USD,BTC-USD,DOGE-USD,EQQQ.DE,ETH-USD,IWDE.MI,MC.PA,META,RACE,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,17.393030166625977,9771.4892578125,0.0025839998852461576,208.20840454101562,246.30990600585938,55.33000183105469,362.3134765625,229.98220825195312,166.97897338867188,63.327999114990234,17.55760383605957,9782.306640625,0.002607000060379505,208.89281520016442,246.64419555664062,55.369998931884766,367.02418639375225,230.1312983025053,167.31756614580553,63.33333206176758,17.2885799407959,9675.8857421875,0.002560999942943454,206.59514977880528,241.5421905517578,54.93000030517578,360.84994774413775,226.01666465122258,164.24113570774986,60.61066818237305,17.446313858032227,9760.0634765625,0.002606000052765012,208.20840454101562,245.17857360839844,54.95000076293945,366.79551088821097,227.62673407315538,165.75032911221936,61.266666412353516,201873195,21486346312,187140783,25543.0,8076783299,166180.0,801805.0,15466500.0,176700.0,212620500.0
2020-06-09,17.43537712097168,9795.7001953125,0.0025690000038594007,210.01722717285156,244.9114532470703,55.13999938964844,361.5816650390625,237.2076873779297,168.8267822265625,62.711334228515625,17.479162216186523,9836.369140625,0.0025869999080896378,210.45720440731787,248.34243774414062,55.54999923706055,365.2862246378176,238.30095383755335,169.62008462933488,63.62933349609375,17.25016212463379,9664.7197265625,0.002517000073567033,208.7950598998706,242.3385467529297,54.88999938964844,357.78565757806894,228.99830115530938,166.1566715955416,61.595333099365234,17.400699615478516,9774.3603515625,0.0025839998852461576,210.16388127799564,246.17501831054688,55.5,363.3196210533981,230.10150088627515,166.43722076124106,62.66733169555664,203076335,23717842783,175910197,15130.0,8446545788,76889.0,831921.0,27462900.0,326900.0,170823000.0
2020-06-10,17.41046714782715,9870.0947265625,0.0025839998852461576,212.168212890625,247.4449462890625,54.939998626708984,364.4172668457031,235.2795867919922,169.9586639404297,68.336669921875,17.497926712036133,9908.896484375,0.0025949999690055847,212.6570797406034,248.65115356445312,55.43000030517578,367.1156488791304,239.73214942752747,171.21633010053137,68.49866485595703,17.264446258544922,9728.291015625,0.0025530001148581505,210.31052482832,242.8197479248047,54.70000076293945,362.7708144312492,233.83847375608983,168.85579064104877,65.5,17.43645668029785,9794.119140625,0.0025690000038594007,211.2882585282768,244.8220672607422,55.349998474121094,363.4110890748749,239.4836811397753,170.0747659669001,66.12533569335938,218805704,25706567601,182748021,4409.0,8792990206,134133.0,603868.0,20720700.0,210800.0,278451000.0
2020-06-11,16.30892562866211,9321.78125,0.002452000044286251,208.061767578125,231.70266723632812,52.95000076293945,343.10467529296875,223.05491638183594,159.90701293945312,64.85600280761719,17.524494171142578,9938.2978515625,0.0026020000223070383,210.7016460059941,249.8883056640625,53.9900016784668,357.32827813408363,231.46308887096265,165.4117097207543,67.9306640625,16.20892333984375,9263.0693359375,0.002429000101983547,207.86622379069667,229.94297790527344,52.95000076293945,343.10467529296875,222.18031842964962,158.92991080844988,64.80000305175781,17.413944244384766,9870.078125,0.0025839998852461576,210.7016460059941,247.5485382080078,53.959999084472656,356.7337275044733,228.5311664715915,163.84447279965698,66.01333618164062,214293278,30247143440,183212798,7194.0,12356528860,63165.0,894020.0,26708200.0,351700.0,238747500.0
2020-06-12,16.669139862060547,9480.84375,0.002520000096410513,206.00851440429688,237.4932098388672,52.5,346.8092346191406,227.1794891357422,162.42236328125,62.35200119018555,16.775976181030273,9540.4658203125,0.002532999962568283,208.35508454096396,239.3546905517578,53.34000015258789,355.5903788172026,230.24061975482985,164.9570336026865,65.8653335571289,16.157188415527344,9285.8515625,0.0024470000062137842,204.63969301385006,229.6450653076172,52.09000015258789,339.3544193985393,223.12448552988445,159.62648185618275,60.84000015258789,16.292455673217773,9320.6904296875,0.002455000067129731,205.22632435874118,231.62545776367188,52.349998474121094,341.3667748303096,228.49139359232362,164.63777886755096,65.33333587646484,220884223,22610564515,194920048,10212.0,8868955009,162570.0,824496.0,22091400.0,188900.0,251451000.0
2020-06-13,16.823734283447266,9475.27734375,0.002532999962568283,,238.90884399414062,,,,,,16.844383239746094,9493.2119140625,0.00254100002348423,,239.19309997558594,,,,,,16.542573928833008,9396.009765625,0.002500999951735139,,235.88967895507812,,,,,,16.67559814453125,9480.7353515625,0.002520000096410513,,237.54461669921875,,,,,,217773557,17564322315,188981850,,7141624980,,,,,
2020-06-14,16.65624237060547,9386.7880859375,0.0025110000278800726,,234.1147003173828,,,,,,16.86882972717285,9482.2705078125,0.002553999889642,,239.10145568847656,,,,,,16.55116844177246,9347.59375,0.002500999951735139,,232.95819091796875,,,,,,16.83111572265625,9477.5537109375,0.002532999962568283,,238.9681854248047,,,,,,197988813,18991732746,173334481,,7439385176,,,,,
2020-06-15,16.384801864624023,9450.7021484375,0.0024790000170469284,204.68856811523438,229.9289093017578,52.189998626708984,339.7660217285156,231.07550048828125,164.1734161376953,66.05999755859375,16.676376342773438,9504.8603515625,0.0025160000659525394,204.68856811523438,234.2378387451172,52.33000183105469,343.0132022103123,232.33772359744756,164.37658361116289,66.5893325805664,15.625612258911133,8990.17578125,0.002406999934464693,200.53319964555493,221.24176025390625,51.06999969482422,332.7228061440029,223.4226804944176,158.88155518996595,60.56666564941406,16.65624237060547,9386.03515625,0.0025100000202655792,201.11983094867801,234.0583038330078,51.20000076293945,337.66219067293423,223.71089702659557,159.37495558473307,61.18600082397461,205913863,26699704768,198803041,25752.0,10536099884,648625.0,595943.0,15340300.0,181100.0,235458000.0
2020-06-16,16.42195701599121,9538.0244140625,0.0024870000779628754,211.14163208007812,234.41616821289062,53.91999816894531,344.65966796875,234.20619201660156,164.1637420654297,65.47533416748047,16.624719619750977,9579.4306640625,0.002529999939724803,212.99933543585857,236.39430236816406,54.5,347.495249468094,236.99898819111016,167.6464927282194,67.52532958984375,16.235139846801758,9400.4453125,0.0024339999072253704,208.59953289921822,228.4261474609375,53.439998626708984,338.8970571107984,231.57243434446906,163.099559640715,64.15933227539062,16.386613845825195,9454.2666015625,0.0024790000170469284,208.7950766948174,229.76229858398438,53.5099983215332,345.3914462442671,235.68706840818368,167.6464927282194,67.4566650390625,197512179,21565537209,196212619,6766.0,7965648016,487945.0,889962.0,15236700.0,242100.0,210766500.0
2020-06-17,16.402542114257812,9480.2548828125,0.0024850000627338886,213.6348114013672,233.0282745361328,54.060001373291016,346.8092346191406,234.0869140625,164.2798309326172,66.11933135986328,16.60578155517578,9540.4228515625,0.002492000116035342,213.8792448240232,235.9540557861328,54.470001220703125,347.76968840386695,236.13429008239865,165.27628595738867,67.0,16.109554290771484,9327.33984375,0.0024580000899732113,212.16821086543104,229.34164428710938,53.88999938964844,341.7326500230439,230.31019350705344,162.8577029337959,65.50466918945312,16.422012329101562,9533.7841796875,0.0024900001008063555,212.16821086543104,234.49237060546875,54.0,344.33955613231836,233.56016256865416,163.4091469488675,65.84733581542969,190623459,20177709879,185083517,8849.0,7701391592,74674.0,677354.0,19578100.0,235000.0,148362000.0
2020-06-18,16.208589553833008,9411.8408203125,0.002471999963745475,213.32577514648438,232.10116577148438,53.81999969482422,345.1170654296875,234.4944305419922,163.0898895263672,66.9306640625,16.534526824951172,9482.7822265625,0.002492999890819192,213.76634056906042,234.57064819335938,54.11000061035156,350.010726882678,234.69320213647765,164.10569733188106,67.94667053222656,15.980466842651367,9328.3955078125,0.0024470000062137842,212.49362755172655,228.95143127441406,53.41999816894531,342.2815114627219,230.72764285743474,161.79353258996537,66.2979965209961,16.402542114257812,9481.5673828125,0.0024850000627338886,212.73837948050334,232.89869689941406,53.880001068115234,347.44957235945395,233.5502540942107,162.88672206052078,66.86666870117188,176409002,17770083003,171388606,7692.0,6713800872,82840.0,530513.0,15782500.0,129200.0,146278500.0
2020-06-19,15.907086372375488,9288.0185546875,0.0024349999148398638,215.9691162109375,227.13829040527344,54.130001068115234,347.6324462890625,237.3269500732422,162.73196411132812,66.72666931152344,16.292774200439453,9440.8759765625,0.002471999963745475,216.2628065859556,232.15411376953125,54.45000076293945,354.584186319156,239.35445968294985,164.32822317339063,67.73133087158203,15.895734786987305,9274.2958984375,0.0024300001095980406,214.84324833230133,226.79518127441406,54.0,347.3580468845731,234.10681094592994,162.28693829202984,66.0893325805664,16.207984924316406,9410.2939453125,0.0024709999561309814,214.8922017076286,231.95497131347656,54.119998931884766,348.8672994382381,236.3330769766051,162.79000774822336,67.51866912841797,160670035,19632223107,173280984,16901.0,6946372590,43728.0,1330873.0,30081300.0,183700.0,130195500.0
2020-06-20,16.04755973815918,9332.3408203125,0.0024470000062137842,,229.27426147460938,,,,,,16.13507652282715,9394.9716796875,0.0024659999180585146,,231.4490203857422,,,,,,15.809709548950195,9247.3798828125,0.0024190000258386135,,226.640625,,,,,,15.907086372375488,9290.9599609375,0.0024349999148398638,,226.9763641357422,,,,,,158722069,17130541557,158275082,,6252830566,,,,,
2020-06-21,16.0012264251709,9303.6298828125,0.0024470000062137842,,228.9898223876953,,,,,,16.252193450927734,9401.107421875,0.002478000009432435,,232.35894775390625,,,,,,15.980892181396484,9300.4306640625,0.002440999960526824,,228.4929962158203,,,,,,16.038354873657227,9330.9267578125,0.0024470000062137842,,229.2161407470703,,,,,,151504787,15324301169,169917761,,5600408178,,,,,
2020-06-22,16.47528839111328,9648.7177734375,0.0024739999789744616,214.30474853515625,242.53318786621094,53.66999816894531,346.58056640625,237.75430297851562,165.8664093017578,66.28800201416016,16.47528839111328,9655.0732421875,0.0024949999060481787,214.45160863198223,243.77601623535156,53.88999938964844,350.6510012863545,239.22523078896901,167.09505352584944,67.2586669921875,15.998519897460938,9296.8720703125,0.0024429999757558107,213.2278491841148,228.9347381591797,53.47999954223633,341.32103014618775,235.45845874884006,165.0344162088714,66.00133514404297,15.998519897460938,9300.9150390625,0.0024470000062137842,213.9131514872266,229.0033721923828,53.47999954223633,343.9279363101598,237.09834315138013,167.09505352584944,66.663330078125,181943736,21104009514,173530825,7399.0,9079586552,74149.0,404732.0,18917800.0,173000.0,95436000.0
2020-06-23,16.42256736755371,9629.658203125,0.0024840000551193953,217.14390563964844,244.14215087890625,54.459999084472656,357.3282775878906,240.75582885742188,167.41433715820312,66.78533172607422,16.497739791870117,9670.541015625,0.002492000116035342,217.14390563964844,244.86441040039062,54.58000183105469,358.929005849887,243.6877515138592,169.89096406857888,67.46666717529297,16.262882232666016,9547.2470703125,0.002457000082358718,215.3816888342196,239.75973510742188,54.0,349.2331605086119,238.39040599062622,167.39498435869245,66.267333984375,16.468677520751953,9644.076171875,0.0024739999789744616,215.67539412486968,242.53701782226562,54.099998474121094,350.51376544979746,239.80170399420928,169.13636726813192,66.59200286865234,165960947,17006433272,171604774,7455.0,6624530348,216322.0,664637.0,24017900.0,184500.0,95479500.0
2020-06-24,16.026758193969727,9313.6103515625,0.0024300001095980406,212.93417358398438,235.7724609375,52.970001220703125,348.8216247558594,232.586181640625,163.19631958007812,64.0566635131836,16.6594181060791,9680.3671875,0.0024969999212771654,217.3397082098599,248.50802612304688,54.150001525878906,355.8648136388204,241.72981091261565,165.9341574871789,66.72533416748047,16.006576538085938,9278.2333984375,0.002389000030234456,212.93417358398438,232.8077392578125,52.970001220703125,347.6324953680543,231.25438019230512,162.04507163462705,63.542667388916016,16.43466567993164,9632.1494140625,0.002483000047504902,216.55649906645434,244.18592834472656,54.11000061035156,354.99586345893397,239.72218305152717,165.04412065619104,66.27400207519531,168239834,18961716076,178380748,11986.0,8815030025,22016.0,595470.0,20834900.0,168500.0,164394000.0
2020-06-25,15.922709465026855,9264.8134765625,0.0024170000106096268,213.32577514648438,232.94448852539062,52.810001373291016,351.10833740234375,234.2360076904297,164.55072021484375,65.73200225830078,16.045135498046875,9340.1611328125,0.002432999899610877,214.35373623504145,236.05340576171875,53.02000045776367,353.94391893584765,235.8460924438175,164.62811664733238,65.73200225830078,15.630582809448242,9095.32421875,0.0023900000378489494,211.7104183919463,230.29660034179688,52.27000045776367,341.41249147221134,231.31403348082998,160.91317645903922,62.47666549682617,16.022674560546875,9314.126953125,0.0024300001095980406,212.68942610705355,235.70285034179688,52.5,348.8673065336502,233.1825046184563,162.3159517384777,63.61800003051758,143049947,18616048626,160003354,11209.0,7010426122,106662.0,586397.0,18704300.0,147800.0,138817500.0
2020-06-26,15.749223709106445,9162.91796875,0.0023590000346302986,212.68942260742188,229.6680450439453,52.650001525878906,354.62994384765625,214.75608825683594,164.09600830078125,63.982666015625,16.010700225830078,9310.5166015625,0.0024270000867545605,216.1649029265609,233.9019317626953,53.529998779296875,360.2096032012854,231.6618632040914,166.80966599778213,66.33333587646484,15.641557693481445,9101.73828125,0.0023590000346302986,211.17195768627982,229.25946044921875,52.54999923706055,352.29743721415934,214.08024670382582,163.4091390220415,63.65800094604492,15.916715621948242,9260.9951171875,0.0024170000106096268,215.77329088387833,232.8774871826172,53.369998931884766,353.57801431311543,231.21462336924742,166.5629658175479,66.31866455078125,136599245,18341465837,151319087,15790.0,7187490226,83038.0,533072.0,76343900.0,131300.0,132823500.0
2020-06-27,15.185254096984863,9045.390625,0.0023129999171942472,,222.9597930908203,,,,,,15.90285873413086,9207.810546875,0.0023789999540895224,,232.49342346191406,,,,,,15.075928688049316,8998.216796875,0.002294000005349517,,220.5645751953125,,,,,,15.750968933105469,9167.82421875,0.0023590000346302986,,229.63148498535156,,,,,,152435707,17273093144,152534000,,6918380955,,,,,
2020-06-28,15.420088768005371,9143.58203125,0.002326000016182661,,225.34716796875,,,,,,15.511128425598145,9197.546875,0.0023610000498592854,,228.59828186035156,,,,,,15.020650863647461,8975.525390625,0.00228299992159009,,219.47267150878906,,,,,,15.185254096984863,9048.4609375,0.0023129999171942472,,222.91448974609375,,,,,,159817886,14560870760,172693834,,6205925718,,,,,
2020-06-29,15.505231857299805,9190.8544921875,0.0023129999171942472,210.92718505859375,228.1948699951172,52.95000076293945,356.2763366699219,219.2881622314453,165.41172790527344,67.29000091552734,15.597875595092773,9237.5732421875,0.002340999897569418,210.92718505859375,229.90321350097656,52.95000076293945,358.3344156365646,219.39748888008137,166.17310032978784,67.33333587646484,15.23478889465332,9041.8759765625,0.0023010000586509705,207.4517050805802,222.25498962402344,52.38999938964844,351.1540012144925,205.84106027571121,163.60263250676076,63.23466873168945,15.412210464477539,9140.029296875,0.002326000016182661,210.04608419136576,225.36143493652344,52.689998626708984,354.0353061848957,208.4648846776764,165.59554257906316,64.60066986083984,167963469,16460547078,172655788,13703.0,6726164653,21518.0,548762.0,58514300.0,130900.0,135396000.0
2020-06-30,15.413581848144531,9137.9931640625,0.002319999970495701,214.74534606933594,226.31500244140625,53.27000045776367,357.19110107421875,225.6787567138672,165.44076538085938,71.98733520507812,15.585555076599121,9217.8359375,0.0023399998899549246,214.8921912496986,229.476806640625,53.36000061035156,359.8894829139419,226.10611483839406,166.35015505609212,72.51266479492188,15.31640338897705,9084.837890625,0.002297000028192997,212.738377286371,224.815185546875,52.849998474121094,353.6694930863642,217.1314425703402,162.61586188107177,66.91533660888672,15.494697570800781,9185.5810546875,0.0023109999019652605,213.9131835446886,227.9684295654297,53.099998474121094,356.3221230812266,219.23844854582867,163.01251308186235,67.0999984741211,151582461,15735797744,165641131,4332.0,6094093001,28342.0,552740.0,33927100.0,189300.0,253777500.0
2020-07-01,15.829460144042969,9228.3251953125,0.0023539999965578318,217.63340759277344,231.11341857910156,53.63999938964844,358.19732666015625,236.0945587158203,166.34048461914062,74.64199829101562,15.878247261047363,9309.7548828125,0.0023759999312460423,217.87815950978322,232.75611877441406,54.2400016784668,360.89568094613446,237.53567168250774,167.14345603272696,75.68866729736328,15.351641654968262,9104.7353515625,0.0023010000586509705,215.96909754480137,224.8357391357422,53.04999923706055,351.2913094667902,226.16576095460414,163.29306085501992,72.03333282470703,15.409456253051758,9145.9853515625,0.002319999970495701,216.6543999247344,226.13458251953125,53.56999969482422,357.9686511487433,227.10000409812977,164.13473786740067,72.19999694824219,159837869,15971550355,152549214,7110.0,6463737443,87076.0,476216.0,43399700.0,192600.0,199903500.0
2020-07-02,15.538490295410156,9123.41015625,0.0023610000498592854,221.0599365234375,229.39219665527344,54.380001068115234,367.5729675292969,231.98983764648438,166.5532989501953,80.57733154296875,15.956669807434082,9274.962890625,0.0023819999769330025,221.89208408606478,232.39688110351562,54.65999984741211,369.4938471201262,238.52952391361862,169.12667473853136,81.86666870117188,15.250992774963379,9036.623046875,0.002302000066265464,219.10192116882507,225.4619598388672,53.97999954223633,359.7522494625962,231.1848029297237,166.37915330252943,79.04000091552734,15.82076644897461,9231.1396484375,0.0023300000466406345,219.34667308815162,231.28890991210938,53.97999954223633,361.5816532796742,237.53565089731185,168.26564504140032,81.43199920654297,151839908,16338916796,110789127,8237.0,6212210566,86254.0,586143.0,30633600.0,142200.0,258751500.0
2020-07-03,15.291961669921875,9087.3037109375,0.0023159999400377274,220.619384765625,225.38706970214844,54.040000915527344,362.8623046875,,,,15.587005615234375,9202.3447265625,0.002366000087931752,221.74523761255176,229.6293182373047,54.4900016784668,368.7163920678963,,,,15.273691177368164,9058.794921875,0.0023040000814944506,220.1298809298357,224.91397094726562,53.939998626708984,360.9871487865004,,,,15.534173965454102,9124.8427734375,0.0023610000498592854,221.54943906593036,229.31895446777344,54.439998626708984,368.16756526968936,,,,138591561,13078970999,111575143,9325.0,5109032700,17758.0,297283.0,,,
2020-07-04,15.55298137664795,9132.48828125,0.0023089998867362738,,229.07411193847656,,,,,,15.604769706726074,9183.2958984375,0.0023399998899549246,,230.05413818359375,,,,,,15.261631965637207,9053.6298828125,0.00228899996727705,,225.13331604003906,,,,,,15.28705883026123,9084.2333984375,0.002314999932423234,,225.28848266601562,,,,,,146316736,12290528515,109218071,,5228310135,,,,,
2020-07-05,15.480225563049316,9073.9423828125,0.0023089998867362738,,227.6645965576172,,,,,,15.633954048156738,9162.18359375,0.0023270000237971544,,229.85671997070312,,,,,,15.24502944946289,8977.015625,0.0022770001087337732,,224.54449462890625,,,,,,15.552995681762695,9126.0908203125,0.0023070001043379307,,228.9761962890625,,,,,,138494209,12903406143,110140542,,5292172429,,,,,
2020-07-06,16.296770095825195,9375.474609375,0.002615999896079302,225.0249481201172,241.51022338867188,55.0099983215332,369.53961181640625,238.8078155517578,170.27792358398438,91.43866729736328,16.333698272705078,9375.474609375,0.002623999956995249,225.0249481201172,242.13270568847656,55.0099983215332,370.7287132628907,238.92707546501737,171.44852432934138,91.85266876220703,15.448798179626465,9058.6640625,0.002302000066265464,221.64735926962422,227.02952575683594,54.77000045776367,366.7497818533903,230.8468978703986,169.474952202962,84.40266418457031,15.480225563049316,9072.849609375,0.0023089998867362738,222.72427382173407,227.6850128173828,54.81999969482422,370.1341625396485,232.3277590110355,170.0747708650648,85.11266326904297,172232440,17889263252,132105139,9413.0,8782917553,35296.0,500923.0,26206200.0,214000.0,308548500.0
2020-07-07,16.770225524902344,9252.27734375,0.0030900000128895044,226.4445037841797,239.07553100585938,54.869998931884766,370.69036865234375,239.38427734375,167.85931396484375,92.65733337402344,16.862384796142578,9360.6171875,0.003258999902755022,226.98296105392393,242.68185424804688,54.93000030517578,371.9332204287771,246.13266907276656,170.9938025622912,95.30000305175781,16.02357292175293,9201.8154296875,0.0026000000070780516,223.99698432031798,234.21865844726562,54.41999816894531,365.25867625029036,237.35678287663416,167.55941206199242,89.11399841308594,16.275964736938477,9349.1611328125,0.0026140001136809587,224.6333334055327,240.97259521484375,54.720001220703125,368.158644998435,237.9431643705456,170.69390065943986,93.6673355102539,196296818,13839652595,283970310,16655.0,6441497597,26032.0,345700.0,27887800.0,146600.0,322345500.0
2020-07-08,17.227657318115234,9428.3330078125,0.004749999847263098,223.5564422607422,246.67001342773438,54.33000183105469,368.0665588378906,242.08761596679688,170.18118286132812,91.05867004394531,17.409711837768555,9450.3359375,0.005419999826699495,225.024953994607,248.30886840820312,54.709999084472656,370.6903506618443,245.4767269397522,170.84871415125565,94.48400115966797,16.66420555114746,9249.5,0.0030610000248998404,223.21378354745084,238.39837646484375,54.29999923706055,365.8110401855994,235.14043741061724,168.3527346489378,87.42266845703125,16.77408790588379,9253.0205078125,0.003097000066190958,224.38858994684793,239.15997314453125,54.41999816894531,367.3300686851626,236.65112879666393,169.86192812432543,93.66666412353516,212383912,19702359883,1226813925,8465.0,9892586411,36238.0,352788.0,29791300.0,190100.0,244669500.0
2020-07-09,16.884868621826172,9277.9677734375,0.004397000186145306,225.46546936035156,243.01596069335938,53.9900016784668,369.1253356933594,243.00196838378906,171.77743530273438,92.9520034790039,17.443866729736328,9431.37890625,0.005013999994844198,227.42348470010543,247.2916717529297,54.81999969482422,373.08401979170867,245.01952952565338,171.8451627119034,93.90399932861328,16.57245445251465,9234.9990234375,0.004147999919950962,224.53541506166277,239.89865112304688,53.939998626708984,366.96185704157733,237.77420143553118,168.79773929833615,90.08533477783203,17.23885726928711,9427.994140625,0.004732000175863504,225.3186092467871,246.748291015625,54.720001220703125,370.09198261879556,243.4989049244512,171.42915876295123,93.1326675415039,179705380,18000702524,511315527,14587.0,8429099199,75382.0,383571.0,22174900.0,274200.0,175764000.0
2020-07-10,17.26125144958496,9278.8076171875,0.0035149999894201756,227.52137756347656,240.9849853515625,54.54999923706055,368.8951721191406,243.56846618652344,173.1705322265625,102.97666931152344,17.294347763061523,9287.4716796875,0.004393999930471182,228.15774151494276,242.8837890625,54.56999969482422,369.21736902475294,243.98589103148137,173.4607651212133,103.2613296508789,16.410247802734375,9118.001953125,0.003438000101596117,225.90602087604623,236.73052978515625,53.95000076293945,363.6475880908487,237.85369637089408,170.83901481407398,91.73400115966797,16.878131866455078,9273.357421875,0.004393999930471182,227.12978046909092,242.86801147460938,53.95000076293945,363.6936081929932,242.1969165778768,172.41593555758536,93.06666564941406,174222029,16860035605,225424869,4245.0,7281370522,90758.0,418623.0,22982700.0,149400.0,350064000.0
2020-07-11,17.62217903137207,9240.3466796875,0.0038109999150037766,,239.4581756591797,,,,,,17.664621353149414,9293.5322265625,0.003920000046491623,,241.52748107910156,,,,,,17.075332641601562,9199.4853515625,0.0034759999252855778,,238.33123779296875,,,,,,17.279306411743164,9277.51171875,0.0035280000884085894,,241.04478454589844,,,,,,186743534,13249910444,155299369,,5643067316,,,,,
2020-07-12,18.23654556274414,9276.5,0.0036299999337643385,,242.13169860839844,,,,,,18.58155059814453,9319.4189453125,0.003843999933451414,,243.31114196777344,,,,,,17.613265991210938,9197.4501953125,0.0036140000447630882,,237.7702178955078,,,,,,17.62835693359375,9241.0546875,0.0038109999150037766,,239.4596405029297,,,,,,224015851,14452361907,87562043,,6596394718,,,,,
2020-07-13,18.409563064575195,9243.6142578125,0.00317799998447299,233.3954315185547,239.60458374023438,55.61000061035156,375.93792724609375,237.53567504882812,170.58750915527344,99.80400085449219,18.890716552734375,9306.4052734375,0.0036359999794512987,233.3954315185547,244.31051635742188,55.650001525878906,376.9506222585407,248.61735424126215,174.4765950085686,119.66600036621094,17.77216911315918,9224.29296875,0.0030590000096708536,230.55631514187795,238.2323760986328,55.0,368.112600115373,236.95922682092382,170.1424833587644,98.0739974975586,18.23654556274414,9277.205078125,0.0036299999337643385,230.80106706878013,242.18186950683594,55.18000030517578,372.85382211080895,245.49659325936653,173.65427082970066,110.5999984741211,261690866,17519821266,143177055,16266.0,7787751468,43334.0,388756.0,24674900.0,330800.0,584781000.0
2020-07-14,18.082908630371094,9243.2138671875,0.0032939999364316463,222.52845764160156,240.21148681640625,54.68000030517578,372.5316467285156,238.26119995117188,172.2998809814453,101.12000274658203,18.714332580566406,9283.841796875,0.003369000041857362,225.90603128635752,242.0037841796875,54.810001373291016,372.5316467285156,238.85752989214487,172.367593637986,106.0,17.93364715576172,9171.6611328125,0.0030610000248998404,218.22081471249447,237.7961883544922,54.18000030517578,365.3047203855495,230.6083799236204,168.54623495895467,95.4000015258789,18.392452239990234,9238.703125,0.0031689999159425497,225.90603128635752,239.97561645507812,54.75,371.47293147719483,235.30939555742623,168.59460957754717,103.73332977294922,203397123,18085038362,103213409,19819.0,7357458555,274374.0,443914.0,23378100.0,172600.0,351271500.0
2020-07-15,17.591215133666992,9192.8369140625,0.0030849999748170376,223.8990478515625,238.42352294921875,55.599998474121094,379.34423828125,238.8078155517578,173.1705322265625,103.06732940673828,18.133155822753906,9275.3251953125,0.0033030000049620867,225.71021798983963,241.40269470214844,55.88999938964844,383.8553317989763,243.32000769720125,174.5423517118328,103.33333587646484,17.445817947387695,9171.93359375,0.0030739998910576105,223.70324930813368,237.09617614746094,55.34000015258789,374.55699607399345,236.5914828936554,172.39658276144644,97.13333129882812,18.072044372558594,9241.8974609375,0.0032870001159608364,224.927008877653,240.14364624023438,55.47999954223633,374.8792210531594,240.0700385731853,173.2769504625392,102.86666870117188,169152686,15844731575,69399827,11988.0,6189328448,64074.0,647890.0,19133600.0,148700.0,245517000.0
2020-07-16,17.143842697143555,9132.2275390625,0.0029949999880045652,220.71731567382812,233.64088439941406,55.34000015258789,375.7538146972656,239.45384216308594,171.61297607421875,100.04266357421875,17.697280883789062,9214.3125,0.0030980000738054514,223.06694346497943,239.00625610351562,55.459999084472656,378.42362674062724,240.27875866783964,172.18375812375186,102.11399841308594,16.7338924407959,9088.947265625,0.0028929999098181725,220.27676513126045,231.6211700439453,55.13999938964844,372.94591425594217,234.88203493621626,170.71327027700818,97.73332977294922,17.591650009155273,9191.98046875,0.003085999982431531,222.62637798393754,238.45091247558594,55.380001068115234,375.5697061984164,236.54180121735916,171.39047056983213,98.47733306884766,191191483,15713967523,78457844,6663.0,5832057567,58125.0,379050.0,18880700.0,107000.0,214512000.0
2020-07-17,17.08497428894043,9151.392578125,0.0030610000248998404,222.6753387451172,232.77308654785156,55.4900016784668,377.6871337890625,240.54708862304688,171.77743530273438,100.05599975585938,17.476337432861328,9182.25390625,0.003083999967202544,223.80120676730394,234.41506958007812,55.61000061035156,381.09346408877775,242.66404303323404,171.90029825533114,102.50066375732422,17.022567749023438,9089.2021484375,0.002937000012025237,221.20682692889727,232.10997009277344,55.29999923706055,375.84588024225417,236.4026399011431,169.77485627037558,99.33333587646484,17.14419174194336,9131.8125,0.0029909999575465918,223.01799747762504,233.69139099121094,55.439998626708984,377.27284050291087,239.5234006137308,171.46786435729328,100.89666748046875,153498441,13944570749,74705371,6232.0,5859850529,119838.0,552764.0,18152400.0,116200.0,139950000.0
2020-07-18,17.126710891723633,9159.0400390625,0.0034729999024420977,,235.4838104248047,,,,,,17.266494750976562,9230.9833984375,0.003628999926149845,,236.54397583007812,,,,,,16.86067008972168,9100.82421875,0.003031000029295683,,232.32489013671875,,,,,,17.086912155151367,9151.18359375,0.003060000017285347,,232.85568237304688,,,,,,149402466,12252601475,204080851,,5397402117,,,,,
