Ticker,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^DJI,^DJI,^DJI,^DJI,^DJI,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^RUT,^RUT,^RUT,^RUT,^RUT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2022-12-29,10321.4599609375,10502.080078125,10301.0595703125,10478.08984375,4154100000,33021.4296875,33293.421875,33020.3515625,33220.80078125,243060000,3805.449951171875,3858.18994140625,3805.449951171875,3849.280029296875,3003680000,1727.3299560546875,1767.9100341796875,1727.3299560546875,1766.25,3003680000
2022-12-30,10368.3701171875,10468.3095703125,10324.7001953125,10466.48046875,3959030000,33121.609375,33152.55078125,32847.8203125,33147.25,295500000,3829.06005859375,3839.85009765625,3800.340087890625,3839.5,2979870000,1759.260009765625,1763.9300537109375,1747.22998046875,1761.25,2979870000
2023-01-03,10562.0595703125,10613.0595703125,10309.16015625,10386.98046875,4780650000,33148.8984375,33387.51953125,32850.5703125,33136.37109375,355930000,3853.2900390625,3878.4599609375,3794.330078125,3824.139892578125,3959140000,1769.75,1785.949951171875,1737.260009765625,1750.72998046875,3959140000
2023-01-04,10467.8203125,10515.2197265625,10337.6396484375,10458.759765625,5085380000,33165.140625,33409.1015625,33033.48046875,33269.76953125,379400000,3840.360107421875,3873.159912109375,3815.77001953125,3852.969970703125,4414080000,1758.0899658203125,1781.969970703125,1758.0899658203125,1772.5400390625,4414080000
2023-01-05,10390.3095703125,10393.2197265625,10295.25,10305.240234375,4764270000,33191.71875,33191.71875,32812.328125,32930.078125,337920000,3839.739990234375,3839.739990234375,3802.419921875,3808.10009765625,3893450000,1766.0799560546875,1766.0799560546875,1745.3800048828125,1753.18994140625,3893450000
2023-01-06,10363.9599609375,10604.1396484375,10265.0400390625,10569.2900390625,5199780000,33055.30078125,33710.66015625,32997.390625,33630.609375,360740000,3823.3701171875,3906.18994140625,3809.56005859375,3895.080078125,3923560000,1764.3299560546875,1795.56005859375,1758.5,1792.800048828125,3923560000
2023-01-09,10662.099609375,10807.259765625,10619.1201171875,10635.650390625,5132190000,33664.390625,33935.109375,33487.66015625,33517.6484375,327840000,3910.820068359375,3950.570068359375,3890.419921875,3892.090087890625,4311770000,1801.0699462890625,1817.0899658203125,1794.5400390625,1795.9100341796875,4311770000
2023-01-10,10607.7197265625,10743.669921875,10589.58984375,10742.6298828125,4710680000,33516.4296875,33726.5390625,33421.80078125,33704.1015625,268260000,3888.570068359375,3919.830078125,3877.2900390625,3919.25,3851030000,1794.2900390625,1822.6500244140625,1793.18994140625,1822.6500244140625,3851030000
2023-01-11,10794.990234375,10932.4404296875,10762.73046875,10931.669921875,5284390000,33754.03125,33974.69140625,33711.0390625,33973.01171875,301650000,3932.35009765625,3970.070068359375,3928.5400390625,3969.610107421875,4303360000,1827.1199951171875,1844.1600341796875,1826.52001953125,1844.050048828125,4303360000
2023-01-12,10969.259765625,11027.75,10797.1201171875,11001.099609375,5681240000,34047.859375,34292.671875,33792.1015625,34189.96875,308190000,3977.570068359375,3997.760009765625,3937.56005859375,3983.169921875,4440260000,1850.25,1876.06005859375,1839.0899658203125,1876.06005859375,4440260000
2023-01-13,10906.3701171875,11084.009765625,10900.16015625,11079.16015625,5077990000,34075.30859375,34342.3203125,33915.48828125,34302.609375,274110000,3960.60009765625,4003.949951171875,3947.669921875,3999.090087890625,3939700000,1867.5,1889.1500244140625,1861.739990234375,1887.030029296875,3939700000
2023-01-17,11070.0,11145.4404296875,11024.7197265625,11095.1103515625,5138410000,34222.3203125,34269.96875,33860.671875,33910.8515625,353050000,3999.280029296875,4015.389892578125,3984.570068359375,3990.969970703125,4235560000,1886.6400146484375,1892.4200439453125,1880.739990234375,1884.2900390625,4235560000
2023-01-18,11170.9501953125,11223.41015625,10952.0498046875,10957.009765625,5288630000,33948.48828125,34016.53125,33269.8984375,33296.9609375,351670000,4002.25,4014.159912109375,3926.590087890625,3928.860107421875,4298710000,1890.0899658203125,1903.8699951171875,1854.3199462890625,1854.3599853515625,4298710000
2023-01-19,10890.400390625,10932.51953125,10804.5703125,10852.26953125,4660800000,33171.3515625,33227.48828125,32982.05078125,33044.55859375,319770000,3911.840087890625,3922.93994140625,3885.5400390625,3898.85009765625,3991500000,1846.3499755859375,1846.3499755859375,1825.5799560546875,1836.3499755859375,3991500000
2023-01-20,10924.66015625,11143.169921875,10885.650390625,11140.4296875,5980110000,33073.4609375,33381.94921875,32948.9296875,33375.48828125,367330000,3909.0400390625,3972.9599609375,3897.860107421875,3972.610107421875,4013360000,1847.6800537109375,1867.3399658203125,1836.6300048828125,1867.3399658203125,4013360000
2023-01-23,11171.9404296875,11405.5,11144.0302734375,11364.41015625,5997810000,33439.55859375,33782.87890625,33316.25,33629.55859375,355220000,3978.139892578125,4039.31005859375,3971.639892578125,4019.81005859375,3945210000,1868.9599609375,1896.199951171875,1867.489990234375,1890.77001953125,3945210000
2023-01-24,11302.9296875,11378.150390625,11282.650390625,11334.26953125,5670860000,33444.71875,33782.921875,33310.55859375,33733.9609375,299310000,4001.739990234375,4023.919921875,3989.7900390625,4016.949951171875,3320430000,1887.81005859375,1892.7099609375,1878.3299560546875,1885.6099853515625,3320430000
2023-01-25,11146.5302734375,11334.2197265625,11069.1796875,11313.3603515625,5485570000,33538.359375,33773.08984375,33273.2109375,33743.83984375,341720000,3982.7099609375,4019.550048828125,3949.06005859375,4016.219970703125,3724020000,1873.6199951171875,1890.72998046875,1858.989990234375,1890.3199462890625,3724020000
2023-01-26,11458.400390625,11516.0498046875,11341.1904296875,11512.41015625,5732890000,33771.66015625,33953.7890625,33635.6015625,33949.41015625,327000000,4036.080078125,4061.570068359375,4013.2900390625,4060.429931640625,3809590000,1899.8800048828125,1909.4200439453125,1882.7099609375,1903.06005859375,3809590000
2023-01-27,11470.4697265625,11691.8896484375,11470.26953125,11621.7099609375,6243800000,33952.9296875,34164.328125,33830.8515625,33978.078125,441260000,4053.719970703125,4094.2099609375,4048.699951171875,4070.56005859375,3907760000,1899.8199462890625,1918.5899658203125,1896.239990234375,1911.4599609375,3907760000
2023-01-30,11512.33984375,11553.3095703125,11388.5400390625,11393.8095703125,5122320000,33909.2109375,34055.2890625,33695.1796875,33717.08984375,343920000,4049.27001953125,4063.85009765625,4015.550048828125,4017.77001953125,3802000000,1903.0999755859375,1909.3399658203125,1885.4300537109375,1885.719970703125,3802000000
2023-01-31,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,5695150000,33803.55859375,34095.23046875,33664.91015625,34086.0390625,360240000,4020.85009765625,4077.159912109375,4020.43994140625,4076.60009765625,4679320000,1888.8299560546875,1931.949951171875,1888.8299560546875,1931.93994140625,4679320000
2023-02-01,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,6336040000,34039.6015625,34334.69921875,33581.421875,34092.9609375,370120000,4070.070068359375,4148.9501953125,4037.199951171875,4119.2099609375,4856930000,1929.469970703125,1976.8699951171875,1921.52001953125,1960.81005859375,4856930000
2023-02-02,12065.150390625,12269.5498046875,12024.1396484375,12200.8203125,7038210000,34129.30078125,34145.140625,33814.78125,34053.94140625,429910000,4158.68017578125,4195.43994140625,4141.8798828125,4179.759765625,5624360000,1968.030029296875,2007.31005859375,1968.030029296875,2001.219970703125,5624360000
2023-02-03,11946.8603515625,12231.3095703125,11946.8603515625,12006.9501953125,5954490000,33926.30078125,34179.578125,33813.859375,33926.01171875,425150000,4136.68994140625,4182.35986328125,4123.35986328125,4136.47998046875,4694510000,1989.1199951171875,2005.550048828125,1976.06005859375,1985.530029296875,4694510000
2023-02-06,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,5538350000,33874.44140625,33962.83984375,33683.578125,33891.01953125,296400000,4119.56982421875,4124.6298828125,4093.3798828125,4111.080078125,4114240000,1976.0899658203125,1976.0899658203125,1952.18994140625,1957.719970703125,4114240000
2023-02-07,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,5720240000,33769.78125,34240.0,33634.1015625,34156.69140625,361620000,4105.35009765625,4176.5400390625,4088.389892578125,4164.0,4355860000,1952.6500244140625,1975.8299560546875,1936.3299560546875,1972.6099853515625,4355860000
2023-02-08,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,5052870000,34132.8984375,34161.6484375,33899.7890625,33949.01171875,324090000,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,4029820000,1964.8900146484375,1968.9200439453125,1940.2900390625,1942.5999755859375,4029820000
2023-02-09,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,5536290000,34105.609375,34252.5703125,33607.12890625,33699.87890625,347520000,4144.25,4156.22998046875,4069.669921875,4081.5,4270200000,1954.8800048828125,1963.8499755859375,1912.239990234375,1915.3399658203125,4270200000
2023-02-10,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,4885030000,33671.5390625,33897.30859375,33591.98828125,33869.26953125,288150000,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,3891520000,1910.6600341796875,1920.8499755859375,1903.719970703125,1918.81005859375,3891520000
2023-02-13,11759.08984375,11910.919921875,11719.73046875,11891.7900390625,4752880000,33887.390625,34249.6015625,33887.390625,34245.9296875,302600000,4096.6201171875,4138.89990234375,4092.669921875,4137.2900390625,3448620000,1919.8900146484375,1942.699951171875,1913.5999755859375,1941.1400146484375,3448620000
2023-02-14,11808.2001953125,11999.849609375,11760.5595703125,11960.150390625,5032430000,34194.08984375,34331.46875,33827.44921875,34089.26953125,288820000,4126.7001953125,4159.77001953125,4095.010009765625,4136.1298828125,3929200000,1933.9000244140625,1951.97998046875,1920.5,1939.9100341796875,3929200000
2023-02-15,11905.1201171875,12071.2900390625,11876.8203125,12070.58984375,5056640000,34008.62890625,34130.48828125,33833.1015625,34128.05078125,267530000,4119.5,4148.10986328125,4103.97998046875,4147.60009765625,4075980000,1929.72998046875,1960.969970703125,1924.9100341796875,1960.969970703125,4075980000
2023-02-16,11896.3095703125,12040.33984375,11853.3603515625,11855.830078125,5159410000,33992.08984375,34041.16015625,33686.58984375,33696.8515625,317530000,4114.75,4136.5400390625,4089.489990234375,4090.409912109375,4143660000,1946.050048828125,1962.4599609375,1933.1400146484375,1942.2099609375,4143660000
2023-02-17,11777.5,11803.2197265625,11673.2099609375,11787.26953125,4925230000,33677.01171875,33846.640625,33517.73046875,33826.69140625,302900000,4077.389892578125,4081.510009765625,4047.949951171875,4079.090087890625,4045480000,1943.6400146484375,1947.8499755859375,1928.3900146484375,1946.3599853515625,4045480000
2023-02-21,11640.3701171875,11684.1396484375,11491.1796875,11492.2998046875,5002540000,33699.69140625,33699.69140625,33115.73828125,33129.58984375,348320000,4052.35009765625,4052.35009765625,3995.18994140625,3997.340087890625,4121590000,1937.050048828125,1937.050048828125,1888.2099609375,1888.2099609375,4121590000
2023-02-22,11517.2001953125,11582.51953125,11445.169921875,11507.0703125,4671270000,33169.328125,33245.96875,32948.26953125,33045.08984375,321910000,4001.830078125,4017.3701171875,3976.89990234375,3991.050048828125,4079320000,1890.8299560546875,1904.47998046875,1885.1099853515625,1894.6800537109375,4079320000
2023-02-23,11636.9296875,11638.98046875,11432.580078125,11590.400390625,4714580000,33175.390625,33272.3984375,32795.671875,33153.91015625,288120000,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,3952940000,1902.719970703125,1915.31005859375,1884.31005859375,1908.0899658203125,3952940000
2023-02-24,11404.1796875,11434.3603515625,11334.4697265625,11394.9404296875,4432650000,32999.19140625,32999.19140625,32643.48046875,32816.921875,277120000,3973.239990234375,3978.25,3943.080078125,3970.0400390625,3877700000,1891.3800048828125,1891.6199951171875,1875.81005859375,1890.489990234375,3877700000
2023-02-27,11517.1904296875,11565.23046875,11444.599609375,11466.98046875,4494000000,32906.16015625,33189.28125,32814.1796875,32889.08984375,243660000,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,3836950000,1902.0,1914.5999755859375,1891.8900146484375,1896.27001953125,3836950000
2023-02-28,11451.0498046875,11548.23046875,11435.3896484375,11455.5400390625,5340950000,32873.46875,32873.46875,32636.4296875,32656.69921875,303760000,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,5043400000,1896.699951171875,1913.1800537109375,1896.43994140625,1896.989990234375,5043400000
2023-03-01,11447.580078125,11479.0,11349.8701171875,11379.48046875,4927530000,32656.369140625,32746.150390625,32500.7109375,32661.83984375,292810000,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,4249480000,1896.1400146484375,1904.43994140625,1888.72998046875,1898.4300537109375,4249480000
2023-03-02,11273.76953125,11487.58984375,11273.6103515625,11462.98046875,5313760000,32780.96875,33083.44921875,32665.849609375,33003.5703125,317450000,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,4244900000,1888.4300537109375,1905.3499755859375,1877.5799560546875,1902.6600341796875,4244900000
2023-03-03,11524.650390625,11699.6298828125,11514.740234375,11689.009765625,5102210000,33076.328125,33405.8203125,33008.41015625,33390.96875,300050000,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,4084730000,1906.4599609375,1931.719970703125,1901.97998046875,1928.260009765625,4084730000
2023-03-06,11736.8701171875,11827.919921875,11667.48046875,11675.740234375,4982880000,33425.3203125,33572.21875,33383.46875,33431.44140625,329190000,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,4000870000,1928.0799560546875,1928.699951171875,1892.4599609375,1899.760009765625,4000870000
2023-03-07,11670.98046875,11705.9599609375,11512.0302734375,11530.330078125,5422820000,33428.30859375,33453.25,32838.2109375,32856.4609375,299400000,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,3922500000,1899.239990234375,1902.1099853515625,1875.7900390625,1878.719970703125,3922500000
2023-03-08,11553.08984375,11601.23046875,11487.75,11576.0,5085970000,32872.078125,32903.44140625,32612.69921875,32798.3984375,242750000,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,3535570000,1880.27001953125,1886.5400390625,1866.0699462890625,1879.47998046875,3535570000
2023-03-09,11578.3095703125,11667.1201171875,11319.98046875,11338.349609375,5061790000,32876.828125,32990.4609375,32190.599609375,32254.859375,315860000,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,4445260000,1879.219970703125,1883.02001953125,1826.2900390625,1826.5899658203125,4445260000
2023-03-10,11325.3603515625,11373.8095703125,11093.8603515625,11138.8896484375,6193500000,32185.140625,32422.099609375,31783.41015625,31909.640625,397790000,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,5518190000,1821.6800537109375,1821.6800537109375,1756.8199462890625,1772.699951171875,5518190000
2023-03-13,11041.4599609375,11326.73046875,10982.7998046875,11188.83984375,6201490000,31819.9296875,32240.349609375,31624.869140625,31819.140625,429090000,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,6558020000,1755.0400390625,1773.530029296875,1722.8499755859375,1744.300048828125,6558020000
2023-03-14,11357.73046875,11467.01953125,11284.9296875,11428.150390625,5533120000,32055.2890625,32306.58984375,31805.400390625,32155.400390625,391760000,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,5665870000,1770.6500244140625,1802.1199951171875,1760.0799560546875,1776.8900146484375,5665870000
2023-03-15,11291.169921875,11447.900390625,11238.4404296875,11434.0498046875,5912430000,31759.869140625,31906.470703125,31429.8203125,31874.5703125,420910000,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,6594010000,1763.719970703125,1763.719970703125,1716.6700439453125,1745.93994140625,6594010000
2023-03-16,11384.8701171875,11733.7998046875,11365.490234375,11717.2802734375,5498920000,31827.650390625,32281.609375,31571.4609375,32246.55078125,440940000,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,5695790000,1733.5,1781.0999755859375,1717.5899658203125,1771.239990234375,5695790000
2023-03-17,11696.33984375,11773.1103515625,11562.6298828125,11630.509765625,7903090000,32217.3203125,32217.3203125,31728.69921875,31861.98046875,712100000,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,9354280000,1765.1600341796875,1765.1600341796875,1720.9200439453125,1725.8900146484375,9354280000
2023-03-20,11614.3896484375,11695.5498046875,11550.6904296875,11675.5400390625,4970630000,31872.330078125,32280.0703125,31872.330078125,32244.580078125,357210000,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,5347140000,1733.510009765625,1761.739990234375,1733.510009765625,1744.989990234375,5347140000
2023-03-21,11764.7900390625,11879.16015625,11724.91015625,11860.1103515625,4829870000,32420.7109375,32593.6796875,32346.119140625,32560.599609375,363190000,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,4920240000,1761.8699951171875,1788.3699951171875,1761.8699951171875,1777.739990234375,4920240000
2023-03-22,11857.5,12013.990234375,11666.849609375,11669.9599609375,4981590000,32570.189453125,32761.890625,32020.4609375,32030.109375,325990000,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,4533010000,1776.510009765625,1779.719970703125,1726.6099853515625,1727.3599853515625,4533010000
2023-03-23,11811.3203125,11962.6904296875,11684.51953125,11787.400390625,4917460000,32101.490234375,32511.490234375,31864.740234375,32105.25,335430000,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,4991600000,1733.5,1758.9100341796875,1706.3399658203125,1720.2900390625,4991600000
2023-03-24,11747.6201171875,11826.23046875,11670.669921875,11823.9599609375,4363650000,32038.220703125,32257.240234375,31805.1796875,32237.529296875,317070000,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,4583970000,1711.449951171875,1735.760009765625,1695.22998046875,1734.9200439453125,4583970000
2023-03-27,11868.5400390625,11903.2099609375,11739.0498046875,11768.83984375,4330320000,32276.720703125,32564.0,32276.720703125,32432.080078125,291560000,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,4233540000,1747.9300537109375,1762.6500244140625,1742.06005859375,1753.6700439453125,4233540000
2023-03-28,11752.759765625,11752.759765625,11635.0302734375,11716.080078125,4036910000,32434.849609375,32551.009765625,32295.5,32394.25,248560000,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,4014600000,1749.6300048828125,1759.469970703125,1745.1300048828125,1752.6300048828125,4014600000
2023-03-29,11855.58984375,11941.599609375,11823.349609375,11926.240234375,4493540000,32566.5390625,32728.0390625,32539.939453125,32717.599609375,314110000,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,4145250000,1763.1300048828125,1771.7099609375,1759.050048828125,1771.5999755859375,4145250000
2023-03-30,12010.4501953125,12044.7900390625,11953.3701171875,12013.4697265625,4738880000,32807.4296875,32905.80078125,32682.869140625,32859.03125,283380000,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,3930860000,1778.6800537109375,1787.6400146484375,1762.3399658203125,1768.3800048828125,3930860000
2023-03-31,12031.5400390625,12227.9296875,12030.4404296875,12221.91015625,5521150000,32901.9609375,33291.0,32901.9609375,33274.1484375,353740000,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4525120000,1775.050048828125,1802.699951171875,1775.050048828125,1802.47998046875,4525120000
2023-04-03,12146.08984375,12196.33984375,12086.51953125,12189.4501953125,4816440000,33245.78125,33632.8984375,33245.78125,33601.1484375,311890000,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4234700000,1804.02001953125,1812.3699951171875,1783.469970703125,1802.31005859375,4234700000
2023-04-04,12208.490234375,12224.6796875,12081.8095703125,12126.330078125,4298760000,33594.7890625,33634.71875,33275.62109375,33402.37890625,283360000,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4227800000,1804.47998046875,1806.699951171875,1760.989990234375,1769.6500244140625,4227800000
2023-04-05,12081.759765625,12086.75,11931.849609375,11996.8603515625,4378590000,33394.6015625,33543.83984375,33376.26953125,33482.71875,286660000,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,3968020000,1764.219970703125,1764.219970703125,1742.780029296875,1752.1300048828125,3968020000
2023-04-06,11939.080078125,12098.5,11898.3603515625,12087.9599609375,3862800000,33420.9609375,33525.9609375,33325.37109375,33485.2890625,258680000,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,3486690000,1753.1099853515625,1758.4300537109375,1744.5,1754.4599609375,3486690000
2023-04-10,11975.1298828125,12084.9501953125,11924.2001953125,12084.3603515625,4334070000,33425.25,33590.23828125,33343.4296875,33586.51953125,232920000,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,3423650000,1749.31005859375,1773.22998046875,1745.4599609375,1772.43994140625,3423650000
2023-04-11,12080.240234375,12091.26953125,12011.400390625,12031.8798828125,4676960000,33586.75,33781.2890625,33586.75,33684.7890625,241430000,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,3665830000,1776.9000244140625,1794.449951171875,1776.9000244140625,1786.5899658203125,3665830000
2023-04-12,12110.8701171875,12134.5,11916.5400390625,11929.33984375,4909770000,33764.2109375,33895.4296875,33593.3203125,33646.5,260300000,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,3633120000,1793.6600341796875,1803.18994140625,1772.3900146484375,1773.699951171875,3633120000
2023-04-13,11997.419921875,12178.7998046875,11995.9404296875,12166.26953125,4942990000,33668.96875,34054.98828125,33605.171875,34029.69140625,277230000,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,3596590000,1778.469970703125,1800.6400146484375,1778.469970703125,1796.6800537109375,3596590000
2023-04-14,12117.91015625,12205.7197265625,12026.5498046875,12123.4697265625,4655740000,33981.7109375,34082.94140625,33730.8515625,33886.46875,276720000,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,3575690000,1798.1500244140625,1805.02001953125,1770.56005859375,1781.1500244140625,3575690000
2023-04-17,12108.23046875,12159.01953125,12064.099609375,12157.7197265625,4823180000,33930.4609375,33991.23046875,33796.91015625,33987.1796875,234530000,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,3611180000,1784.3800048828125,1802.8399658203125,1784.1199951171875,1802.8399658203125,3611180000
2023-04-18,12234.5595703125,12245.4296875,12110.23046875,12153.41015625,4851810000,33965.16015625,34018.62109375,33791.890625,33976.62890625,253570000,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,3536640000,1807.239990234375,1809.5899658203125,1787.0,1795.550048828125,3536640000
2023-04-19,12063.6796875,12191.099609375,12060.169921875,12157.23046875,4972700000,33889.828125,33957.98046875,33814.6484375,33897.01171875,251490000,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,3572560000,1789.989990234375,1802.7900390625,1782.719970703125,1799.43994140625,3572560000
2023-04-20,12039.080078125,12155.9599609375,12011.9501953125,12059.5595703125,4590530000,33740.6015625,33875.390625,33677.73828125,33786.62109375,307910000,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,3772080000,1790.68994140625,1797.469970703125,1782.3499755859375,1789.699951171875,3772080000
2023-04-21,12046.0302734375,12097.150390625,11986.8203125,12072.4599609375,4868050000,33793.6015625,33858.828125,33688.5703125,33808.9609375,291080000,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,3611750000,1790.56005859375,1793.31005859375,1777.4000244140625,1791.510009765625,3611750000
2023-04-24,12053.4697265625,12103.580078125,11960.2998046875,12037.2001953125,4854050000,33805.0390625,33891.1484375,33726.08984375,33875.3984375,252020000,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,3290940000,1790.25,1797.6099853515625,1781.6700439453125,1788.8699951171875,3290940000
2023-04-25,11968.8095703125,11990.4599609375,11798.76953125,11799.16015625,4806020000,33828.33984375,33875.48828125,33525.390625,33530.828125,297880000,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,3978640000,1779.3299560546875,1779.3299560546875,1745.9100341796875,1745.949951171875,3978640000
2023-04-26,11913.23046875,11967.990234375,11833.0703125,11854.349609375,5281970000,33596.33984375,33645.828125,33235.8515625,33301.87109375,321170000,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,3837030000,1741.2900390625,1747.280029296875,1725.8199462890625,1730.4100341796875,3837030000
2023-04-27,11972.150390625,12154.009765625,11950.919921875,12142.240234375,5253710000,33381.66015625,33859.75,33374.6484375,33826.16015625,343240000,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,3750550000,1733.4000244140625,1752.0,1726.77001953125,1751.219970703125,3750550000
2023-04-28,12117.5400390625,12227.7197265625,12082.5703125,12226.580078125,5331380000,33797.4296875,34104.55859375,33728.3984375,34098.16015625,354310000,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,4087800000,1749.8499755859375,1773.02001953125,1746.8399658203125,1768.989990234375,4087800000
2023-05-01,12210.0498046875,12261.3203125,12181.080078125,12212.599609375,5168430000,34116.80859375,34257.828125,34030.140625,34051.69921875,244190000,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,3321370000,1765.449951171875,1785.199951171875,1764.3199462890625,1769.2099609375,3321370000
2023-05-02,12198.01953125,12206.580078125,12015.23046875,12080.509765625,5501410000,34017.62109375,34017.75,33436.66015625,33684.53125,274460000,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,4486130000,1761.1500244140625,1761.1500244140625,1716.219970703125,1732.1099853515625,4486130000
2023-05-03,12097.0400390625,12212.5498046875,12022.4599609375,12025.330078125,5782160000,33726.640625,33811.83984375,33396.05078125,33414.23828125,286900000,4122.25,4148.2998046875,4088.860107421875,4090.75,4246510000,1735.68994140625,1767.699951171875,1735.68994140625,1739.280029296875,4246510000
2023-05-04,11997.33984375,12033.150390625,11925.3701171875,11966.400390625,4745780000,33347.78125,33354.859375,32937.5,33127.73828125,305160000,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,4920090000,1727.239990234375,1728.3900146484375,1704.8199462890625,1718.81005859375,4920090000
2023-05-05,12073.0302734375,12264.830078125,12065.7197265625,12235.41015625,4574790000,33248.55078125,33748.4296875,33248.55078125,33674.37890625,316350000,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,4186270000,1742.52001953125,1763.780029296875,1742.52001953125,1759.8800048828125,4186270000
2023-05-08,12231.6796875,12264.990234375,12178.259765625,12256.919921875,4216360000,33715.1484375,33747.48828125,33509.23046875,33618.69140625,225680000,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,3641640000,1766.4200439453125,1768.2099609375,1748.3199462890625,1754.469970703125,3641640000
2023-05-09,12195.7802734375,12216.1298828125,12174.0595703125,12179.5498046875,4126780000,33589.8515625,33656.3984375,33509.71875,33561.80859375,232940000,4124.25,4130.35009765625,4116.64990234375,4119.169921875,3810140000,1747.43994140625,1756.0899658203125,1737.699951171875,1749.6800537109375,3810140000
2023-05-10,12286.66015625,12337.6904296875,12180.8603515625,12306.4404296875,4948260000,33707.19921875,33772.08984375,33239.44921875,33531.328125,271180000,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,4057160000,1769.5799560546875,1772.9300537109375,1743.6300048828125,1759.510009765625,4057160000
2023-05-11,12321.259765625,12347.3798828125,12255.4404296875,12328.509765625,4489490000,33383.890625,33389.87890625,33127.69921875,33309.51171875,298000000,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,3752900000,1748.8900146484375,1749.43994140625,1736.8399658203125,1744.7099609375,3752900000
2023-05-12,12350.51953125,12364.650390625,12209.580078125,12284.740234375,4170000000,33370.578125,33406.3984375,33110.609375,33300.62109375,227570000,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,3533740000,1748.1400146484375,1753.22998046875,1731.3399658203125,1740.8499755859375,3533740000
2023-05-15,12301.169921875,12376.400390625,12263.349609375,12365.2099609375,3979290000,33321.2109375,33400.30078125,33161.9296875,33348.6015625,224020000,4126.64990234375,4141.25,4110.27001953125,4136.27978515625,3562170000,1744.6600341796875,1768.75,1744.2099609375,1761.550048828125,3562170000
