Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^N225,^N225,^N225,^N225,^N225,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^RUT,^RUT,^RUT,^RUT,^RUT,^DJI,^DJI,^DJI,^DJI,^DJI,^HSI,^HSI,^HSI,^HSI,^HSI
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04,4513.9599609375,4540.33984375,4474.5498046875,4478.02978515625,4143310000.0,7529.2001953125,7569.60009765625,7487.39990234375,7564.39990234375,524386200.0,15917.009765625,15973.9599609375,15784.51953125,15951.8603515625,77046600.0,32019.060546875,32294.69921875,31934.349609375,32192.75,106600000.0,14025.9599609375,14119.2197265625,13897.9296875,13909.240234375,5349450000.0,7286.97998046875,7323.18994140625,7244.18994140625,7315.06982421875,67381300.0,1961.77001953125,1977.489990234375,1955.1400146484375,1957.4599609375,4143310000.0,35230.12890625,35506.87890625,35033.76171875,35065.62109375,338290000.0,19671.130859375,19857.390625,19461.609375,19539.4609375,2771500000.0
2023-08-07,4491.580078125,4519.83984375,4491.14990234375,4518.43994140625,3493920000.0,7564.39990234375,7565.0,7505.2001953125,7554.5,487016200.0,15877.5400390625,15962.6103515625,15824.7802734375,15950.759765625,68246900.0,31921.279296875,32306.869140625,31830.23046875,32254.560546875,94100000.0,13972.4501953125,13997.150390625,13864.919921875,13994.400390625,4892330000.0,7290.3701171875,7330.240234375,7269.47998046875,7319.759765625,40392600.0,1959.1199951171875,1961.489990234375,1944.81005859375,1958.93994140625,3493920000.0,35125.6015625,35497.37890625,35125.6015625,35473.12890625,300150000.0,19474.66015625,19581.8203125,19352.349609375,19537.919921875,2277000000.0
2023-08-08,4498.02978515625,4503.31005859375,4464.39013671875,4499.3798828125,3884910000.0,7554.5,7554.5,7487.5,7527.39990234375,862447700.0,15868.3095703125,15946.5703125,15706.3095703125,15774.9296875,80939300.0,32430.609375,32539.880859375,32238.58984375,32377.2890625,91800000.0,13875.4501953125,13899.740234375,13769.33984375,13884.3203125,5284550000.0,7271.0498046875,7325.72998046875,7219.1201171875,7269.47021484375,59934000.0,1945.0999755859375,1947.6300048828125,1924.22998046875,1947.4200439453125,3884910000.0,35345.3984375,35346.640625,35007.41015625,35314.48828125,303840000.0,19308.55078125,19370.80078125,19112.609375,19184.169921875,3491000000.0
2023-08-09,4501.56982421875,4502.43994140625,4461.330078125,4467.7099609375,3803100000.0,7527.39990234375,7600.7998046875,7527.39990234375,7587.2998046875,1098862000.0,15918.0595703125,15983.7802734375,15831.080078125,15852.580078125,65516200.0,32346.3203125,32407.849609375,32175.640625,32204.330078125,104500000.0,13897.6103515625,13898.5400390625,13698.3896484375,13722.01953125,5591360000.0,7351.02001953125,7381.3798828125,7317.3798828125,7322.0400390625,49539900.0,1946.6600341796875,1946.6600341796875,1925.1300048828125,1930.77001953125,3803100000.0,35324.28125,35370.890625,35058.73046875,35123.359375,306680000.0,19059.580078125,19270.48046875,19056.099609375,19246.029296875,2264200000.0
2023-08-10,4487.16015625,4527.3701171875,4457.919921875,4468.830078125,4504370000.0,7587.2998046875,7622.89990234375,7572.60009765625,7618.60009765625,636901200.0,15921.419921875,16060.26953125,15880.41015625,15996.51953125,74907500.0,32015.9609375,32504.849609375,32015.9609375,32473.650390625,108000000.0,13818.25,13947.16015625,13686.509765625,13737.990234375,5299080000.0,7373.5498046875,7464.7900390625,7368.9501953125,7433.6201171875,55462200.0,1933.97998046875,1953.1400146484375,1916.6099853515625,1922.6199951171875,4504370000.0,35231.5390625,35578.578125,35107.6015625,35176.1484375,337110000.0,19125.0,19315.169921875,19030.390625,19248.259765625,2598300000.0
2023-08-11,4450.68994140625,4476.22998046875,4443.97998046875,4464.0498046875,3753290000.0,7618.60009765625,7618.60009765625,7507.7998046875,7524.2001953125,494679400.0,15927.7900390625,15962.4501953125,15803.080078125,15832.169921875,60296700.0,,,,,,13633.650390625,13720.330078125,13609.98046875,13644.849609375,4638880000.0,7391.25,7406.89013671875,7317.759765625,7340.18994140625,45994600.0,1918.199951171875,1929.3800048828125,1914.0999755859375,1925.1099853515625,3753290000.0,35111.359375,35354.6015625,35059.98828125,35281.3984375,277840000.0,19319.91015625,19346.2890625,19049.919921875,19075.189453125,3363800000.0
2023-08-14,4458.1298828125,4490.330078125,4453.43994140625,4489.72021484375,3896410000.0,7524.2001953125,7530.2998046875,7476.5,7507.2001953125,1154816600.0,15818.2099609375,15937.7802734375,15817.58984375,15904.25,43608500.0,32456.720703125,32613.990234375,32031.5390625,32059.91015625,95600000.0,13599.0,13789.16015625,13582.490234375,13788.330078125,4272020000.0,7326.77978515625,7371.93017578125,7309.93994140625,7348.83984375,37852500.0,1919.949951171875,1920.9000244140625,1903.52001953125,1920.489990234375,3896410000.0,35273.890625,35335.44921875,35169.96875,35307.62890625,300250000.0,18697.330078125,18792.720703125,18554.509765625,18773.55078125,3890500000.0
2023-08-15,4478.8701171875,4478.8701171875,4432.18994140625,4437.85986328125,3832250000.0,7507.2001953125,7508.60009765625,7369.7001953125,7389.60009765625,463377300.0,15909.5703125,15923.1298828125,15703.0302734375,15767.2802734375,45352200.0,32372.529296875,32403.9296875,32217.51953125,32238.890625,75100000.0,13760.48046875,13774.98046875,13611.9404296875,13631.0498046875,4473320000.0,7355.080078125,7357.7099609375,7236.56005859375,7267.7001953125,36007600.0,1913.6300048828125,1913.6300048828125,1895.75,1895.75,3832250000.0,35219.37109375,35219.37109375,34908.5,34946.390625,323920000.0,18599.19921875,18745.8203125,18513.779296875,18581.109375,2668400000.0
2023-08-16,4433.7900390625,4449.9501953125,4403.5498046875,4404.330078125,3753910000.0,7389.60009765625,7398.2001953125,7338.5,7356.89990234375,687073100.0,15737.01953125,15814.66015625,15725.099609375,15789.4501953125,39651700.0,31965.580078125,31997.279296875,31766.8203125,31766.8203125,84800000.0,13593.169921875,13644.3203125,13473.0302734375,13474.6298828125,6243760000.0,7246.72998046875,7301.10986328125,7241.10009765625,7260.25,35669800.0,1893.97998046875,1901.4300537109375,1871.52001953125,1871.52001953125,3753910000.0,34914.9609375,35133.55859375,34757.37109375,34765.73828125,332310000.0,18356.650390625,18440.9609375,18261.849609375,18329.30078125,2823600000.0
2023-08-17,4416.31982421875,4421.169921875,4364.830078125,4370.35986328125,3943700000.0,7356.89990234375,7357.0,7305.0,7310.2001953125,438920000.0,15712.9404296875,15793.5302734375,15664.2998046875,15676.900390625,48603400.0,31621.98046875,31704.080078125,31309.6796875,31626.0,87700000.0,13527.2998046875,13535.08984375,13303.4501953125,13316.9296875,5280180000.0,7229.06005859375,7261.89990234375,7183.5,7191.740234375,44487100.0,1874.1600341796875,1877.8299560546875,1850.06005859375,1850.06005859375,3943700000.0,34829.609375,34888.48046875,34440.73046875,34474.828125,392850000.0,18023.109375,18399.19921875,17900.76953125,18326.630859375,3160900000.0
2023-08-18,4344.8798828125,4381.81982421875,4335.31005859375,4369.7099609375,3940400000.0,7310.2001953125,7310.2001953125,7215.7998046875,7262.39990234375,571961300.0,15597.1201171875,15612.8798828125,15468.650390625,15574.259765625,59909500.0,31321.259765625,31644.890625,31275.25,31450.759765625,74800000.0,13190.01953125,13335.8701171875,13161.759765625,13290.7802734375,4801910000.0,7163.2099609375,7172.990234375,7092.72021484375,7164.10986328125,49419000.0,1841.010009765625,1864.6800537109375,1830.8399658203125,1859.4200439453125,3940400000.0,34368.359375,34587.0703125,34263.19140625,34500.66015625,320680000.0,18208.98046875,18336.41015625,17936.4296875,17950.849609375,3049400000.0
2023-08-21,4380.27978515625,4407.5498046875,4360.2998046875,4399.77001953125,3726850000.0,7262.39990234375,7316.0,7250.89990234375,7257.7998046875,469504000.0,15573.9501953125,15710.2099609375,15571.8203125,15603.2802734375,45251100.0,31552.849609375,31758.69921875,31409.859375,31565.640625,69500000.0,13347.259765625,13516.8603515625,13325.58984375,13497.58984375,4363070000.0,7165.06982421875,7259.31982421875,7165.06982421875,7198.06005859375,39845700.0,1860.1300048828125,1863.7099609375,1846.300048828125,1856.010009765625,3726850000.0,34531.28125,34570.9609375,34248.4609375,34463.69140625,396490000.0,17798.470703125,17867.66015625,17587.380859375,17623.2890625,3141900000.0
2023-08-22,4415.330078125,4418.58984375,4382.77001953125,4387.5498046875,3522760000.0,7257.7998046875,7310.5,7257.60009765625,7270.7998046875,747925500.0,15684.6396484375,15799.33984375,15677.4404296875,15705.6201171875,42807400.0,31792.599609375,31906.099609375,31693.759765625,31856.7109375,70200000.0,13593.9501953125,13598.76953125,13484.3798828125,13505.8701171875,4282430000.0,7227.10009765625,7293.6298828125,7223.06982421875,7240.8798828125,0.0,1860.0,1866.18994140625,1847.27001953125,1850.8399658203125,3522760000.0,34494.171875,34514.0390625,34256.83984375,34288.828125,279200000.0,17641.859375,17965.259765625,17573.69921875,17791.009765625,2895700000.0
2023-08-23,4396.43994140625,4443.18017578125,4396.43994140625,4436.009765625,3837270000.0,7270.7998046875,7348.7998046875,7270.7998046875,7320.5,909639000.0,15761.25,15820.9501953125,15672.4296875,15728.41015625,53425400.0,31717.91015625,32039.599609375,31717.91015625,32010.259765625,65100000.0,13532.4296875,13757.0,13532.4296875,13721.0302734375,4127850000.0,7265.97998046875,7295.35986328125,7224.06982421875,7246.6201171875,39128000.0,1851.8599853515625,1873.47998046875,1849.8299560546875,1870.030029296875,3837270000.0,34338.58984375,34534.71875,34321.0,34472.98046875,360610000.0,17762.759765625,18000.529296875,17730.7890625,17845.919921875,2499700000.0
2023-08-24,4455.16015625,4458.2998046875,4375.5498046875,4376.31005859375,3723470000.0,7320.5,7386.10009765625,7320.5,7333.60009765625,377395800.0,15876.2197265625,15896.740234375,15618.6904296875,15621.490234375,48251600.0,32130.51953125,32297.91015625,32063.140625,32287.2109375,73400000.0,13834.3095703125,13834.6904296875,13462.83984375,13463.9697265625,4383820000.0,7309.60986328125,7343.77001953125,7210.0,7214.4599609375,37453800.0,1868.3199462890625,1871.8599853515625,1845.97998046875,1846.280029296875,3723470000.0,34439.828125,34694.6796875,34093.6484375,34099.421875,342520000.0,17992.73046875,18272.94921875,17945.009765625,18212.169921875,2758900000.0
2023-08-25,4389.3798828125,4418.4599609375,4356.2900390625,4405.7099609375,3296180000.0,7333.60009765625,7389.39990234375,7327.0,7338.60009765625,372649700.0,15582.9501953125,15739.7802734375,15578.9697265625,15631.8203125,44315200.0,31840.91015625,31885.529296875,31572.060546875,31624.279296875,65700000.0,13514.3701171875,13633.419921875,13376.349609375,13590.650390625,3970060000.0,7199.58984375,7287.56005859375,7196.83984375,7229.60009765625,32957800.0,1850.6099853515625,1861.8499755859375,1831.949951171875,1853.6300048828125,3296180000.0,34217.05859375,34441.91015625,34029.21875,34346.8984375,257440000.0,18037.599609375,18137.650390625,17969.41015625,18119.390625,2467700000.0
2023-08-28,4426.02978515625,4439.56005859375,4414.97998046875,4433.31005859375,2957230000.0,,,,,,15756.4697265625,15804.9501953125,15673.8896484375,15792.6103515625,43473300.0,31915.6796875,32205.48046875,31881.9296875,32169.990234375,69900000.0,13695.3603515625,13735.98046875,13626.6396484375,13705.1298828125,3666680000.0,7294.33984375,7340.35009765625,7261.5,7324.7099609375,35231600.0,1859.3299560546875,1877.449951171875,1859.3299560546875,1869.010009765625,2957230000.0,34441.640625,34652.91015625,34441.640625,34559.98046875,224640000.0,18519.080078125,18564.4296875,18113.23046875,18130.740234375,2985800000.0
2023-08-29,4432.75,4500.14013671875,4431.68017578125,4497.6298828125,3354820000.0,7338.60009765625,7471.10009765625,7338.60009765625,7465.0,1139311100.0,15844.759765625,15942.1201171875,15805.419921875,15930.8798828125,49760000.0,32280.5703125,32389.119140625,32186.5703125,32226.970703125,77500000.0,13687.23046875,13959.8095703125,13677.0595703125,13943.759765625,4748180000.0,7345.56982421875,7378.0498046875,7322.4501953125,7373.43017578125,47511000.0,1868.6700439453125,1896.6600341796875,1864.1500244140625,1895.5400390625,3354820000.0,34531.12109375,34864.421875,34531.12109375,34852.671875,262550000.0,18261.689453125,18583.80078125,18239.919921875,18484.029296875,3071200000.0
2023-08-30,4500.33984375,4521.64990234375,4493.58984375,4514.8701171875,3064110000.0,7465.0,7509.39990234375,7464.7001953125,7473.7001953125,536689700.0,15956.919921875,15960.400390625,15823.330078125,15891.9296875,49478600.0,32432.94921875,32557.44921875,32300.560546875,32333.4609375,89100000.0,13961.76953125,14050.8203125,13924.2001953125,14019.3095703125,4364600000.0,7396.14013671875,7405.4501953125,7321.35009765625,7364.39990234375,37841600.0,1893.469970703125,1908.8900146484375,1889.280029296875,1903.2099609375,3064110000.0,34847.80078125,35025.5703125,34811.73828125,34890.23828125,236070000.0,18659.9609375,18742.140625,18427.220703125,18482.859375,3288700000.0
2023-08-31,4517.009765625,4532.259765625,4507.39013671875,4507.66015625,3946360000.0,7473.7001953125,7500.39990234375,7439.10009765625,7439.10009765625,1143207100.0,15937.3896484375,16042.66015625,15914.4296875,15947.080078125,92766900.0,32361.01953125,32692.759765625,32359.150390625,32619.33984375,114600000.0,14041.5400390625,14114.669921875,14010.48046875,14034.9697265625,4568610000.0,7372.64990234375,7386.9501953125,7316.7001953125,7316.7001953125,97985800.0,1904.3599853515625,1913.199951171875,1898.949951171875,1899.6800537109375,3946360000.0,34909.08984375,35070.2109375,34719.76953125,34721.91015625,341900000.0,18580.470703125,18667.1796875,18312.759765625,18382.060546875,4074900000.0
2023-09-01,4530.60009765625,4541.25,4501.35009765625,4515.77001953125,3246260000.0,7439.10009765625,7492.60009765625,7439.10009765625,7464.5,683056600.0,15936.33984375,15984.58984375,15840.25,15840.33984375,54045200.0,32521.150390625,32845.4609375,32499.439453125,32710.619140625,88400000.0,14129.9599609375,14149.6201171875,13982.419921875,14031.8095703125,4033960000.0,7310.68017578125,7358.52978515625,7294.490234375,7296.77001953125,45903600.0,1908.1700439453125,1926.81005859375,1908.1700439453125,1920.8299560546875,3246260000.0,34876.23828125,34979.1796875,34720.69921875,34837.7109375,286370000.0,,,,,
2023-09-04,,,,,,7464.5,7523.39990234375,7448.2998046875,7452.7998046875,391662300.0,15904.6298828125,15958.740234375,15795.9697265625,15824.849609375,34752500.0,32797.3203125,32939.1796875,32714.939453125,32939.1796875,89600000.0,,,,,,7332.2001953125,7358.89013671875,7267.25,7279.509765625,34351600.0,,,,,,,,,,,18592.529296875,18899.490234375,18575.44921875,18844.16015625,4040300000.0
2023-09-05,4510.06005859375,4514.2900390625,4496.009765625,4496.830078125,3526250000.0,7452.7998046875,7481.39990234375,7389.7998046875,7437.89990234375,484546800.0,15729.7802734375,15838.4404296875,15691.490234375,15771.7099609375,73334000.0,32941.41015625,33036.76171875,32784.3203125,33036.76171875,91300000.0,13994.5400390625,14060.849609375,13945.650390625,14020.9501953125,4379790000.0,7241.2001953125,7288.35009765625,7183.7998046875,7254.72021484375,51494100.0,1916.280029296875,1916.280029296875,1880.449951171875,1880.449951171875,3526250000.0,34843.21875,34871.26171875,34635.62890625,34641.96875,283540000.0,18717.419921875,18725.5,18431.720703125,18456.91015625,2315700000.0
2023-09-06,4490.35009765625,4490.35009765625,4442.3798828125,4465.47998046875,3418850000.0,7437.89990234375,7447.89990234375,7369.60009765625,7426.10009765625,448751100.0,15712.58984375,15781.8896484375,15676.509765625,15741.3701171875,63047100.0,33115.05859375,33282.1484375,33088.21875,33241.01953125,94200000.0,13988.8095703125,14001.9501953125,13802.419921875,13872.4697265625,4215320000.0,7217.43994140625,7221.43994140625,7168.83984375,7194.08984375,50998000.0,1880.739990234375,1890.8299560546875,1864.4599609375,1874.280029296875,3418850000.0,34611.6796875,34611.6796875,34291.55859375,34443.19140625,308900000.0,18405.08984375,18492.58984375,18256.099609375,18449.98046875,2352900000.0
2023-09-07,4434.5498046875,4457.81005859375,4430.4599609375,4451.14013671875,3763760000.0,7426.10009765625,7462.2001953125,7385.89990234375,7441.7001953125,456225400.0,15661.66015625,15794.7197265625,15661.3798828125,15718.66015625,59410800.0,33118.55078125,33322.44921875,32986.3515625,32991.078125,100200000.0,13675.1103515625,13774.6298828125,13642.4697265625,13748.830078125,4320830000.0,7165.97998046875,7240.72021484375,7165.97998046875,7196.10009765625,50965400.0,1871.6199951171875,1871.6199951171875,1848.719970703125,1855.760009765625,3763760000.0,34351.1796875,34560.859375,34351.1796875,34500.73046875,386980000.0,18437.48046875,18437.48046875,18173.439453125,18202.0703125,2123300000.0
2023-09-08,4451.2998046875,4473.52978515625,4448.3798828125,4457.490234375,3259290000.0,7441.7001953125,7480.60009765625,7402.10009765625,7478.2001953125,651366100.0,15777.5595703125,15783.3798828125,15577.0400390625,15740.2998046875,63810400.0,32916.25,32920.4296875,32512.80078125,32606.83984375,114100000.0,13754.7099609375,13843.3701171875,13733.1796875,13761.5302734375,4160360000.0,7219.91015625,7246.740234375,7136.56005859375,7240.77001953125,45098500.0,1856.050048828125,1857.8599853515625,1848.5899658203125,1851.5400390625,3259290000.0,34487.41015625,34627.8515625,34473.5703125,34576.58984375,293990000.0,,,,,
2023-09-11,4480.97998046875,4490.77001953125,4467.89013671875,4487.4599609375,3369920000.0,7478.2001953125,7549.2998046875,7467.39990234375,7496.89990234375,568717300.0,15799.419921875,15867.5703125,15771.0703125,15800.990234375,65431300.0,32690.5390625,32746.140625,32391.689453125,32467.759765625,84200000.0,13884.0302734375,13937.4697265625,13805.1298828125,13917.8896484375,4538870000.0,7275.3701171875,7316.5,7253.64990234375,7278.27001953125,45367500.0,1863.1099853515625,1866.550048828125,1853.8800048828125,1855.1400146484375,3369920000.0,34650.01171875,34784.51953125,34578.58984375,34663.71875,291720000.0,17941.650390625,18164.609375,17842.369140625,18096.44921875,2522400000.0
2023-09-12,4473.27001953125,4487.10986328125,4456.830078125,4461.89990234375,3435740000.0,7496.89990234375,7550.2001953125,7496.2998046875,7527.5,670632100.0,15804.080078125,15808.3798828125,15686.33984375,15715.5302734375,58026400.0,32629.16015625,32799.69140625,32486.48046875,32776.37109375,94000000.0,13858.9404296875,13913.599609375,13763.6904296875,13773.6103515625,4595490000.0,7290.6201171875,7297.8701171875,7241.990234375,7252.8798828125,49023200.0,1851.5699462890625,1864.3299560546875,1851.2900390625,1855.3199462890625,3435740000.0,34620.01953125,34852.609375,34560.55078125,34645.98828125,318670000.0,18015.560546875,18145.580078125,17892.009765625,18025.890625,1887100000.0
2023-09-13,4462.64990234375,4479.39013671875,4453.52001953125,4467.43994140625,3529430000.0,7527.5,7545.2001953125,7490.39990234375,7526.0,684595300.0,15648.919921875,15726.599609375,15564.6396484375,15654.0302734375,68861200.0,32742.2890625,32872.44140625,32616.650390625,32706.51953125,98100000.0,13773.669921875,13868.5703125,13733.8203125,13813.58984375,4840310000.0,7224.6201171875,7249.33984375,7184.56005859375,7222.56982421875,53756100.0,1855.25,1857.0,1837.56005859375,1840.8399658203125,3529430000.0,34667.28125,34767.109375,34509.94921875,34575.53125,295480000.0,18131.099609375,18200.51953125,17954.970703125,18009.220703125,1866000000.0
2023-09-14,4487.77978515625,4511.990234375,4478.68994140625,4505.10009765625,3648720000.0,7526.0,7687.0,7526.0,7673.10009765625,746569800.0,15652.41015625,15824.0595703125,15588.1201171875,15805.2900390625,77633300.0,32925.5390625,33244.44921875,32851.23828125,33168.1015625,112100000.0,13889.759765625,13957.5703125,13810.66015625,13926.0498046875,4649010000.0,7216.080078125,7323.68017578125,7184.25,7308.669921875,68698900.0,1855.300048828125,1868.1700439453125,1854.3699951171875,1866.6300048828125,3648720000.0,34687.5,34977.96875,34687.5,34907.109375,305180000.0,18101.9609375,18173.5390625,17928.630859375,18047.919921875,2013800000.0
2023-09-15,4497.97998046875,4497.97998046875,4447.2099609375,4450.31982421875,6932230000.0,7673.10009765625,7745.7998046875,7673.10009765625,7711.39990234375,1804599000.0,15940.3896484375,15989.2998046875,15871.169921875,15893.5302734375,179829200.0,33428.44140625,33634.30859375,33391.4609375,33533.08984375,166600000.0,13889.2001953125,13895.75,13684.240234375,13708.330078125,8162210000.0,7381.31982421875,7435.35986328125,7366.2099609375,7378.81982421875,154925000.0,1861.56005859375,1861.6800537109375,1840.0,1847.030029296875,6932230000.0,34902.0390625,34902.0390625,34572.26953125,34618.23828125,582160000.0,18154.009765625,18372.650390625,18030.7890625,18182.890625,2781400000.0
2023-09-18,4445.1298828125,4466.35986328125,4442.10986328125,4453.52978515625,3161230000.0,7711.39990234375,7720.10009765625,7641.7998046875,7652.89990234375,463379300.0,15858.8095703125,15870.6201171875,15693.8701171875,15727.1201171875,58899600.0,,,,,,13669.9599609375,13751.2802734375,13663.4599609375,13710.240234375,4855880000.0,7353.5498046875,7353.5498046875,7255.02978515625,7276.14013671875,73474400.0,1847.7099609375,1847.7099609375,1834.300048828125,1834.300048828125,3161230000.0,34612.2890625,34725.05859375,34545.3515625,34624.30078125,252700000.0,18069.0390625,18114.8203125,17894.810546875,17930.55078125,1691500000.0
2023-09-19,4445.41015625,4449.85009765625,4416.60986328125,4443.9501953125,3614880000.0,7652.89990234375,7682.39990234375,7642.39990234375,7660.2001953125,595546000.0,15688.0703125,15743.900390625,15630.9404296875,15664.48046875,53581800.0,33296.23046875,33337.23046875,33128.859375,33242.58984375,117200000.0,13649.4404296875,13705.150390625,13578.8701171875,13678.1904296875,4453460000.0,7250.0498046875,7306.02001953125,7247.02001953125,7282.1201171875,53260300.0,1834.3900146484375,1840.56005859375,1823.050048828125,1826.530029296875,3614880000.0,34571.83984375,34597.55859375,34311.69140625,34517.73046875,282830000.0,17942.0703125,18004.740234375,17832.30078125,17997.169921875,1778200000.0
2023-09-20,4452.81005859375,4461.02978515625,4401.3798828125,4402.2001953125,3308450000.0,7660.2001953125,7741.89990234375,7659.60009765625,7731.7001953125,806482700.0,15703.08984375,15810.3603515625,15699.33984375,15781.58984375,54733100.0,33261.3515625,33267.140625,32988.6484375,33023.78125,113500000.0,13710.259765625,13727.8095703125,13467.2802734375,13469.1298828125,4782440000.0,7278.919921875,7351.2900390625,7272.68017578125,7330.7900390625,58755900.0,1834.43994140625,1843.5,1810.0799560546875,1810.0999755859375,3308450000.0,34575.5,34776.28125,34434.2890625,34440.87890625,291650000.0,17939.25,17995.380859375,17833.19921875,17885.599609375,1657100000.0
2023-09-21,4374.35986328125,4375.7001953125,4329.169921875,4330.0,3662340000.0,7731.7001953125,7746.5,7674.7001953125,7678.60009765625,1000693700.0,15650.98046875,15696.66015625,15548.6904296875,15571.8603515625,65995100.0,32865.55859375,32939.890625,32550.650390625,32571.029296875,107900000.0,13328.0595703125,13362.23046875,13222.5595703125,13223.98046875,5014890000.0,7252.41015625,7270.06005859375,7199.10986328125,7213.89990234375,60321000.0,1795.219970703125,1795.800048828125,1781.8199462890625,1781.8299560546875,3662340000.0,34332.23046875,34378.30078125,34058.71875,34070.421875,331930000.0,17795.80078125,17823.8203125,17623.869140625,17655.41015625,2046400000.0
2023-09-22,4341.740234375,4357.39990234375,4316.490234375,4320.06005859375,3349570000.0,7678.60009765625,7735.2001953125,7640.7998046875,7683.89990234375,989687600.0,15473.7998046875,15592.26953125,15471.75,15557.2900390625,70200200.0,32189.3203125,32535.669921875,32154.529296875,32402.41015625,109800000.0,13287.169921875,13353.2197265625,13200.6396484375,13211.8095703125,4302700000.0,7157.39013671875,7203.97021484375,7133.64990234375,7184.81982421875,53604800.0,1787.52001953125,1791.1400146484375,1776.5,1776.5,3349570000.0,34077.078125,34156.1484375,33947.23828125,33963.83984375,268760000.0,17578.259765625,18078.689453125,17573.810546875,18057.44921875,1924100000.0
2023-09-25,4310.6201171875,4338.509765625,4302.7001953125,4337.43994140625,3195650000.0,7683.89990234375,7684.7998046875,7580.7998046875,7624.0,541205000.0,15513.3203125,15572.1396484375,15329.400390625,15405.490234375,64522900.0,32517.259765625,32722.220703125,32388.279296875,32678.619140625,82100000.0,13172.5400390625,13277.830078125,13132.0,13271.3203125,4100290000.0,7157.22998046875,7199.9501953125,7087.6298828125,7123.8798828125,50383800.0,1768.6700439453125,1788.030029296875,1766.5400390625,1784.239990234375,3195650000.0,33907.58984375,34017.53125,33780.671875,34006.87890625,229450000.0,18046.890625,18046.890625,17722.490234375,17729.2890625,1552400000.0
2023-09-26,4312.8798828125,4313.009765625,4265.97998046875,4273.52978515625,3472340000.0,7624.0,7656.89990234375,7593.5,7625.7001953125,546325000.0,15330.91015625,15360.4296875,15229.349609375,15255.8701171875,69660000.0,32640.05078125,32643.41015625,32315.05078125,32315.05078125,86500000.0,13180.9599609375,13199.1298828125,13033.400390625,13063.6103515625,4693540000.0,7083.85986328125,7095.4599609375,7033.830078125,7074.02001953125,49374400.0,1774.6400146484375,1786.050048828125,1761.6099853515625,1761.6099853515625,3472340000.0,33862.6796875,33879.9296875,33569.6015625,33618.87890625,280100000.0,17661.849609375,17718.1796875,17379.439453125,17466.900390625,1909400000.0
2023-09-27,4282.6298828125,4292.06982421875,4238.6298828125,4274.509765625,3875880000.0,7625.7001953125,7645.60009765625,7577.2001953125,7593.2001953125,711885200.0,15225.580078125,15299.6796875,15194.6796875,15217.4501953125,72319500.0,32023.369140625,32371.900390625,31960.3203125,32371.900390625,105600000.0,13115.3603515625,13156.3701171875,12963.16015625,13092.849609375,4841410000.0,7070.39013671875,7106.3701171875,7053.10986328125,7071.7900390625,52633000.0,1771.1600341796875,1786.5999755859375,1765.6400146484375,1778.9000244140625,3875880000.0,33682.80859375,33731.6484375,33306.30078125,33550.26953125,300330000.0,17472.109375,17655.310546875,17472.109375,17611.869140625,1571600000.0
2023-09-28,4269.64990234375,4317.27001953125,4264.3798828125,4299.7001953125,3846230000.0,7593.2001953125,7605.60009765625,7524.10009765625,7601.89990234375,642160800.0,15229.099609375,15323.73046875,15138.66015625,15323.5,60119100.0,32119.369140625,32164.44921875,31674.419921875,31872.51953125,115900000.0,13043.3701171875,13270.9697265625,13025.1103515625,13201.2802734375,4648390000.0,7068.02978515625,7117.330078125,7042.740234375,7116.240234375,53878800.0,1778.030029296875,1802.6099853515625,1777.8900146484375,1794.31005859375,3846230000.0,33519.44140625,33777.8984375,33473.5,33666.33984375,275610000.0,17587.080078125,17627.73046875,17352.830078125,17373.029296875,1997100000.0
2023-09-29,4328.18017578125,4333.14990234375,4274.85986328125,4288.0498046875,3865960000.0,7601.89990234375,7674.2001953125,7601.89990234375,7608.10009765625,634751900.0,15394.8203125,15515.990234375,15382.5595703125,15386.580078125,110121500.0,32018.640625,32027.4609375,31717.740234375,31857.619140625,132000000.0,13337.7099609375,13382.98046875,13177.08984375,13219.3203125,5138500000.0,7152.2998046875,7204.9599609375,7135.06005859375,7135.06005859375,62306100.0,1805.469970703125,1809.68994140625,1781.050048828125,1785.0999755859375,3865960000.0,33882.609375,33893.6796875,33407.44921875,33507.5,319830000.0,17484.94921875,17935.150390625,17482.390625,17809.66015625,1839900000.0
