Ticker,MSTR,MSTR,MSTR,MSTR,MSTR,ADBE,ADBE,ADBE,ADBE,ADBE,NVO,NVO,NVO,NVO,NVO,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2020-12-10,28.517000198364258,29.177000045776367,28.238000869750977,29.033000946044922,5052000.0,483.739990234375,488.2900085449219,470.95001220703125,476.8699951171875,3922000.0,32.565746752592766,32.621452105591715,32.02259831008255,32.161865234375,1974200.0,18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265
2020-12-11,28.9950008392334,29.524999618530273,27.944000244140625,28.591999053955078,3756000.0,475.9800109863281,478.8900146484375,468.82000732421875,475.9100036621094,3561300.0,32.20828754416071,32.352201303604055,32.10615988305893,32.28256607055664,1234800.0,18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985
2020-12-12,,,,,,,,,,,,,,,,18051.3203125,18919.55078125,18046.041015625,18803.65625,21752580802
2020-12-13,,,,,,,,,,,,,,,,18806.765625,19381.53515625,18734.33203125,19142.3828125,25450468637
2020-12-14,29.89299964904785,30.0,27.63800048828125,27.952999114990234,8306000.0,475.6099853515625,488.4100036621094,475.5,486.4200134277344,3945200.0,32.356848745839244,32.48219290347581,31.892618470910154,31.901905059814453,2130600.0,19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681
2020-12-15,28.371000289916992,28.982999801635742,27.73900032043457,28.57900047302246,5402000.0,489.04998779296875,489.5,480.5299987792969,482.6400146484375,2558600.0,32.143297170797055,32.29185068903281,32.045809256498146,32.25471496582031,2290600.0,19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541
2020-12-16,31.270000457763672,31.5,29.799999237060547,29.91200065612793,11192000.0,485.0,491.5,484.1099853515625,489.8999938964844,2555600.0,33.54527156016473,33.628833128660816,33.32243953024351,33.35029220581055,3293600.0,19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479
2020-12-17,32.099998474121094,32.233001708984375,29.32900047302246,29.780000686645508,12493000.0,493.0,496.989990234375,490.6300048828125,495.3599853515625,2178400.0,33.38279788153575,33.47099921771882,33.21103141962873,33.29923629760742,2730600.0,21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374
2020-12-18,29.5,30.399999618530273,28.716999053955078,30.1200008392334,13231000.0,497.6099853515625,504.07000732421875,493.57000732421875,502.95001220703125,4667400.0,33.94915214080305,34.31589441182587,33.721680341944165,34.260189056396484,3340800.0,22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275
2020-12-19,,,,,,,,,,,,,,,,23132.865234375,24085.85546875,22826.47265625,23869.83203125,38487546580
2020-12-20,,,,,,,,,,,,,,,,23861.765625,24209.66015625,23147.7109375,23477.294921875,37844228422
2020-12-21,29.76300048828125,32.20000076293945,29.50200080871582,31.760000228881836,7129000.0,498.04998779296875,502.0,491.5,498.3900146484375,2412900.0,33.443146704486665,33.46171633898547,33.192461951446276,33.37815475463867,2277000.0,23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981
2020-12-22,32.69900131225586,33.59299850463867,32.0369987487793,33.150001525878906,6399000.0,498.3599853515625,506.9200134277344,495.8299865722656,504.1700134277344,1701500.0,33.03462026113974,33.07639927595299,32.67716105047156,32.783935546875,1729600.0,22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681
2020-12-23,33.46699905395508,34.31999969482422,32.51599884033203,33.71799850463867,5941000.0,505.1300048828125,505.4599914550781,496.5899963378906,496.9100036621094,1428300.0,32.616812990914056,32.62609603599679,32.28256669921357,32.319705963134766,1773000.0,23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904
2020-12-24,33.70000076293945,33.882999420166016,32.0359992980957,32.26100158691406,2526000.0,499.1600036621094,503.010009765625,497.2799987792969,499.8599853515625,589200.0,32.393982392610155,32.44040470368259,32.18508022188655,32.231502532958984,555000.0,23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713
2020-12-25,,,,,,,,,,,,,,,,23733.5703125,24710.1015625,23463.673828125,24664.791015625,42068395846
2020-12-26,,,,,,,,,,,,,,,,24677.015625,26718.0703125,24522.689453125,26437.037109375,48332647295
2020-12-27,,,,,,,,,,,,,,,,26439.373046875,28288.83984375,25922.76953125,26272.294921875,66479895605
2020-12-28,36.729000091552734,37.999000549316406,35.402000427246094,37.0,10977000.0,505.6099853515625,506.0400085449219,496.82000732421875,498.95001220703125,1515400.0,33.17388540318607,33.17388540318607,32.46825714826955,32.61216735839844,2513200.0,26280.822265625,27389.111328125,26207.640625,27084.80859375,49056742893
2020-12-29,36.70000076293945,37.124000549316406,34.400001525878906,36.606998443603516,7352000.0,501.1700134277344,505.3500061035156,499.739990234375,502.1099853515625,1434100.0,33.0485462820287,33.0485462820287,32.67716073665605,32.76536560058594,2548800.0,27081.810546875,27370.720703125,25987.298828125,27362.4375,45265946774
2020-12-30,37.70000076293945,39.981998443603516,37.099998474121094,38.99700164794922,9352000.0,503.04998779296875,504.3699951171875,496.3299865722656,497.45001220703125,1529900.0,32.98819699701075,33.04390589625701,32.48683107097596,32.588958740234375,1491600.0,27360.08984375,28937.740234375,27360.08984375,28840.953125,51287442704
2020-12-31,39.10200119018555,39.99800109863281,37.71200180053711,38.85499954223633,7396000.0,497.989990234375,500.6600036621094,494.8900146484375,500.1199951171875,1462100.0,32.42183604581415,32.53789359788272,32.12472899586224,32.42647933959961,1027600.0,28841.57421875,29244.876953125,28201.9921875,29001.720703125,46754964848
2021-01-01,,,,,,,,,,,,,,,,28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359
2021-01-02,,,,,,,,,,,,,,,,29376.455078125,33155.1171875,29091.181640625,32127.267578125,67865420765
2021-01-03,,,,,,,,,,,,,,,,32129.408203125,34608.55859375,32052.31640625,32782.0234375,78665235202
2021-01-04,41.632999420166016,44.43899917602539,41.000999450683594,42.52199935913086,14679000.0,500.29998779296875,500.7900085449219,476.2799987792969,485.3399963378906,3612900.0,33.048539845848985,33.20637636972703,32.75607263474241,33.15995407104492,4629600.0,32810.94921875,33440.21875,28722.755859375,31971.9140625,81163475344
2021-01-05,42.10499954223633,43.84000015258789,40.6510009765625,42.862998962402344,11006000.0,485.8800048828125,486.0799865722656,479.20001220703125,485.69000244140625,2010100.0,32.876778139617535,32.918560693654115,32.37540874194779,32.85356521606445,1751000.0,31977.041015625,34437.58984375,30221.1875,33992.4296875,67547324782
2021-01-06,43.08399963378906,48.301998138427734,43.08399963378906,48.05500030517578,15360000.0,474.1000061035156,475.8699951171875,466.0,466.30999755859375,4156600.0,32.17578818797484,32.39862020191562,31.934390086184138,31.99938201904297,2121400.0,34013.61328125,36879.69921875,33514.03515625,36824.36328125,75289433811
2021-01-07,52.13199996948242,55.986000061035156,50.21099853515625,53.57500076293945,22844000.0,471.0,479.6400146484375,468.25,477.739990234375,2901200.0,32.39398496434864,32.602890693452444,32.096877899743546,32.53789520263672,1414000.0,36833.875,40180.3671875,36491.19140625,39371.04296875,84762141031
2021-01-08,56.50699996948242,56.86600112915039,51.332000732421875,53.16400146484375,16454000.0,480.0,485.5400085449219,477.2099914550781,485.1000061035156,2266100.0,32.56110476264395,32.653949382555425,32.375411981025785,32.61681365966797,1129800.0,39381.765625,41946.73828125,36838.63671875,40797.609375,88107519480
2021-01-09,,,,,,,,,,,,,,,,40788.640625,41436.3515625,38980.875,40254.546875,61984162837
2021-01-10,,,,,,,,,,,,,,,,40254.21875,41420.19140625,35984.62890625,38356.44140625,79980747690
2021-01-11,47.2140007019043,51.198001861572266,46.45100021362305,49.54899978637695,14727000.0,481.989990234375,482.5899963378906,471.29998779296875,474.239990234375,2382400.0,32.68645369240439,32.78858137257669,32.5703961295854,32.69109344482422,1079000.0,38346.53125,38346.53125,30549.599609375,35566.65625,123320567399
2021-01-12,50.27799987792969,51.994998931884766,48.85100173950195,51.42399978637695,6718000.0,474.4100036621094,475.0,464.0,471.6499938964844,2964900.0,32.393979821378586,32.486827977949055,31.91118003259723,32.18507766723633,3116000.0,35516.359375,36568.52734375,32697.9765625,33922.9609375,74773277909
2021-01-13,50.073001861572266,52.39899826049805,49.23400115966797,51.92599868774414,6175000.0,472.0,477.8500061035156,469.29998779296875,472.04998779296875,2105900.0,32.57039200545811,33.15067974607592,32.551822372742905,32.91392135620117,2552000.0,33915.12109375,37599.9609375,32584.66796875,37316.359375,69364315979
2021-01-14,54.26100158691406,63.15999984741211,53.86199951171875,63.099998474121094,19118000.0,472.4100036621094,473.54998779296875,462.20001220703125,463.2699890136719,3508300.0,32.8489292738891,33.10425375360564,32.81179000861551,32.97426986694336,1676000.0,37325.109375,39966.40625,36868.5625,39187.328125,63615990033
2021-01-15,60.709999084472656,62.284000396728516,57.400001525878906,57.80699920654297,16089000.0,462.5,467.8800048828125,457.489990234375,458.0799865722656,3200400.0,33.29923252112778,33.55920028973481,33.14139241747692,33.438499450683594,2023400.0,39156.70703125,39577.7109375,34659.58984375,36825.3671875,67760757881
2021-01-16,,,,,,,,,,,,,,,,36821.6484375,37864.3671875,35633.5546875,36178.140625,57706187875
2021-01-17,,,,,,,,,,,,,,,,36163.6484375,36722.3515625,34069.3203125,35791.27734375,52359854336
2021-01-18,,,,,,,,,,,,,,,,35792.23828125,37299.28515625,34883.84375,36630.07421875,49511702429
2021-01-19,61.65299987792969,62.14500045776367,57.900001525878906,59.22100067138672,10378000.0,461.1700134277344,461.5899963378906,453.3399963378906,456.5,4419200.0,34.06057377900819,34.06057377900819,33.67526183209447,33.89809036254883,2002400.0,36642.234375,37755.890625,36069.8046875,36069.8046875,57244195486
2021-01-20,57.92499923706055,58.900001525878906,53.20000076293945,55.082000732421875,12317000.0,462.7300109863281,472.3900146484375,458.7699890136719,469.7300109863281,3859000.0,33.58705373708796,33.67525860708491,33.30387303616697,33.41529083251953,2082400.0,36050.11328125,36378.328125,33570.4765625,35547.75,66834573161
2021-01-21,51.404998779296875,53.255001068115234,50.459999084472656,52.04600143432617,11688000.0,470.260009765625,474.69000244140625,466.1000061035156,472.0199890136719,2768700.0,33.74025219785791,33.76346512534673,33.41993221584868,33.66597366333008,1923200.0,35549.3984375,35552.6796875,30250.75,30825.69921875,75643067688
2021-01-22,52.500999450683594,58.25,52.5,57.702999114990234,11333000.0,472.5,476.3500061035156,470.6099853515625,472.44000244140625,2534300.0,33.48491988333952,33.986289301941746,33.38279222410871,33.80988311767578,1595000.0,30817.625,33811.8515625,28953.373046875,33005.76171875,77207272511
2021-01-23,,,,,,,,,,,,,,,,32985.7578125,33360.9765625,31493.16015625,32067.642578125,48354737975
2021-01-24,,,,,,,,,,,,,,,,32064.376953125,32944.0078125,31106.685546875,32289.37890625,48643830599
2021-01-25,59.029998779296875,59.90800094604492,55.11399841308594,57.141998291015625,6834000.0,474.510009765625,477.70001220703125,463.9800109863281,473.44000244140625,2697400.0,33.74025123194648,34.03271498423742,33.73096818629399,33.97236633300781,1112800.0,32285.798828125,34802.7421875,32087.787109375,32366.392578125,59897054838
2021-01-26,55.5,56.46500015258789,54.599998474121094,55.98099899291992,4789000.0,473.7300109863281,477.2200012207031,467.760009765625,476.2799987792969,2363100.0,34.042001117637604,34.18126805133966,33.912017229464226,34.01414489746094,1559200.0,32358.61328125,32794.55078125,31030.265625,32569.849609375,60255421470
2021-01-27,53.323001861572266,54.946998596191406,50.56999969482422,54.0099983215332,6564000.0,470.989990234375,473.6700134277344,455.07000732421875,460.0,3586400.0,33.23424377387632,33.341018295795045,32.472906404234124,32.48219299316406,2322200.0,32564.029296875,32564.029296875,29367.138671875,30432.546875,62576762015
2021-01-28,56.130001068115234,60.53300094604492,55.1510009765625,57.8380012512207,7630000.0,459.07000732421875,475.0199890136719,459.07000732421875,465.6700134277344,3000700.0,32.85356885568198,33.37815123501963,32.76072423477376,32.77465057373047,2082000.0,30441.041015625,33858.3125,30023.20703125,33466.09765625,76517157706
2021-01-29,68.0,69.64800262451172,60.75,61.73099899291992,14354000.0,462.1700134277344,465.0,455.1099853515625,458.7699890136719,3061100.0,32.45897834353543,32.53789663628057,32.02260431542975,32.3104248046875,2329200.0,34318.671875,38406.26171875,32064.814453125,34316.38671875,117894572511
2021-01-30,,,,,,,,,,,,,,,,34295.93359375,34834.70703125,32940.1875,34269.5234375,65141828798
2021-01-31,,,,,,,,,,,,,,,,34270.87890625,34288.33203125,32270.17578125,33114.359375,52754542671
2021-02-01,62.034000396728516,63.986000061035156,58.60499954223633,63.45600128173828,5555000.0,462.2799987792969,474.79998779296875,459.82000732421875,470.0,2554800.0,32.86285716393436,32.89999643096079,32.62145547005797,32.68645095825195,1787200.0,33114.578125,34638.21484375,32384.228515625,33537.17578125,61400400660
2021-02-02,65.0009994506836,69.12799835205078,63.81700134277344,68.79199981689453,5343000.0,473.6499938964844,487.3699951171875,472.54998779296875,484.92999267578125,3022000.0,32.98819778128848,33.05783302155299,32.72358670171968,32.94641876220703,2501200.0,33533.19921875,35896.8828125,33489.21875,35510.2890625,63088585433
2021-02-03,70.16400146484375,75.38300323486328,69.5989990234375,74.11900329589844,9212000.0,487.0899963378906,488.8500061035156,479.1700134277344,481.9200134277344,2146900.0,33.87023076427661,34.03735389888316,33.559197418901334,33.614906311035156,2839400.0,35510.8203125,37480.1875,35443.984375,37472.08984375,61166818159
2021-02-04,77.08999633789062,77.12300109863281,71.75,76.55899810791016,6365000.0,484.2200012207031,489.8800048828125,481.9200134277344,489.3800048828125,2005100.0,33.559197396327775,33.57312373390314,33.14138956009245,33.252803802490234,2882000.0,37475.10546875,38592.17578125,36317.5,36926.06640625,68838074392
2021-02-05,77.11799621582031,80.60099792480469,74.50199890136719,80.5999984741211,7667000.0,490.9200134277344,495.1000061035156,488.0,492.1199951171875,1675000.0,33.06712357452496,33.15996821148101,32.85357453429349,33.14604187011719,2322600.0,36931.546875,38225.90625,36658.76171875,38144.30859375,58598066402
2021-02-06,,,,,,,,,,,,,,,,38138.38671875,40846.546875,38138.38671875,39266.01171875,71326033653
2021-02-07,,,,,,,,,,,,,,,,39250.19140625,39621.8359375,37446.15234375,38903.44140625,65500641143
2021-02-08,92.58300018310547,105.0,89.0009994506836,104.0999984741211,20998000.0,494.260009765625,497.8599853515625,489.2099914550781,493.760009765625,1727000.0,33.13211092588073,33.146037265309836,32.70501644654769,32.909278869628906,2433000.0,38886.828125,46203.9296875,38076.32421875,46196.46484375,101467222687
2021-02-09,113.77400207519531,131.5,106.54100036621094,127.29399871826172,23197000.0,495.0,497.95001220703125,492.010009765625,496.04998779296875,1571500.0,33.26209547771147,33.31780083653562,32.90463623021109,33.08568572998047,1609400.0,46184.9921875,48003.72265625,45166.9609375,46481.10546875,91809846886
2021-02-10,119.60099792480469,119.9000015258789,95.03600311279297,97.447998046875,22973000.0,499.1700134277344,499.989990234375,490.2699890136719,492.6700134277344,1764500.0,33.22031337389014,33.22495666778786,32.71894742859706,33.043907165527344,1604000.0,46469.76171875,47145.56640625,43881.15234375,44918.18359375,87301089896
2021-02-11,113.72000122070312,113.99199676513672,97.7020034790039,100.99400329589844,16132000.0,494.5299987792969,497.0,491.0799865722656,496.6199951171875,1609800.0,34.1951931753664,34.38552568748694,33.92593884915213,34.320533752441406,5004000.0,44898.7109375,48463.46875,44187.76171875,47909.33203125,81388911810
2021-02-12,101.55899810791016,104.48899841308594,96.10099792480469,103.43099975585938,7674000.0,495.1600036621094,499.3599853515625,491.760009765625,498.8399963378906,1450600.0,34.30660835572519,35.21649901310273,34.30660835572519,35.19792938232422,3841200.0,47877.03515625,48745.734375,46424.9765625,47504.8515625,76555041196
2021-02-13,,,,,,,,,,,,,,,,47491.203125,48047.74609375,46392.28125,47105.515625,70250456155
2021-02-14,,,,,,,,,,,,,,,,47114.5078125,49487.640625,47114.5078125,48717.2890625,71248675228
2021-02-15,,,,,,,,,,,,,,,,48696.53515625,48875.5703125,46347.4765625,47945.05859375,77069903166
2021-02-16,107.08399963378906,108.25700378417969,95.4229965209961,95.5,15017000.0,500.0299987792969,506.510009765625,497.6000061035156,501.6400146484375,1845900.0,34.845115661621094,35.02616514579744,34.56657826610326,34.845115661621094,3971400.0,47944.45703125,50341.1015625,47201.3046875,49199.87109375,77049582886
2021-02-17,93.94999694824219,95.4000015258789,87.80000305175781,94.18000030517578,18156000.0,495.4100036621094,495.54998779296875,485.510009765625,491.2300109863281,2112000.0,34.654787696611955,35.11901793088192,34.61300513379394,35.081878662109375,2645000.0,49207.27734375,52533.9140625,49072.37890625,52149.0078125,80820545404
2021-02-18,92.69000244140625,96.0,90.20600128173828,92.77799987792969,7932000.0,486.32000732421875,489.79998779296875,480.0,488.3699951171875,1803200.0,34.794054985938224,34.93332547431488,34.53408718555049,34.859046936035156,2330200.0,52140.97265625,52474.10546875,51015.765625,51679.796875,52054723579
2021-02-19,94.5,100.80000305175781,91.45899963378906,96.37200164794922,11531000.0,487.1600036621094,488.6499938964844,476.1000061035156,479.1199951171875,2720700.0,34.49694583080006,34.622289971120146,34.292686946471164,34.390174865722656,3125400.0,51675.98046875,56113.65234375,50937.27734375,55888.1328125,63495496918
2021-02-20,,,,,,,,,,,,,,,,55887.3359375,57505.2265625,54626.55859375,56099.51953125,68145460026
2021-02-21,,,,,,,,,,,,,,,,56068.56640625,58330.5703125,55672.609375,57539.9453125,51897585191
2021-02-22,87.0999984741211,93.22799682617188,86.5,87.5999984741211,7659000.0,470.4800109863281,472.1000061035156,466.6600036621094,467.3299865722656,2510500.0,33.981645374720486,34.06056719154673,33.7448905496266,33.772743225097656,1677400.0,57532.73828125,57533.390625,48967.56640625,54207.3203125,92052420332
2021-02-23,80.0009994506836,80.15799713134766,66.0,69.12300109863281,18755000.0,461.0199890136719,471.44000244140625,450.1199951171875,467.79998779296875,4164300.0,33.266740818302736,33.364228744038456,33.04855203802943,33.276023864746094,2121400.0,54204.9296875,54204.9296875,45290.58984375,48824.42578125,106102492824
2021-02-24,73.4000015258789,82.21499633789062,71.58799743652344,81.76899719238281,12005000.0,463.489990234375,477.3500061035156,460.2900085449219,476.6199951171875,3390600.0,33.42457816921593,33.74489817671222,33.26674158347881,33.51278305053711,1729800.0,48835.0859375,51290.13671875,47213.5,49705.33203125,63695521388
2021-02-25,84.09400177001953,84.5,72.61000061035156,73.16100311279297,7841000.0,471.239990234375,476.30999755859375,456.010009765625,459.1600036621094,3252500.0,33.77739594250729,33.88881021727217,33.51278482631824,33.58241653442383,2143400.0,49709.08203125,51948.96875,47093.8515625,47093.8515625,54506565949
2021-02-26,68.71199798583984,80.40599822998047,68.11399841308594,75.04100036621094,11784000.0,462.79998779296875,467.32000732421875,456.010009765625,459.6700134277344,3154500.0,33.49885578963154,33.53599151703488,32.964990305731874,33.0764045715332,1746400.0,47180.46484375,48370.78515625,44454.84375,46339.76171875,350967941479
2021-02-27,,,,,,,,,,,,,,,,46344.7734375,48253.26953125,45269.02734375,46188.453125,45910946382
2021-02-28,,,,,,,,,,,,,,,,46194.015625,46716.4296875,43241.6171875,45137.76953125,53443887451
2021-03-01,79.83999633789062,80.5,75.88800048828125,78.24400329589844,7608000.0,465.67999267578125,470.5,462.6499938964844,469.57000732421875,2358600.0,33.670612654132384,33.95843662595107,33.605620715624134,33.80988311767578,1633400.0,45159.50390625,49784.015625,45115.09375,49631.2421875,53891300112
2021-03-02,81.51000213623047,81.7490005493164,74.10700225830078,74.8499984741211,6440000.0,473.0299987792969,473.79998779296875,463.4599914550781,466.5899963378906,2211000.0,33.81452462087695,33.88880314976004,33.60562245653487,33.74024963378906,985200.0,49612.10546875,50127.51171875,47228.84375,48378.98828125,47530897720
2021-03-03,78.1780014038086,79.80000305175781,72.78099822998047,73.15699768066406,7721000.0,463.2200012207031,464.67999267578125,448.0899963378906,448.45001220703125,2808100.0,33.28530341475137,33.34101231294658,32.94641735733424,33.17388916015625,1504000.0,48415.81640625,52535.13671875,48274.3203125,50538.2421875,53220811975
2021-03-04,71.2979965209961,73.79900360107422,61.0,64.56600189208984,12206000.0,446.45001220703125,457.5299987792969,437.6300048828125,439.05999755859375,4486400.0,32.49612082438902,32.816440863032746,31.832271357304656,32.1340217590332,3482400.0,50522.3046875,51735.08984375,47656.9296875,48561.16796875,52343816680
2021-03-05,65.76499938964844,66.30000305175781,53.72200012207031,62.02399826049805,13548000.0,444.8800048828125,444.95001220703125,423.7099914550781,440.8299865722656,4615000.0,32.14329703298452,32.39398175801917,31.530513330164897,32.3150634765625,2645800.0,48527.03125,49396.4296875,46542.515625,48927.3046875,48625928883
2021-03-06,,,,,,,,,,,,,,,,48899.23046875,49147.21875,47257.52734375,48912.3828125,34363564661
2021-03-07,,,,,,,,,,,,,,,,48918.6796875,51384.3671875,48918.6796875,51206.69140625,43137459378
2021-03-08,64.5009994506836,66.94599914550781,61.70000076293945,62.41899871826172,6721000.0,439.760009765625,440.989990234375,420.7799987792969,421.20001220703125,3885100.0,32.050454610629984,32.39862727342273,31.929753762492435,31.952966690063477,2133000.0,51174.1171875,52314.0703125,49506.0546875,52246.5234375,48597428048
2021-03-09,68.65699768066406,73.5479965209961,68.17500305175781,71.5989990234375,8736000.0,437.8399963378906,442.75,436.0,439.17999267578125,3926400.0,32.75608568637185,33.090332036934136,32.74215934539772,32.83036422729492,2942600.0,52272.96875,54824.1171875,51981.83203125,54824.1171875,50912227385
2021-03-10,75.0,75.90299987792969,71.0999984741211,75.65499877929688,6430000.0,445.7300109863281,448.4599914550781,436.82000732421875,437.010009765625,2747300.0,33.52206482688589,33.57777373010332,33.224957759984186,33.29923629760742,1646200.0,54824.01171875,57258.25390625,53290.890625,56008.55078125,57295577614
2021-03-11,77.5,80.5,76.11299896240234,80.375,5285000.0,448.1400146484375,454.07000732421875,447.30999755859375,451.05999755859375,2762200.0,33.37815363487987,33.503494236297364,33.19246083791704,33.364227294921875,1285400.0,55963.1796875,58091.0625,54484.59375,57805.12109375,56772343595
2021-03-12,75.9800033569336,81.0,75.00299835205078,78.4000015258789,4676000.0,443.45001220703125,445.8900146484375,438.6000061035156,444.29998779296875,2183100.0,32.95569830712585,32.98355452534971,32.74215285698334,32.96498489379883,1419600.0,57821.21875,57996.62109375,55376.6484375,57332.08984375,55689944702
2021-03-13,,,,,,,,,,,,,,,,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814
2021-03-14,,,,,,,,,,,,,,,,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564
2021-03-15,78.83300018310547,80.9000015258789,76.36699676513672,76.9010009765625,4375000.0,444.3999938964844,447.7900085449219,437.7699890136719,447.5899963378906,2508400.0,33.13675134375482,33.46635437011719,33.07640269108412,33.46635437011719,1223400.0,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890
2021-03-16,75.87899780273438,77.0,70.14299774169922,72.42900085449219,4151000.0,452.010009765625,457.4100036621094,449.6700134277344,450.5400085449219,2618800.0,33.46635087341762,33.7866708204375,33.46635087341762,33.726322174072266,1048200.0,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599
2021-03-17,70.2229995727539,78.50700378417969,69.8270034790039,77.0989990234375,5432000.0,445.44000244140625,453.94000244140625,441.0199890136719,451.010009765625,2502700.0,33.19710051331897,33.40600267350943,33.00676444318511,33.32244110107422,1053400.0,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191
2021-03-18,75.4520034790039,80.89900207519531,72.8010025024414,73.20500183105469,6195000.0,443.1600036621094,446.8599853515625,438.5,439.17999267578125,2931200.0,32.844285313733685,33.169245023794595,32.78393666523529,32.91856384277344,1455000.0,58893.078125,60116.25,54253.578125,57858.921875,55746041000
2021-03-19,74.9530029296875,78.5270004272461,71.4540023803711,77.7040023803711,9565000.0,439.17999267578125,444.5,438.1400146484375,441.5,3923800.0,32.89071115429226,32.988199077775825,32.63074335833608,32.65859603881836,1589800.0,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786
2021-03-20,,,,,,,,,,,,,,,,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222
2021-03-21,,,,,,,,,,,,,,,,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539
2021-03-22,76.72000122070312,77.5,72.1500015258789,72.45600128173828,4988000.0,444.8599853515625,457.82000732421875,444.8599853515625,452.4100036621094,2944300.0,32.88606338806672,33.215669923996195,32.88606338806672,32.98355484008789,1564600.0,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974
2021-03-23,71.68099975585938,73.53500366210938,67.0009994506836,67.72100067138672,7169000.0,457.3500061035156,466.8800048828125,456.4100036621094,460.20001220703125,5317000.0,32.208292828078875,32.36613295166708,31.45624210481566,31.563013076782227,2566000.0,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914
2021-03-24,70.53199768066406,71.05000305175781,61.52199935913086,62.15700149536133,7068000.0,464.760009765625,465.6099853515625,448.3399963378906,451.510009765625,5214100.0,31.70692510104009,31.725491192859977,31.057002091684645,31.131277084350586,2926800.0,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787
2021-03-25,58.06999969482422,62.641998291015625,56.599998474121094,62.090999603271484,8816000.0,448.3299865722656,456.8699951171875,445.4100036621094,450.989990234375,3201500.0,31.335539358628616,31.41910093859011,31.015219378476978,31.312326431274414,1425200.0,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841
2021-03-26,62.599998474121094,64.2300033569336,60.03799819946289,62.400001525878906,5241000.0,450.25,469.7699890136719,449.04998779296875,469.0899963378906,3615900.0,31.55669998149468,31.91455078125,31.354232191252155,31.91455078125,1656800.0,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978
2021-03-27,,,,,,,,,,,,,,,,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233
2021-03-28,,,,,,,,,,,,,,,,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918
2021-03-29,65.88600158691406,66.29299926757812,62.722999572753906,63.13399887084961,4431000.0,469.0299987792969,472.0,462.5,469.32000732421875,3141900.0,31.989889813681835,32.385406288915874,31.95693010741233,32.22060775756836,1602000.0,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027
2021-03-30,64.24600219726562,66.68000030517578,62.03099822998047,65.39800262451172,5626000.0,462.5799865722656,469.0899963378906,461.5,465.4599914550781,2436300.0,32.041682195291784,32.069932343987475,31.796835598801337,31.98046875,1523000.0,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432
2021-03-31,64.76100158691406,69.4209976196289,64.13800048828125,67.87999725341797,5615000.0,469.70001220703125,482.4100036621094,468.70001220703125,475.3699951171875,3155900.0,32.300647955486546,32.30535751071059,31.697954210979862,31.745038986206055,2059400.0,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225
2021-04-01,68.84600067138672,72.58300018310547,68.74600219726562,70.35600280761719,4024000.0,483.1199951171875,487.0400085449219,480.7099914550781,483.3399963378906,2664700.0,32.074646091158876,32.25827926635526,31.74975496934735,31.85805320739746,967800.0,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792
2021-04-02,,,,,,,,,,,,,,,,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620
2021-04-03,,,,,,,,,,,,,,,,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484
2021-04-04,,,,,,,,,,,,,,,,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970
2021-04-05,70.9749984741211,73.60399627685547,69.3290023803711,72.05500030517578,4859000.0,483.69000244140625,495.510009765625,480.5,491.6199951171875,2982500.0,31.82979721926223,32.17822891272578,31.80625662471142,32.17352294921875,1140400.0,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115
